decision_season,fg_id,buy_season,keeper_salary,years_control_left,kept,rp_prior,PA_prior,IP_prior,SV_prior,role,pos_group,birth_year,played_prior,age,is_pit,name,rp_realised,played,rebuy_price,value_realised,value_ex_ante,surplus_realised,surplus_ex_ante,right_call_realised,right_call_ex_ante
2026,20220,2025,1,2,1,6.9427774918208005,573.0,0.0,0.0,HIT,OF,1999.0,1,27.0,0,Jo Adell,5.986827742330753,1,,9.175205539366376,15.409504870042582,8.175205539366376,14.409504870042582,1,1
2026,12552,2025,1,2,1,8.736740474546767,657.0,0.0,0.0,HIT,CI,1991.0,1,35.0,0,Eugenio Suarez,4.011304238980347,1,,0.0,27.108971529699705,-1.0,26.108971529699705,0,1
2026,16137,2025,8,2,0,12.521818937026492,0.0,195.33333333333331,0.0,PIT,UNKNOWN,1992.0,1,34.0,1,Carlos Rodon,3.9892984692231552,1,3.0,0.0,51.7936499218247,8.0,-43.7936499218247,1,0
2026,16149,2025,18,2,0,-1.624416541649855,0.0,94.33333333333331,0.0,PIT,UNKNOWN,1993.0,1,33.0,1,Aaron Nola,0.7531416792748575,1,1.0,0.0,0.0,18.0,18.0,1,1
2026,25880,2025,10,2,1,12.946798979413828,0.0,185.33333333333331,0.0,PIT,SP,1998.0,1,28.0,1,Hunter Brown,3.6108364579501355,1,,0.0,54.56518973886997,-10.0,44.56518973886997,0,1
2026,14107,2025,5,2,1,8.142031780730077,0.0,193.0,0.0,PIT,SP,1991.0,1,35.0,1,Kevin Gausman,3.9208887203663076,1,,0.0,23.230533344233855,-5.0,18.230533344233855,0,1
2026,16162,2025,1,2,1,5.338793574519698,0.0,64.66666666666667,0.0,PIT,SP,1993.0,1,33.0,1,Brandon Woodruff,3.5549152851212567,1,,0.0,4.949001200911414,-1.0,3.9490012009114137,0,1
2026,5417,2025,20,2,0,7.243516376095958,654.0,0.0,0.0,HIT,UNKNOWN,1990.0,1,36.0,0,Jose Altuve,4.815784500727309,1,14.0,1.5381575656462299,17.370796481808885,18.46184243435377,2.6292035181911153,1,1
2026,25385,2025,1,2,1,9.106484541128436,0.0,150.0,0.0,PIT,RP,1995.0,1,31.0,1,Drew Rasmussen,13.259724824160921,1,,56.60595954449917,29.52028571022149,55.60595954449917,28.52028571022149,1,1
2026,19251,2025,27,2,1,9.450322553115118,709.0,0.0,0.0,HIT,CI,1994.0,1,32.0,0,Pete Alonso,9.312234829250674,1,,30.86210193456923,31.76265157634898,3.8621019345692282,4.762651576348979,1,1
2026,17722,2025,8,2,0,8.741353357337452,0.0,47.0,30.0,PIT,UNKNOWN,1993.0,1,33.0,1,Trevor Megill,10.070483302183204,1,1.0,35.807077284802055,27.139054797266642,-27.807077284802055,-19.139054797266642,0,0
2026,15689,2025,13,2,0,6.620866933950052,0.0,180.66666666666663,0.0,PIT,UNKNOWN,1992.0,1,34.0,1,Luis Castillo,-2.899336420021258,1,14.0,0.0,13.310140571300114,13.0,-0.3101405713001135,1,0
2026,27465,2025,1,2,0,6.399010162985387,649.0,0.0,0.0,HIT,UNKNOWN,1999.0,1,27.0,0,Spencer Torkelson,4.802284020319134,1,1.0,1.4501131511595984,11.86328468847905,-0.4501131511595984,-10.86328468847905,0,0
2026,14161,2025,8,2,1,9.211836449051075,542.0,0.0,0.0,HIT,OF,1993.0,1,33.0,0,Byron Buxton,6.121571038967048,1,,10.05394424344666,30.2073462271555,2.0539442434466597,22.2073462271555,1,1
2026,27479,2025,8,2,0,4.599250015614334,537.0,0.0,0.0,HIT,UNKNOWN,2002.0,1,24.0,0,Masyn Winn,3.988450290055287,1,8.0,0.0,0.12601137665641693,8.0,7.873988623343583,1,1
2026,19290,2025,11,2,1,8.006839061393038,709.0,0.0,0.0,HIT,OF,1995.0,1,31.0,0,Randy Arozarena,9.026448090029037,1,,28.998321879188676,22.348863695672506,17.998321879188676,11.348863695672506,1,1
2026,25436,2025,17,2,0,4.242306322617895,0.0,126.0,0.0,PIT,UNKNOWN,1998.0,1,28.0,1,George Kirby,2.862719035502815,1,23.0,0.0,0.0,17.0,17.0,1,1
2026,27498,2025,25,2,0,1.0235962081512893,0.0,125.33333333333331,0.0,PIT,UNKNOWN,1998.0,1,28.0,1,Spencer Strider,0.5999617200624517,1,4.0,0.0,0.0,25.0,25.0,1,1
2026,14710,2025,16,2,1,11.796765957944595,0.0,66.33333333333331,28.0,PIT,RP,1994.0,1,32.0,1,Edwin Diaz,-1.270845304382423,1,,0.0,47.06516152104175,-16.0,31.06516152104175,0,1
2026,16252,2025,31,2,0,9.377212983290418,639.0,0.0,0.0,HIT,UNKNOWN,1993.0,1,33.0,0,Trea Turner,6.788624183457357,1,32.0,14.404182291461016,31.285861930797743,16.595817708538984,-0.28586193079774347,1,0
2026,12161,2025,2,2,1,5.479170694884511,552.0,0.0,0.0,HIT,MI,1992.0,1,34.0,0,Xander Bogaerts,4.706361415754651,1,,0.8245465565220845,5.8644813168897425,-1.1754534434779154,3.8644813168897425,0,1
2026,14212,2025,18,2,0,10.28165249844574,0.0,52.66666666666668,28.0,PIT,UNKNOWN,1994.0,1,32.0,1,Josh Hader,10.793676095198819,1,15.0,40.523434340026164,37.184233332618625,-22.523434340026164,-19.184233332618625,0,0
2026,18314,2025,5,2,0,7.085188093550499,645.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,32.0,0,Dansby Swanson,6.3961196968537335,1,3.0,11.844434292755299,16.33824649011024,-6.844434292755299,-11.33824649011024,0,0
2026,21390,2025,14,2,1,9.748935583802014,0.0,171.0,0.0,PIT,SP,1996.0,1,30.0,1,Joe Ryan,5.59607352243861,1,,6.626872038748775,33.71007927151351,-7.373127961251225,19.710079271513507,0,1
2026,17295,2025,23,2,0,6.538501306453856,0.0,192.0,0.0,PIT,UNKNOWN,1993.0,1,33.0,1,Framber Valdez,2.3974050773432474,1,22.0,0.0,12.77298683843478,23.0,10.22701316156522,1,1
2026,29695,2025,5,2,0,4.583015553336502,577.0,0.0,0.0,HIT,UNKNOWN,1999.0,1,27.0,0,Matt McLain,3.8372213017882704,1,1.0,0.0,0.020137090516824552,5.0,4.979862909483176,1,1
2026,30122,2025,13,2,0,7.505877904340128,0.0,167.66666666666663,0.0,PIT,UNKNOWN,1999.0,1,27.0,1,Gavin Williams,10.108460570473607,1,19.0,36.054748941612544,19.08180723399575,-23.054748941612544,-6.08180723399575,0,0
2026,10155,2025,16,2,0,5.25654294820858,556.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,35.0,0,Mike Trout,6.236621689015973,1,4.0,10.804255848190005,4.4125974570612305,5.195744151809995,11.587402542938769,1,1
2026,13743,2025,17,2,1,12.625795839385678,0.0,195.33333333333331,0.0,PIT,SP,1994.0,1,32.0,1,Max Fried,6.346790919822196,1,,11.522732904377046,52.4717432349193,-5.477267095622954,35.4717432349193,0,1
2026,18360,2025,20,2,0,4.463409326813052,447.0,0.0,0.0,HIT,UNKNOWN,1997.0,1,29.0,0,Austin Riley,5.022320267967273,1,26.0,2.8850963520747817,0.0,17.114903647925217,20.0,1,1
2026,18882,2025,1,2,1,7.025049146664029,553.0,0.0,0.0,HIT,MI,1994.0,1,32.0,0,Brandon Lowe,7.970960232196081,1,,22.114877169741245,15.946045753071603,21.114877169741245,14.946045753071603,1,1
2026,15816,2025,21,2,0,4.677395444242647,0.0,62.0,18.0,PIT,UNKNOWN,1994.0,1,32.0,1,Devin Williams,3.0388548947559944,1,13.0,0.0,0.6356427601603951,21.0,20.364357239839606,1,1
2026,27615,2025,7,2,1,6.118177659379176,546.0,1.0,0.0,HIT,OF,1998.0,1,28.0,0,Alec Burleson,8.910186061451835,1,,28.24011017681775,10.03181405919306,21.24011017681775,3.03181405919306,1,1
2026,12768,2025,7,2,1,5.481727737042091,0.0,180.66666666666663,0.0,PIT,SP,1989.0,1,37.0,1,Sonny Gray,11.460982913376656,1,,44.87532674037568,5.881157262691303,37.87532674037568,-1.1188427373086967,1,0
2026,18401,2025,26,2,1,6.05961927087813,412.0,0.0,0.0,HIT,OF,1997.0,1,29.0,0,Ronald Acuna Jr.,5.9165140553444475,1,,8.716649457365262,9.649921054427594,-17.283350542634736,-16.350078945572406,0,0
2026,21479,2025,1,2,1,7.858644857962356,649.0,0.0,0.0,HIT,MI,1997.0,1,29.0,0,Nico Hoerner,6.607581428160449,1,,13.223498130213645,21.382403875215584,12.223498130213645,20.382403875215584,1,1
2026,21483,2025,1,2,1,0.0,0.0,0.0,0.0,,SP,1997.0,0,29.0,0,Shane McClanahan,6.942470774812868,1,,15.407504591640627,0.0,14.407504591640627,-1.0,1,0
2026,10233,2025,2,2,1,12.841495605294783,0.0,61.333333333333336,32.0,PIT,RP,1988.0,1,38.0,1,Aroldis Chapman,10.448822480964093,1,,38.27444514624093,53.87844573884433,36.27444514624093,51.87844573884433,1,1
2026,17919,2025,7,2,0,6.302764335345586,663.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,32.0,0,Ian Happ,5.855635814181253,1,10.0,8.319627356215161,11.235610169859978,-1.319627356215161,-4.235610169859978,0,0
2026,24064,2024,3,1,0,3.1063762769514542,390.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,25.0,0,Ezequiel Tovar,3.0579911636546653,1,1.0,0.0,0.0,3.0,3.0,1,1
2026,24586,2024,2,1,1,2.1841722289194507,0.0,32.0,0.0,PIT,SP,1996.0,1,30.0,1,Kyle Bradish,2.372945953984851,1,,0.0,0.0,-2.0,-2.0,0,0
2026,3096,2024,6,1,0,9.131901570658682,0.0,59.0,29.0,PIT,UNKNOWN,1987.0,1,39.0,1,Kenley Jansen,5.561850339281567,1,1.0,6.403682934966511,29.686044810292092,-0.4036829349665112,-23.686044810292092,0,0
2026,27676,2024,9,1,1,7.914782006015247,682.0,0.0,0.0,HIT,CI,1997.0,1,29.0,0,Vinnie Pasquantino,3.849297824094899,1,,0.0,21.748506575403432,-9.0,12.748506575403432,0,1
2026,21534,2024,1,1,1,11.401677435094411,705.0,0.0,0.0,HIT,C,1996.0,1,30.0,0,Cal Raleigh,3.3562232852225766,1,,0.0,44.488561532520706,-1.0,43.488561532520706,0,1
2026,33825,2024,27,1,1,12.75342294684068,0.0,173.66666666666663,0.0,PIT,SP,1998.0,1,28.0,1,Yoshinobu Yamamoto,13.780654692675279,1,,60.00324348368192,53.30407316754108,33.00324348368192,26.304073167541077,1,1
2026,14374,2024,22,1,0,4.433611566125279,0.0,90.33333333333331,0.0,PIT,UNKNOWN,1993.0,1,33.0,1,Tyler Glasnow,4.820664310449649,1,23.0,1.5699816175925152,0.0,20.430018382407486,22.0,1,1
2026,33829,2024,4,1,0,6.451454910471881,0.0,144.66666666666663,0.0,PIT,UNKNOWN,1993.0,1,33.0,1,Shota Imanaga,6.5014061187101815,1,14.0,12.531067737305179,12.205307116255144,-8.531067737305179,-8.205307116255144,0,0
2026,24617,2024,1,1,1,7.421953560820168,696.0,0.0,0.0,HIT,OF,1996.0,1,30.0,0,Jarren Duran,5.424572591686073,1,,5.508415615310986,18.534488215487684,4.508415615310986,17.534488215487684,1,1
2026,33333,2024,16,1,0,6.2988159506954124,573.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,25.0,0,Wyatt Langford,4.765676883714184,1,26.0,1.211376912820753,11.209860477687393,14.788623087179246,4.790139522312607,1,1
2026,12856,2024,13,1,0,10.31310265536145,586.0,0.0,0.0,HIT,UNKNOWN,1989.0,1,37.0,0,George Springer,5.1921555030705875,1,18.0,3.9926898140686267,37.389337933894865,9.007310185931374,-24.389337933894865,1,0
2026,20036,2024,2,1,1,4.4006400871403635,438.0,0.0,0.0,HIT,CI,1999.0,1,27.0,0,Isaac Paredes,6.042551990969272,1,,9.538615484475809,0.0,7.538615484475809,-2.0,1,0
2026,18525,2024,17,1,0,2.365094156223481,0.0,168.0,0.0,PIT,UNKNOWN,1995.0,1,31.0,1,Dylan Cease,13.750192311763263,1,23.0,59.804580739084834,0.0,-42.804580739084834,17.0,0,1
2026,31838,2024,1,1,1,4.3021686499289755,0.0,113.33333333333331,0.0,PIT,SP,1993.0,1,33.0,1,Kodai Senga,-2.803458924930949,1,,0.0,0.0,-1.0,-1.0,0,0
2026,15454,2024,1,1,0,11.98000516530438,0.0,181.66666666666663,0.0,PIT,UNKNOWN,1993.0,1,33.0,1,Nick Pivetta,0.6856785352670907,1,18.0,0.0,48.260170012237175,1.0,-47.260170012237175,1,0
2026,26221,2024,4,1,1,6.0445627872319,0.0,167.66666666666663,0.0,PIT,RP,1997.0,1,29.0,1,Ryan Pepiot,0.0,0,,0.0,9.5517290459375,-4.0,5.551729045937501,0,1
2026,19569,2024,10,1,1,9.72902456521182,0.0,62.66666666666668,27.0,PIT,RP,1994.0,1,32.0,1,David Bednar,11.66337276132367,1,,46.195227597366134,33.580228042475426,36.195227597366134,23.580228042475426,1,1
2026,12916,2024,21,1,1,10.210311223819163,732.0,0.0,0.0,HIT,MI,1993.0,1,33.0,0,Francisco Lindor,3.7796107232939344,1,,0.0,36.71897575930862,-21.0,15.71897575930862,0,1
2026,31349,2024,1,1,0,4.012212210667519,463.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,25.0,0,Victor Scott II,1.152193699335208,1,3.0,0.0,0.0,1.0,1.0,1,1
2026,28806,2024,14,1,1,7.844032228974775,589.0,0.0,0.0,HIT,OF,2004.0,1,22.0,0,Jackson Chourio,7.989914688061391,1,,22.238490101882782,21.287106498794596,8.238490101882782,7.287106498794596,1,1
2026,7304,2024,4,1,1,5.938792420104065,641.0,0.0,0.0,HIT,C,1990.0,1,36.0,0,Salvador Perez,4.5239891090996736,1,,0.0,8.86193951532441,-4.0,4.86193951532441,0,1
2026,29837,2024,1,1,1,-2.024973342999347,0.0,90.33333333333331,0.0,PIT,SP,1998.0,1,28.0,1,Bryce Miller,3.4137329779220082,1,,0.0,0.0,-1.0,-1.0,0,0
2026,25764,2024,39,1,1,10.550265263372228,687.0,0.0,0.0,HIT,MI,2000.0,1,26.0,0,Bobby Witt,9.373634978127404,1,,31.26252769674953,38.93601200245522,-7.73747230325047,-0.06398799754477835,0,0
2026,26289,2024,29,1,0,7.912236434689689,651.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,25.0,0,Gunnar Henderson,5.890893400645311,1,36.0,8.549562400197749,21.731905437509333,20.45043759980225,7.268094562490667,1,1
2026,22201,2024,1,1,1,1.86507798988574,0.0,159.66666666666663,0.0,PIT,SP,1999.0,1,27.0,1,MacKenzie Gore,2.580189165678867,1,,0.0,0.0,-1.0,-1.0,0,0
2026,22715,2024,4,1,1,7.90562286847473,666.0,0.0,0.0,HIT,CI,2000.0,1,26.0,0,Maikel Garcia,3.0325702538154196,1,,0.0,21.6887745601287,-4.0,17.6887745601287,0,1
2026,16578,2024,7,1,0,8.05116362392187,651.0,0.0,0.0,HIT,UNKNOWN,1991.0,1,35.0,0,Yandy Diaz,8.83451725484531,1,13.0,27.746630273055253,22.637929716824164,-20.746630273055253,-15.637929716824164,0,0
2026,11493,2024,20,1,1,8.72223141014899,678.0,0.0,0.0,HIT,CI,1992.0,1,34.0,0,Manny Machado,6.243032569883748,1,,10.846064897592795,27.01434955766398,-9.153935102407205,7.01434955766398,0,1
2026,13543,2024,16,1,0,3.926918835697244,0.0,61.333333333333336,0.0,PIT,UNKNOWN,1992.0,1,34.0,1,Blake Snell,3.2255774252157683,1,7.0,0.0,0.0,16.0,16.0,1,1
2026,22250,2024,12,1,1,6.846582186905627,0.0,131.0,0.0,PIT,SP,1997.0,1,29.0,1,Logan Gilbert,8.866254994192962,1,,27.95361036513415,14.782159839232357,15.95361036513415,2.7821598392323565,1,1
2026,22267,2024,23,1,1,16.533272659853495,0.0,195.33333333333331,0.0,PIT,SP,1996.0,1,30.0,1,Tarik Skubal,10.063770154200666,1,,35.76329697731561,77.95465187051482,12.763296977315612,54.95465187051482,1,1
2026,19709,2024,34,1,1,9.220759920601637,691.0,0.0,0.0,HIT,OF,1999.0,1,27.0,0,Fernando Tatis Jr.,9.683158528548706,1,,33.28110917998065,30.26554132867067,-0.7188908200193467,-3.7344586713293317,0,0
2026,22275,2024,4,1,1,3.585124666574544,376.0,0.0,0.0,HIT,CI,1996.0,1,30.0,0,Jake Burger,6.404959516392045,1,,11.902083851281148,0.0,7.902083851281148,-4.0,1,0
2026,13066,2024,6,1,1,6.251485799446295,546.0,0.0,0.0,HIT,OF,1992.0,1,34.0,0,Teoscar Hernandez,4.69206638697604,1,,0.7313204341301555,10.90119328005427,-5.268679565869845,4.901193280054271,0,1
2026,17678,2024,12,1,1,5.397547840811746,495.0,0.0,0.0,HIT,CI,1994.0,1,32.0,0,Alex Bregman,7.71342129386085,1,,20.435317306115685,5.332171637656946,8.435317306115685,-6.667828362343054,1,0
2026,12564,2024,2,1,0,9.183260278632163,654.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,34.0,0,Trevor Story,1.7006927755347785,1,15.0,0.0,30.02098454840518,2.0,-28.02098454840518,1,0
2026,15640,2024,39,1,1,14.094494670259865,679.0,0.0,0.0,HIT,OF,1992.0,1,34.0,0,Aaron Judge,4.2696141255413815,1,,0.0,62.04997487645518,-39.0,23.04997487645518,0,1
2026,20778,2024,5,1,1,13.055085011566716,0.0,202.0,0.0,PIT,SP,1996.0,1,30.0,1,Cristopher Sanchez,13.121857174807477,1,,55.70684513545771,55.27138537115342,50.70684513545771,50.27138537115342,1,1
2026,13611,2024,35,1,0,7.071353280013295,663.0,0.0,0.0,HIT,UNKNOWN,1992.0,1,34.0,0,Mookie Betts,5.077402208107766,1,22.0,3.244317433238732,16.24802169657791,31.75568256676127,18.75197830342209,1,1
2026,19755,2024,32,1,1,15.600132999222565,727.0,47.0,0.0,HIT,UTIL,1994.0,1,32.0,0,Shohei Ohtani,18.73196385910677,1,,92.29358451752952,71.86911027713906,60.293584517529524,39.86911027713906,1,1
2026,13613,2024,13,1,1,7.518519322902124,556.0,0.0,0.0,HIT,MI,1993.0,1,33.0,0,Ketel Marte,6.359613396404136,1,,11.606355665107976,19.164249211015875,-1.3936443348920236,6.164249211015875,0,1
2026,13624,2024,30,1,0,5.201436924713358,445.0,0.0,0.0,HIT,UNKNOWN,1994.0,1,32.0,0,Corey Seager,3.573014805768261,1,19.0,0.0,4.053219314459325,30.0,25.946780685540674,1,1
2026,13125,2024,13,1,0,0.0,0.0,0.0,0.0,PIT,UNKNOWN,1990.0,0,36.0,1,Gerrit Cole,6.505461495975862,1,16.0,12.557515189994566,0.0,0.4424848100054337,13.0,1,1
2026,21846,2024,11,1,1,1.6821367965329403,0.0,61.66666666666668,0.0,PIT,RP,1997.0,1,29.0,1,Cole Ragans,-0.0646971820450506,1,,0.0,0.0,-11.0,-11.0,0,0
2026,10603,2024,9,1,1,8.420509663034561,0.0,125.66666666666669,0.0,PIT,SP,1989.0,1,37.0,1,Chris Sale,14.723775149754747,1,,66.15387560367996,25.04664813079571,57.153875603679964,16.04664813079571,1,1
2026,25976,2024,3,1,1,8.335470037969536,655.0,0.0,0.0,HIT,OF,2000.0,1,26.0,0,Riley Greene,6.5121507349156165,1,,12.601139572831732,24.492055718478365,9.601139572831732,21.492055718478365,1,1
2026,19326,2024,13,1,0,5.043056441803544,654.0,0.0,0.0,HIT,UNKNOWN,1995.0,1,31.0,0,Bryan Reynolds,7.653667110837407,1,4.0,20.045625836007684,3.0203288940961714,-7.045625836007684,9.97967110590383,0,1
2026,19853,2024,3,1,1,3.0761101026619326,0.0,73.33333333333331,0.0,PIT,RP,1995.0,1,31.0,1,Michael King,8.769688391627666,1,,27.32384388832964,0.0,24.32384388832964,-3.0,1,0
2026,20373,2024,3,1,1,11.1876981821492,0.0,62.333333333333336,38.0,PIT,RP,1999.0,1,27.0,1,Andres Munoz,7.943031845988001,1,,21.932740065215846,43.09307948534557,18.932740065215846,40.09307948534557,1,1
2026,26517,2024,1,1,0,4.444057171964927,360.0,0.0,0.0,HIT,UNKNOWN,2001.0,1,25.0,0,Noelvi Marte,1.310651269942932,1,9.0,0.0,0.0,1.0,1.0,1,1
2026,18839,2024,9,1,1,9.28323674975291,604.0,0.0,0.0,HIT,CI,1997.0,1,29.0,0,Josh Naylor,6.3949102453093305,1,,11.836546762100284,30.672988743525192,2.8365467621002836,21.672988743525192,1,1
2026,30116,2024,16,1,1,7.308307083229656,651.0,0.0,0.0,HIT,OF,1994.0,1,32.0,0,Seiya Suzuki,8.051687819345643,1,,22.641348297331472,17.79333402871773,6.641348297331472,1.7933340287177302,1,1
2026,18345,2024,33,1,1,7.985384894316908,597.0,0.0,0.0,HIT,OF,1997.0,1,29.0,0,Kyle Tucker,5.120047472465454,1,,3.522431783060435,22.208948705879077,-29.477568216939567,-10.791051294120923,0,0
2026,9132,2024,5,1,1,12.691124010023648,0.0,130.0,0.0,PIT,SP,1990.0,1,36.0,1,Nathan Eovaldi,4.938465843845435,1,,2.338233318263762,52.89778589113618,-2.661766681736238,47.89778589113618,0,1
2026,30134,2024,17,1,0,4.239050467872305,0.0,182.33333333333331,0.0,PIT,UNKNOWN,1999.0,1,27.0,1,Tanner Bibee,3.6512805119590994,1,6.0,0.0,0.0,17.0,17.0,1,1
2026,17350,2024,30,1,1,8.363798432288357,729.0,0.0,0.0,HIT,CI,1996.0,1,30.0,0,Rafael Devers,8.671953453470215,1,,26.686458021694165,24.676801506460603,-3.3135419783058353,-5.3231984935393974,0,0
2026,23003,2024,5,1,0,5.104220476521823,567.0,0.0,0.0,HIT,UNKNOWN,1998.0,1,28.0,0,Yainer Diaz,3.2306468448437515,1,2.0,0.0,3.4192148197518186,5.0,1.5807851802481814,1,1
2026,20454,2024,15,1,1,8.04166854838717,531.0,0.0,0.0,HIT,OF,1998.0,1,28.0,0,Jazz Chisholm Jr.,7.735612305819974,1,,20.580037686112227,22.576006856253013,5.580037686112227,7.576006856253013,1,1
