decision_season,fg_id,buy_season,keeper_salary,years_control_left,kept,rp_prior,PA_prior,IP_prior,SV_prior,pos_group,birth_year,played_prior,age,is_pit,team,proj_redraft,proj_replace,rel,role,value_realised,true_replace,has_proj,surplus_true,surplus_redraft,truth,owner,model_redraft,model_replace,model_matched_k,model_teamcap
2025,13125,2024,13,2,1,4.6922444919577515,0.0,95.0,0.0,UNKNOWN,1990.0,1,35.0,1,Pookie 2.0,14.30675931527366,20.549036167100066,0.75,PIT,0.0,0.0,True,-13.0,-13.0,0,1,1,1,1,1
2025,15689,2024,28,2,0,6.2820513929418,1.0,175.33333333333331,0.0,UNKNOWN,1992.0,1,33.0,1,Spehr's Army,17.778489519931572,23.174966854264973,0.78,PIT,7.555565511257227,23.330886701122946,True,-4.669113298877054,-20.444434488742772,0,0,0,0,0,0
2025,27465,2024,17,2,0,2.486632950133429,381.0,0.0,0.0,UNKNOWN,1999.0,1,26.0,0,McBlocks,0.0,6.260754348330372,0.83,HIT,6.9696103953417055,22.013336659306923,True,5.013336659306923,-10.030389604658295,1,0,0,0,0,0
2025,13649,2024,8,2,0,6.515932500817073,0.0,63.0,30.0,RP,1993.0,1,32.0,1,Lisbon Long Balls,2.0193766816903613,11.255164460371967,0.57,PIT,1.1142251383653985,13.609741083766178,True,5.609741083766178,-6.8857748616346015,1,0,0,1,0,0
2025,14161,2024,1,2,0,5.731975850270479,388.0,0.0,0.0,OF,1993.0,1,32.0,0,Producers,3.4840110386804404,13.731123571324849,0.79,HIT,18.03829833140068,38.71798522474244,True,37.71798522474244,17.03829833140068,1,0,1,1,1,1
2025,19287,2024,21,2,0,6.079781337010454,637.0,0.0,0.0,OF,1993.0,1,32.0,0,All-Stars,15.458469881609151,22.78830747796947,0.86,HIT,1.9625409422770863,14.45676481995732,True,-6.5432351800426805,-19.037459057722913,0,0,0,1,0,0
2025,19290,2024,20,2,0,5.561281626604594,648.0,0.0,0.0,OF,1995.0,1,30.0,0,McBlocks,11.75283249086875,19.985455192156632,0.87,HIT,13.296540863537759,31.561817073580155,True,11.561817073580155,-6.703459136462241,1,0,0,0,0,0
2025,25436,2024,25,2,0,8.732488123254887,0.0,191.0,0.0,UNKNOWN,1998.0,1,27.0,1,Pookie 2.0,25.188970183721864,28.78007077495012,0.79,PIT,0.0,9.205229777080941,True,-15.794770222919059,-25.0,0,0,1,1,0,1
2025,7005,2024,1,2,0,1.7745518302656484,0.0,56.66666666666668,4.0,RP,1988.0,1,37.0,1,Lisbon Long Balls,0.0,5.4226157133708215,0.55,PIT,0.0,0.0,True,-1.0,-1.0,0,0,0,1,0,0
2025,14710,2024,17,2,0,6.74649779727066,0.0,53.66666666666668,20.0,RP,1994.0,1,31.0,1,Milwaukee Beers,0.0,8.418818471255797,0.42,PIT,27.923126554381632,54.069213712046796,True,37.069213712046796,10.923126554381632,1,0,0,0,0,0
2025,16252,2024,26,2,0,8.285166704985462,539.0,0.0,0.0,UNKNOWN,1993.0,1,32.0,0,McBlocks,18.492651181944083,25.083287017647297,0.86,HIT,18.68906772249684,39.70011373339697,True,13.700113733396968,-7.310932277503159,1,0,0,0,0,0
2025,19326,2024,13,2,1,7.874731289173901,692.0,0.0,0.0,UNKNOWN,1995.0,1,30.0,0,Moben,14.940397431749993,22.396450316248025,0.87,HIT,1.6338281361065077,13.960677845804831,True,0.9606778458048311,-11.366171863893491,1,1,1,1,1,1
2025,12161,2024,7,2,0,4.604181288991951,463.0,0.0,0.0,MI,1992.0,1,33.0,0,Pookie 2.0,3.6768622189846702,13.876991424690129,0.85,HIT,3.349971289252487,16.550647716388166,True,9.550647716388166,-3.650028710747513,1,0,0,1,0,0
2025,18314,2024,4,2,0,6.296184120810056,593.0,0.0,0.0,UNKNOWN,1994.0,1,31.0,0,Phenoms,10.205030192047005,18.814735892400186,0.86,HIT,9.669773366535798,26.088370101731297,True,22.088370101731297,5.669773366535798,1,0,1,1,1,1
2025,21390,2024,16,2,0,6.397690967109118,0.0,135.0,0.0,SP,1996.0,1,29.0,1,Producers,12.968302860221302,19.536660875367897,0.75,PIT,19.864756412700658,41.90767821618671,True,25.90767821618671,3.8647564127006575,1,0,0,1,0,0
2025,17295,2024,23,2,0,10.031376568550238,0.0,176.33333333333331,0.0,UNKNOWN,1993.0,1,32.0,1,Pookie 2.0,23.529655857032335,27.525006540908993,0.79,PIT,7.231450427460767,22.84173852015938,True,-0.15826147984061834,-15.768549572539232,0,0,1,1,0,1
2025,26517,2024,1,2,1,1.4933905249722863,242.0,0.0,0.0,UNKNOWN,2001.0,1,24.0,0,Moben,0.0,2.343008493714992,0.59,HIT,0.0,10.403375945159514,True,9.403375945159514,-1.0,1,1,0,1,0,0
2025,10155,2024,20,2,0,1.7597525264935523,126.0,0.0,0.0,UNKNOWN,1991.0,1,34.0,0,Milwaukee Beers,0.0,6.058693283283052,0.75,HIT,2.473913970650508,15.228519049019269,True,-4.771480950980731,-17.526086029349493,0,0,0,0,0,0
2025,24492,2024,18,2,0,5.064689224481652,0.0,116.66666666666669,0.0,SP,1999.0,1,26.0,1,All-Stars,7.114832683288413,15.109241099663514,0.68,PIT,0.0,0.0,True,-18.0,-18.0,0,0,0,0,0,0
2025,13743,2024,19,2,0,7.262146640919472,0.0,174.33333333333331,0.0,SP,1994.0,1,31.0,1,McBlocks,18.973832465856212,24.079094634464674,0.74,PIT,31.18542294744264,58.99260798218784,True,39.99260798218784,12.185422947442639,1,0,0,1,0,0
2025,30134,2024,17,2,1,7.889838982238475,0.0,173.66666666666663,0.0,UNKNOWN,1999.0,1,26.0,1,Producers,21.687267538031495,26.131469676193095,0.73,PIT,0.0,9.185894096959274,True,-7.814105903040726,-17.0,0,1,1,1,1,1
2025,18360,2024,28,2,0,5.039339987415567,469.0,0.0,0.0,UNKNOWN,1997.0,1,28.0,0,New York Polar Bears,11.346717789908176,19.678280097061286,0.86,HIT,0.0,10.518303392802922,True,-17.48169660719708,-28.0,0,0,0,0,0,0
2025,17338,2024,1,2,0,6.1306585695248375,635.0,1.3333333333333337,0.0,OF,1997.0,1,28.0,0,Lisbon Long Balls,6.644895041149149,16.12193789483277,0.83,HIT,0.0,3.9438991783072,True,2.9438991783072,-1.0,1,0,1,1,1,1
2025,13774,2024,15,2,0,5.59832611321934,0.0,165.33333333333331,0.0,SP,1994.0,1,31.0,1,New York Polar Bears,16.16221649511948,21.95245799427448,0.76,PIT,0.0,0.0,True,-15.0,-15.0,0,0,1,1,1,1
2025,20437,2024,27,2,0,3.4165009230331194,325.0,0.0,0.0,CI,1999.0,1,26.0,0,Moben,2.0912388657882506,12.677665216721133,0.69,HIT,0.0,6.338081318606581,True,-20.66191868139342,-27.0,0,0,0,0,0,0
2025,11737,2024,9,2,0,6.9746179489380715,659.0,0.0,0.0,OF,1992.0,1,33.0,0,New York Polar Bears,11.865869674480352,20.07095371644811,0.86,HIT,3.1044523690066987,16.180115336889955,True,7.180115336889955,-5.895547630993301,1,0,1,1,1,1
2025,23003,2024,5,2,1,7.290578642368166,619.0,0.0,0.0,UNKNOWN,1998.0,1,27.0,0,Milwaukee Beers,13.864914140646338,21.582981408481768,0.79,HIT,1.8745133204567415,14.323915245097638,True,9.323915245097638,-3.1254866795432585,1,1,1,1,1,1
2025,12768,2024,11,2,0,7.709509764976835,0.0,166.33333333333331,0.0,SP,1989.0,1,36.0,1,Spehr's Army,17.887035913428576,23.2570686562087,0.77,PIT,3.0729650930341026,16.565833329101253,True,5.5658333291012525,-7.927034906965897,1,0,1,1,1,1
2025,19950,2024,15,2,0,6.123929849577001,633.0,0.0,0.0,MI,1998.0,1,27.0,0,Moben,11.501578171609275,19.79541265188637,0.86,HIT,0.0,0.0,True,-15.0,-15.0,0,0,0,1,0,0
2025,19953,2024,9,2,0,4.054844341307851,387.0,0.0,0.0,OF,1998.0,1,27.0,0,All-Stars,5.637799357975188,15.360195678859396,0.79,HIT,0.0,6.473438991798992,True,-2.526561008201008,-9.0,0,0,0,1,0,0
2025,14344,2023,30,1,0,7.1534309756175976,685.0,0.0,0.0,UNKNOWN,1994.0,1,31.0,0,Spehr's Army,21.709131931252074,27.5161533426143,0.88,HIT,14.361290611675692,33.1687166858492,True,3.1687166858491977,-15.638709388324308,1,0,0,0,0,0
2025,21524,2023,3,1,0,3.59282341838594,282.0,0.0,0.0,C,1996.0,1,29.0,0,All-Stars,0.0,2.7332050601946047,0.69,HIT,0.0,0.0,True,-3.0,-3.0,0,0,0,0,0,0
2025,15986,2023,26,1,0,9.57954029450125,688.0,0.0,0.0,UNKNOWN,1995.0,1,30.0,0,New York Polar Bears,16.193826997535886,23.344513376154282,0.87,HIT,9.11121837636062,25.245409773529218,True,-0.754590226470782,-16.88878162363938,0,0,0,0,0,0
2025,15998,2023,8,1,1,6.686462015382638,569.0,0.0,0.0,UNKNOWN,1995.0,1,30.0,0,Moben,14.768865519842498,22.266707829144153,0.85,HIT,15.922963372262815,35.525562844176235,True,27.525562844176235,7.922963372262815,1,1,1,1,1,1
2025,18568,2023,10,1,0,6.703400263578915,672.0,0.0,0.0,CI,1997.0,1,28.0,0,Block Bombers,12.909037491066098,20.859980000161084,0.86,HIT,5.715358931403418,20.120444743046786,True,10.120444743046786,-4.284641068596582,1,0,1,1,1,1
2025,22664,2023,3,1,0,3.280104900500985,351.0,0.0,0.0,C,2000.0,1,25.0,0,Milwaukee Beers,0.0,7.505118637978673,0.74,HIT,0.0,5.6047704712516095,True,2.6047704712516095,-3.0,1,0,0,1,0,0
2025,16556,2023,28,1,1,4.244735880211619,435.0,0.0,0.0,UNKNOWN,1997.0,1,28.0,0,Phenoms,7.2112676760407375,16.550328119492757,0.82,HIT,4.24699807724852,17.904423099145088,True,-10.095576900854912,-23.75300192275148,0,1,0,0,0,0
2025,26323,2023,6,1,0,6.895155733085215,656.0,0.0,0.0,OF,1997.0,1,28.0,0,Milwaukee Beers,11.547236370021439,19.829947381621505,0.84,HIT,3.184697589292874,16.3012198627091,True,10.3012198627091,-2.815302410707126,1,0,1,1,1,1
2025,17130,2023,17,1,1,12.021030519746038,0.0,69.33333333333331,34.0,UNKNOWN,1990.0,1,35.0,1,Micks,9.80538104190782,17.144305198458035,0.55,PIT,14.866971609852262,34.36511859037235,True,17.365118590372347,-2.1330283901477376,1,1,0,1,0,0
2025,5361,2023,33,1,0,8.13296706251444,638.0,0.0,0.0,UNKNOWN,1989.0,1,36.0,0,Pookie 2.0,24.87738590825742,29.912542132212184,0.87,HIT,13.906690986879402,32.4826437733171,True,-0.5173562266828995,-19.093309013120596,0,0,0,0,0,0
2025,18684,2023,30,1,0,0.0,0.0,0.0,0.0,UNKNOWN,1995.0,0,30.0,1,Spehr's Army,0.0,1.9029031981766014,0.67,PIT,0.0,0.0,True,-30.0,-30.0,0,0,0,0,0,0
2025,19197,2023,21,1,1,5.912578562591637,544.0,0.0,0.0,UNKNOWN,1995.0,1,30.0,0,Block Bombers,6.8392374528713,16.26893367868548,0.85,HIT,4.525511107669294,18.324749548038543,True,-2.675250451961457,-16.474488892330704,0,1,0,0,0,0
2025,25878,2023,27,1,1,8.691232644439072,684.0,0.0,0.0,UNKNOWN,2000.0,1,25.0,0,Milwaukee Beers,29.728810710286545,33.58203961995735,0.84,HIT,19.531437492686933,40.97140180786972,True,13.971401807869718,-7.468562507313067,1,1,1,1,0,1
2025,16162,2023,34,1,0,0.0,0.0,0.0,0.0,SP,1993.0,0,32.0,1,Moben,0.0,5.015587566667978,0.48,PIT,2.510508162010759,15.716984267657416,True,-18.283015732342584,-31.48949183798924,0,0,0,0,0,0
2025,19251,2023,32,1,0,7.5474834051375,695.0,0.0,0.0,CI,1994.0,1,31.0,0,Producers,20.75250379913751,26.79258353152859,0.87,HIT,18.976759506926584,40.13429257932918,True,8.134292579329177,-13.023240493073416,1,0,0,0,0,0
2025,13621,2023,1,1,0,4.100492036295456,463.0,0.0,0.0,CI,1993.0,1,32.0,0,Moben,0.0,9.208394845291961,0.83,HIT,0.0,0.0,True,-1.0,-1.0,0,0,0,1,1,0
2025,11609,2023,13,1,1,4.029445595748649,358.0,0.0,0.0,UNKNOWN,1992.0,1,33.0,0,Phenoms,0.0,9.231420298917305,0.81,HIT,5.708029656771945,20.109383544315232,True,7.109383544315232,-7.291970343228055,1,1,0,0,0,0
2025,14212,2023,23,1,0,10.035591834689644,0.0,71.0,34.0,UNKNOWN,1994.0,1,31.0,1,Micks,13.45051174882802,19.90139172816204,0.56,PIT,21.96103847450512,45.07134633464469,True,22.071346334644687,-1.03896152549488,1,0,0,0,0,0
2025,14221,2023,6,1,0,5.651205027851009,574.0,0.0,0.0,UTIL,1992.0,1,33.0,0,Producers,5.283097538398907,15.091908013081413,0.84,HIT,0.0,0.0,True,-6.0,-6.0,0,0,0,1,1,0
2025,17312,2023,13,1,0,5.839343783987821,0.0,134.66666666666663,0.0,SP,1995.0,1,30.0,1,Milwaukee Beers,11.413571141808426,18.360700334364026,0.75,PIT,0.0,0.0,True,-13.0,-13.0,0,0,0,1,0,0
2025,13301,2023,20,1,1,3.657940889143771,293.0,0.0,0.0,UNKNOWN,1990.0,1,35.0,0,Phenoms,0.0,8.269134841732114,0.82,HIT,0.023647297204100415,11.530624239086222,True,-8.469375760913778,-19.9763527027959,0,1,0,0,0,0
2026,28163,2025,11,2,1,9.6600624591485,653.0,0.0,0.0,CI,2003.0,1,23.0,0,Wax Kandels,20.48345987054934,25.579137441708344,0.77,HIT,21.743413238428626,41.00839181117305,True,30.00839181117305,10.743413238428626,1,1,1,1,1,1
2026,14344,2025,27,2,0,8.277418202926823,724.0,0.0,0.0,UNKNOWN,1994.0,1,32.0,0,McBlocks,21.29742869528632,26.200864202974167,0.88,HIT,16.770862328768377,33.81266951215077,True,6.812669512150769,-10.229137671231623,1,0,0,0,0,0
2026,22543,2025,9,2,0,-0.3459136833352092,0.0,142.66666666666663,0.0,UNKNOWN,2001.0,1,25.0,1,Lisbon Long Balls,0.0,0.0,0.74,PIT,3.826804175297219,18.471082584249594,True,9.471082584249594,-5.1731958247027805,1,0,0,0,0,0
2026,20503,2025,16,2,0,6.447624311138829,659.0,0.0,0.0,UNKNOWN,1997.0,1,29.0,0,Lisbon Long Balls,14.082404779662694,20.689874942463323,0.87,HIT,7.848936699671524,20.901851630972548,True,4.901851630972548,-8.151063300328476,1,0,0,1,1,0
2026,17432,2025,10,2,0,8.479490260634055,0.0,68.0,33.0,UNKNOWN,1993.0,1,33.0,1,McBlocks,6.5203035298512475,5.53398293453555,0.57,PIT,0.0,5.134246539231706,True,-4.865753460768294,-10.0,0,0,0,0,0,0
2026,21029,2025,4,2,1,10.92402625434486,0.0,70.0,32.0,RP,1998.0,1,28.0,1,The Metropolis,12.016518731818625,9.732109414187086,0.57,PIT,21.46988468068988,44.00218525621266,True,40.00218525621266,17.46988468068988,1,1,1,1,1,1
2026,10310,2025,29,2,0,11.39461461759348,0.0,149.66666666666663,0.0,UNKNOWN,1990.0,1,36.0,1,Wax Kandels,25.971065379780498,20.390889982562843,0.77,PIT,18.30368930327569,39.42041966059864,True,10.42041966059864,-10.69631069672431,1,0,0,0,0,0
2026,17479,2025,10,2,0,2.258996140166007,0.0,161.0,0.0,UNKNOWN,1995.0,1,31.0,1,McBlocks,4.445241798309102,3.949006494933912,0.77,PIT,0.0,0.0,True,-10.0,-10.0,0,0,0,0,0,0
2026,17995,2025,22,2,0,9.34941907792737,0.0,207.0,0.0,UNKNOWN,1996.0,1,30.0,1,Pookie 2.0,18.93145789662721,15.013887537170907,0.81,PIT,0.0,7.3277795288537995,True,-14.6722204711462,-22.0,0,0,0,0,0,0
2026,20043,2025,18,2,0,5.16185030385031,431.0,0.0,0.0,UNKNOWN,1997.0,1,29.0,0,Wax Kandels,4.572900783424751,13.426312824177188,0.82,HIT,0.0,0.0,True,-18.0,-18.0,0,0,0,0,0,0
2026,16478,2025,20,2,1,10.89573263853221,724.0,0.0,0.0,UTIL,1993.0,1,33.0,0,McBlocks,25.408162651700998,29.34073053627383,0.88,HIT,16.74034481698127,33.7685079652774,True,13.7685079652774,-3.2596551830187295,1,1,1,1,1,1
2026,19556,2025,31,2,1,1.9084572925157304,199.0,0.0,0.0,UTIL,1997.0,1,29.0,0,The Metropolis,1.0,10.6972549476417,0.81,HIT,26.648163906270604,48.10600114548277,True,17.10600114548277,-4.351836093729396,1,1,0,0,0,0
2026,15986,2025,17,2,0,6.943245510323485,686.0,0.0,0.0,UNKNOWN,1995.0,1,31.0,0,All-Stars,14.031375685557471,20.65089783124703,0.87,HIT,1.7722220518928413,12.10830644858567,True,-4.891693551414329,-15.227777948107159,0,0,0,1,1,0
2026,31347,2025,1,2,1,7.51829301544641,554.0,0.0,0.0,MI,2001.0,1,25.0,0,Producers,13.64331007259129,20.35448503339072,0.84,HIT,12.832362880025089,28.11331141147214,True,27.11331141147214,11.832362880025089,1,1,1,1,1,1
2026,16505,2025,9,2,0,5.301737039910891,535.0,0.0,0.0,UNKNOWN,1993.0,1,33.0,0,Pookie 2.0,3.9880731352418106,12.979608984234696,0.85,HIT,0.0,0.0,True,-9.0,-9.0,0,0,0,1,1,0
2026,27769,2025,17,2,1,9.27857646682498,647.0,0.0,0.0,OF,2002.0,1,24.0,0,Producers,19.48898799284469,24.819538596021538,0.8,HIT,34.23715609083868,59.087946083143244,True,42.087946083143244,17.23715609083868,1,1,1,1,1,1
2026,12927,2025,9,2,0,7.725787634627093,652.0,0.0,0.0,UNKNOWN,1993.0,1,33.0,0,All-Stars,11.081722316954007,18.39788963242413,0.87,HIT,4.379282250377019,15.88095383741005,True,6.8809538374100505,-4.620717749622981,1,0,1,1,1,1
2026,18568,2025,11,2,1,6.0802739670168755,675.0,0.0,0.0,CI,1997.0,1,29.0,0,New York Polar Bears,9.706874754711219,17.34775172034423,0.87,HIT,10.887283297792886,25.298608701028193,True,14.298608701028193,-0.1127167022071145,1,1,0,1,1,0
2026,23697,2025,34,2,0,10.11703082649724,710.0,0.0,0.0,UNKNOWN,2000.0,1,26.0,0,Spehr's Army,28.517004594677573,31.715330365841922,0.87,HIT,8.626315086558371,22.026787120809864,True,-11.973212879190136,-25.37368491344163,0,0,0,0,0,0
2026,19611,2025,35,2,1,8.386747926692403,680.0,0.0,0.0,CI,1999.0,1,27.0,0,Wax Kandels,22.163098855298212,26.86208154760966,0.87,HIT,2.670511842422353,13.408211465976212,True,-21.591788534023788,-32.32948815757765,0,1,0,0,0,0
2026,20123,2025,36,2,1,11.896322420003568,715.0,0.0,0.0,OF,1998.0,1,28.0,0,The Metropolis,35.115321045393124,36.75526530196921,0.88,HIT,6.945577933910574,19.594611356735225,True,-16.405388643264775,-29.054422066089426,0,1,0,1,0,0
2026,19612,2025,17,2,1,8.211344665034744,628.0,0.0,0.0,MI,1998.0,1,28.0,0,The Metropolis,9.985101891766787,17.56026754596411,0.84,HIT,7.273633443030318,20.069336781406914,True,3.069336781406914,-9.726366556969683,1,1,0,1,0,0
2026,22182,2025,20,2,0,7.956282750326793,0.0,107.66666666666669,0.0,UNKNOWN,1999.0,1,27.0,1,Producers,14.560316227562286,11.675116234940774,0.71,PIT,0.0,0.0,True,-20.0,-20.0,0,0,0,0,0,0
2026,25768,2025,22,2,0,7.507754168310878,635.0,0.0,0.0,UNKNOWN,2000.0,1,26.0,0,McBlocks,16.909577646155753,22.84932991961349,0.86,HIT,24.336273475074947,44.76049059548874,True,22.76049059548874,2.3362734750749468,1,0,0,1,0,0
2026,13510,2025,35,2,0,10.931641761162236,673.0,0.0,0.0,UNKNOWN,1992.0,1,34.0,0,New York Polar Bears,31.76630869335581,34.19721818788691,0.87,HIT,6.793666161706284,19.37478154571996,True,-15.625218454280041,-28.206333838293716,0,0,0,0,0,0
2026,24262,2025,1,2,1,6.32035564809247,587.0,0.0,0.0,OF,2000.0,1,26.0,0,Spehr's Army,9.52055202544026,17.205434442950622,0.82,HIT,13.479884507107178,29.050332649815207,True,28.050332649815207,12.479884507107178,1,1,1,1,1,1
2026,21711,2025,31,2,0,5.604322084324469,544.0,0.0,0.0,UNKNOWN,1998.0,1,28.0,0,Moben,7.77633291202468,15.873162656408644,0.81,HIT,10.402634555405728,24.59727897587378,True,-6.402721024126219,-20.597365444594274,0,0,0,0,0,0
2026,11477,2025,17,2,0,8.677797720931643,644.0,0.0,0.0,UNKNOWN,1991.0,1,35.0,0,The Metropolis,18.814870734539703,24.30463344611634,0.84,HIT,0.9318421659511565,10.892202200528098,True,-6.107797799471902,-16.068157834048844,0,0,1,1,1,1
2026,25816,2025,2,2,1,7.310595452873882,523.0,0.0,0.0,C,1997.0,1,29.0,0,Pookie 2.0,7.33896723340329,15.539093416169655,0.84,HIT,4.291439973059894,15.753838269330142,True,13.753838269330142,2.2914399730598944,1,1,1,1,1,1
2026,18138,2025,13,2,0,3.106136859821099,0.0,56.0,21.0,UNKNOWN,1994.0,1,32.0,1,Moben,5.016763955168153,4.385547316617659,0.54,PIT,0.0,0.0,True,-13.0,-13.0,0,0,0,0,0,0
2026,23772,2025,1,2,1,5.178125015426479,417.0,0.0,0.0,OF,1999.0,1,27.0,0,Lisbon Long Balls,4.8483258541936785,13.636688371761469,0.77,HIT,11.024289723122635,25.496869152809467,True,24.496869152809467,10.024289723122635,1,1,1,1,1,1
2026,11486,2025,5,2,1,6.368959965631017,0.0,182.33333333333331,0.0,SP,1991.0,1,35.0,1,Moben,4.974045898768134,4.352918353387113,0.68,PIT,1.700253572729955,15.393775208438727,True,10.393775208438727,-3.299746427270045,1,1,0,0,0,0
2026,5361,2025,28,2,0,8.1618932390242,627.0,0.0,0.0,UNKNOWN,1989.0,1,37.0,0,Producers,19.924690434554144,25.152337420407918,0.87,HIT,12.57831791353432,27.745685807724048,True,-0.2543141922759524,-15.42168208646568,0,0,0,0,0,0
2026,12533,2025,10,2,0,4.589834754693307,534.0,0.0,0.0,UNKNOWN,1990.0,1,36.0,0,Pookie 2.0,3.693463253498297,12.754579668557293,0.87,HIT,0.0,4.679148039264551,True,-5.320851960735449,-10.0,0,0,0,1,1,0
2026,18679,2025,8,2,1,12.843205120289262,0.0,176.66666666666663,0.0,SP,1996.0,1,30.0,1,Spehr's Army,25.301434020899794,19.87941125838264,0.78,PIT,0.0,0.0,True,-8.0,-8.0,0,1,1,1,1,1
2026,22266,2025,10,2,1,6.068208430853246,619.0,0.0,0.0,MI,1999.0,1,27.0,0,Wax Kandels,8.544435405931365,16.459855735238925,0.79,HIT,7.282855248687723,20.08268155229248,True,10.082681552292481,-2.7171447513122766,1,1,0,1,1,0
2026,18684,2025,10,2,0,0.0501813934447979,0.0,174.66666666666663,0.0,UNKNOWN,1995.0,1,31.0,1,McBlocks,0.0,0.0,0.71,PIT,11.402179891753743,29.43332328458714,True,19.43332328458714,1.4021798917537431,1,0,0,0,0,0
2026,20220,2025,1,2,1,6.9427774918208005,573.0,0.0,0.0,OF,1999.0,1,27.0,0,The Metropolis,10.001039788643968,17.57244125176917,0.8,HIT,5.59232820599324,17.63633894882419,True,16.63633894882419,4.59232820599324,1,1,1,1,1,1
2026,12552,2025,1,2,1,8.736740474546767,657.0,0.0,0.0,CI,1991.0,1,35.0,0,The Metropolis,14.258234407381236,20.824177364931835,0.87,HIT,0.0,6.015911495645709,True,5.015911495645709,-1.0,1,1,1,1,1,1
2026,16137,2025,8,2,0,12.521818937026492,0.0,195.33333333333331,0.0,UNKNOWN,1992.0,1,34.0,1,Wax Kandels,21.389260306839965,16.891209476161237,0.77,PIT,0.0,5.886469122228686,True,-2.113530877771314,-8.0,0,0,1,1,1,1
2026,16149,2025,18,2,0,-1.624416541649855,0.0,94.33333333333331,0.0,UNKNOWN,1993.0,1,33.0,1,McBlocks,0.0,0.0,0.75,PIT,0.0,0.0,True,-18.0,-18.0,0,0,0,0,0,0
2026,25880,2025,10,2,1,12.946798979413828,0.0,185.33333333333331,0.0,SP,1998.0,1,28.0,1,Wax Kandels,21.265651149131763,16.796794163253463,0.78,PIT,0.0,3.6602792852950823,True,-6.339720714704917,-10.0,0,1,1,1,1,1
2026,14107,2025,5,2,1,8.142031780730077,0.0,193.0,0.0,SP,1991.0,1,35.0,1,Pookie 2.0,13.394939630909823,10.784976717219262,0.79,PIT,0.0,5.484069190092746,True,0.48406919009274585,-5.0,1,1,1,1,1,1
2026,16162,2025,1,2,1,5.338793574519698,0.0,64.66666666666667,0.0,SP,1993.0,1,33.0,1,The Metropolis,3.5524175487320764,3.2670482771256557,0.46,PIT,0.0,3.3313396746791817,True,2.3313396746791817,-1.0,1,1,1,1,1,1
2026,5417,2025,20,2,0,7.243516376095958,654.0,0.0,0.0,UNKNOWN,1990.0,1,36.0,0,All-Stars,16.20354129743602,22.310044287184862,0.86,HIT,0.8322106473252309,10.748026554408668,True,-9.251973445591332,-19.16778935267477,0,0,0,1,1,0
2026,25385,2025,1,2,1,9.106484541128436,0.0,150.0,0.0,RP,1995.0,1,31.0,1,Moben,12.031412854072713,9.743485862657238,0.64,PIT,32.813211577377544,60.41698558274598,True,59.41698558274598,31.813211577377544,1,1,1,1,1,1
2026,19251,2025,27,2,1,9.450322553115118,709.0,0.0,0.0,CI,1994.0,1,32.0,0,Producers,19.950798787651085,25.17227953774661,0.87,HIT,19.109616126542047,37.19705373672835,True,10.19705373672835,-7.890383873457953,1,1,0,0,0,0
2026,17722,2025,8,2,0,8.741353357337452,0.0,47.0,30.0,UNKNOWN,1993.0,1,33.0,1,Pookie 2.0,2.9150487354096546,2.7802123738380358,0.48,PIT,19.849416536971948,41.65722409473849,True,33.65722409473849,11.849416536971948,1,0,0,0,0,0
2026,15689,2025,13,2,0,6.620866933950052,0.0,180.66666666666663,0.0,UNKNOWN,1992.0,1,34.0,1,New York Polar Bears,11.895607463725641,9.63975480694978,0.79,PIT,0.0,0.0,True,-13.0,-13.0,0,0,0,0,0,0
2026,27465,2025,1,2,0,6.399010162985387,649.0,0.0,0.0,UNKNOWN,1999.0,1,27.0,0,The Metropolis,5.497144397842175,14.132269823449297,0.85,HIT,0.7773331914309338,10.668614007354588,True,9.668614007354588,-0.22266680856906618,1,0,1,1,1,1
2026,14161,2025,8,2,1,9.211836449051075,542.0,0.0,0.0,OF,1993.0,1,33.0,0,All-Stars,16.24018516409255,22.33803365464495,0.82,HIT,6.140039775852107,18.42892617985874,True,10.428926179858738,-1.8599602241478932,1,1,1,1,1,1
2026,27479,2025,8,2,0,4.599250015614334,537.0,0.0,0.0,UNKNOWN,2002.0,1,24.0,0,The Metropolis,2.2963089330812028,11.687403378479894,0.82,HIT,0.0,5.881479961395725,True,-2.1185200386042746,-8.0,0,0,0,1,1,0
2026,19290,2025,11,2,1,8.006839061393038,709.0,0.0,0.0,OF,1995.0,1,31.0,0,New York Polar Bears,12.620206825188449,19.573016936435216,0.87,HIT,17.947935304627478,35.51599853056489,True,24.515998530564893,6.947935304627478,1,1,1,1,1,1
2026,25436,2025,17,2,0,4.242306322617895,0.0,126.0,0.0,UNKNOWN,1998.0,1,28.0,1,Producers,11.875724183135837,9.62456753285678,0.76,PIT,0.0,0.0,True,-17.0,-17.0,0,0,0,0,0,0
2026,27498,2025,25,2,0,1.0235962081512893,0.0,125.33333333333331,0.0,UNKNOWN,1998.0,1,28.0,1,Pookie 2.0,0.0,0.0,0.67,PIT,0.0,0.0,True,-25.0,-25.0,0,0,0,0,0,0
2026,14710,2025,16,2,1,11.796765957944595,0.0,66.33333333333331,28.0,RP,1994.0,1,32.0,1,Wax Kandels,10.608262392123644,8.65645316482945,0.5,PIT,0.0,0.0,True,-16.0,-16.0,0,1,0,0,0,0
