fg_id,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,draft_year,draft_salary,contract,acquisition,salary,keeper_cost,years_controlled,redraft_value_2028,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,surplus_multiyear,surplus_redraft
9952,0.8368533703302894,0.5834440491262955,0.8779123185821278,0.24566502529386608,-0.8655804827303584,0.0,0.0,0.0,0.0,0.0,1.6782942806022203,326.0,291.0,59.0,9.0,33.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Trayce Thompson,0.0,1.8404907975460123,0.2027491408934708,,,HIT,-2.4572835043954266,0.0,0.0,3.138548256567263,0.0,0.0,2023.0,1.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33708,1.2374154810617184,0.4412902244928947,1.19494731446462,0.041102383538417595,-0.7002257828889143,0.0,0.0,0.0,0.0,0.0,2.2145296206687366,432.7591240875912,375.2243259034235,83.07121016615685,6.807185755658183,48.795538528954076,46.278207779808426,0.8365534224753943,0.0,0.0,0.0,0.0,0.0,0.0,Cooper Ingle,0.08759124087591241,1.386452570503306,0.22139079060545236,,,HIT,-1.9210481643289103,0.0,0.0,3.088225222568513,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31936,0.0,0.0,0.0,0.0,0.0,0.49712318794364085,0.5728331366681827,0.9905967207544165,-1.0574558425400005,-0.9448742913127336,0.058222911513506115,0.0,0.0,43.502596969429966,0.0,0.0,0.0,0.0,49.8141592920354,1.8816663045697524,3.765555253571068,58.52013580100251,26.636311272440985,28.603170434309487,Samy Natera Jr.,0.3805309734513274,1.3048498845265588,,4.812422910654198,1.4474954195456666,PIT,-4.077354873484141,0.0,0.0,0.10597205625836525,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31920,0.0,0.0,0.0,0.0,0.0,0.8248939130430559,0.17616015329574938,0.8392299327764494,-1.1337305945588847,-1.053645493817098,-0.3470920892607281,0.0,0.0,74.79840933971687,0.0,0.0,0.0,0.0,73.15890410958905,3.1223147876855437,1.1580000322099702,49.578045843864224,36.61600216484129,26.57466120712737,Tyler Schweitzer,0.31506849315068497,1.0,,4.504496390349535,1.3856559468823033,PIT,-4.4826698742583755,0.0,0.0,-0.3470920892607281,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31913,0.0,0.0,0.0,0.0,0.0,0.9571463466126076,0.07699190745264106,0.8643141764396963,-0.1500619184383429,-0.21560930276739176,1.5327812092992101,0.0,0.0,37.72550715660676,0.0,0.0,0.0,0.0,44.737500000000004,3.6229048908641297,0.5061112268696957,51.05991360587408,18.873155863462237,17.99868788338965,Hayden Harris,0.125,1.452919810002794,,3.7967790504869545,1.2455813364626187,PIT,-2.602796575698437,0.0,0.0,2.2354378726036845,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31910,0.0,0.0,0.0,0.0,0.0,1.085778765151909,0.07699190745264106,1.1995071173816452,-1.1550675461790225,-0.9421203543083855,0.2650898894987873,0.0,0.0,84.44669460125883,0.0,0.0,0.0,0.0,86.34444444444445,4.109792836369013,0.5061112268696957,70.86165129840501,42.11933825877327,30.946334947430355,Brycen Mautz,0.2222222222222222,1.0,,4.3902540200239795,1.3364267995601629,PIT,-3.8704878954988597,0.0,0.0,0.2650898894987873,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31900,0.0,0.0,0.0,0.0,0.0,1.849351453631501,0.07699190745264106,1.4557607705247397,-1.1081086281133958,-0.8805986044311999,1.3933968990642867,0.0,0.0,116.99999999999999,0.0,0.0,0.0,0.0,116.3,7.0,0.5061112268696957,86.0,54.0,33.0,Adam Mazur,0.0,1.0,,4.178847807394669,1.2897678417884781,PIT,-2.7421808859333603,0.0,0.0,1.3933968990642867,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31891,0.0,0.0,0.0,0.0,0.0,1.3719185419282658,0.47366489082507435,1.2468837107556812,-0.41487262655620566,-0.5837463144610259,2.0938482024917904,0.0,0.0,85.55449932341001,0.0,0.0,0.0,0.0,86.55,5.192863570977799,3.1136664482307936,73.66045389884769,37.4057517621735,24.82895805142084,Andrew Morris,0.5,1.0,,3.8896795593248013,1.2753721244925575,PIT,-2.0417295825058566,0.0,0.0,2.0938482024917904,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31886,0.0,0.0,0.0,0.0,0.0,1.1695027470072232,0.07699190745264106,1.3688602300693882,-1.7783474605501708,-0.9980456325702358,-0.16103820859115414,0.0,0.0,110.25504576498643,0.0,0.0,0.0,0.0,108.24358974358975,4.426697377058864,0.5061112268696957,80.86629490883563,55.13632701676689,31.944271627081044,Duncan Davitt,0.10256410256410256,1.0,,4.584354088093137,1.313697353616163,PIT,-4.2966159935888015,0.0,0.0,-0.16103820859115414,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31884,0.0,0.0,0.0,0.0,0.0,0.480527488409066,0.07699190745264106,0.6489632435192555,-0.5033202745918225,-0.6811401899547004,0.0220221748344398,0.0,0.0,36.30207765701504,0.0,0.0,0.0,0.0,40.24096385542169,1.818849744464908,0.5061112268696957,38.33791930149248,19.275943613462903,20.715272962129383,Logan VanWey,0.1566265060240964,1.6152694610778442,,4.311116730316404,1.4168982339487985,PIT,-4.113555610163207,0.0,0.0,0.07158515003597432,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31883,0.0,0.0,0.0,0.0,0.0,0.7253345518666166,0.07699190745264106,0.7648365252775442,-0.6165428641269225,-0.44587637552426496,0.5047437449456144,0.0,0.0,42.724648059312706,0.0,0.0,0.0,0.0,48.368421052631575,2.7454715830763985,0.5061112268696957,45.18320764349171,23.271537561917427,20.5577647531362,Troy Taylor,0.07894736842105263,1.3438520130576714,,4.33017728301184,1.3083415053716316,PIT,-3.6308340400520325,0.0,0.0,0.6963814951611568,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31880,0.0,0.0,0.0,0.0,0.0,0.4461225861865825,0.07699190745264106,0.871472479241847,-0.7251641553885805,-0.827695500819179,-0.15827268332668876,0.0,0.0,49.08281899327639,0.0,0.0,0.0,0.0,51.6168126094571,1.68862338046878,0.5061112268696957,51.48279492913096,25.271067697107465,23.487609766138295,Alex Hoppe,0.38704028021015763,1.2592796167365605,,4.40630867688053,1.4059455648394399,PIT,-4.293850468324336,0.0,0.0,-0.17947612810200142,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31878,0.0,0.0,0.0,0.0,0.0,0.8534960462342812,0.07699190745264106,0.8770337280819227,-1.0842679124996155,-0.6797714801279748,0.043482289141254515,0.0,0.0,64.79208504746447,0.0,0.0,0.0,0.0,64.66072644721908,3.2305770284540154,0.5061112268696957,51.81132926659227,32.84278363736607,21.099486089849396,Trevor Martin,0.20544835414301932,1.0052469802215702,,4.571322794796828,1.328342192496476,PIT,-4.092095495856393,0.0,0.0,0.04416582872574326,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
6632,0.0,0.0,0.0,0.0,0.0,0.8592116756779788,0.07699190745264106,0.8765547821229964,-2.9729988817200432,-2.366495526820897,-3.526736043287324,0.0,0.0,96.30514909025389,0.0,0.0,0.0,0.0,76.94245939675176,3.252211318695234,0.5061112268696957,51.78303522728194,49.991360689377096,28.66840927229534,Carlos Carrasco,0.1879350348027842,1.0,,5.847515789486033,1.624246993693383,PIT,-7.6623138282849705,0.0,0.0,-3.526736043287324,0.0,0.0,2022.0,11.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31870,0.0,0.0,0.0,0.0,0.0,0.9552392927103192,0.07699190745264106,0.7167493456944717,-0.40545628033419556,-0.4810695410856333,0.8624547244376033,0.0,0.0,46.82983767910063,0.0,0.0,0.0,0.0,49.090909090909086,3.6156864807075286,0.5061112268696957,42.34242670758727,22.233487163682877,17.807226782740525,Matt Pushard,0.09090909090909091,1.3240740740740742,,4.076139313341861,1.3166809427412087,PIT,-3.2731230605600437,0.0,0.0,1.1562153534015256,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31865,0.0,0.0,0.0,0.0,0.0,0.673333231783387,0.07699190745264106,0.9432892401077515,-0.450388795225321,-0.5056615273065022,0.7375640568119566,0.0,0.0,46.32600788303024,0.0,0.0,0.0,0.0,53.18226164079823,2.5486408293179306,0.5061112268696957,55.72541607919912,24.168002444686913,23.494783239720995,Peyton Pallette,0.22394678492239467,1.2222120307522972,,4.089935540374238,1.312858629336458,PIT,-3.39801372818569,0.0,0.0,0.9119917092173275,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31857,0.0,0.0,0.0,0.0,0.0,1.6754423716863671,0.0,1.7115391291023683,-0.834803885270329,-0.9157658465987703,1.6364117689196362,0.0,0.0,96.98246430589978,0.0,0.0,0.0,0.0,102.75,6.341734870770265,0.0,101.11027037069223,46.69580925705095,37.4773332440699,Connor Prielipp,0.5,1.4598540145985401,,4.090143876530011,1.3086111683695345,PIT,-2.4991660160780107,0.0,0.0,2.4744064794944736,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31855,1.2360121599903684,0.9245991994301556,1.535740603756808,0.24644169695692572,-0.2766765780738872,0.0,0.0,0.0,0.0,0.0,3.6661170820603703,398.6063829787234,362.716460456038,87.24289987781698,14.26253778289905,48.740200763705815,59.47653247657077,5.015807534306737,0.0,0.0,0.0,0.0,0.0,0.0,Colby Thomas,0.3351063829787234,1.5052443353171956,0.24052644252242586,,,HIT,-0.4694607029372766,0.0,1.5510355692980808,5.52773122965543,10.27425554936122,10.27425554936122,,,1,free agent price,20.0,20.0,1,10.720151360420305,-20.0,0.0,0.0,0.0,-20.0,-20.0
31843,0.0,0.0,0.0,0.0,0.0,1.934183940081611,0.0,1.964953017920552,-0.9484997516241523,-0.533132273159081,2.4175049332189302,0.0,0.0,117.73387539364923,0.0,0.0,0.0,0.0,124.85,7.321100353307476,0.0,116.0808581757944,56.41418632927862,37.1636363659475,Kumar Rocker,0.5,1.2014417300760913,,4.066701457457009,1.2406688967528774,PIT,-1.7180728517787167,0.0,0.0,2.936208033008464,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31839,0.0,0.0,0.0,0.0,0.0,0.7925791944135004,0.07699190745264106,0.7955901885425903,-0.6806402447862756,-0.9159065992676805,0.06861444635477576,0.0,0.0,41.0,0.0,0.0,0.0,0.0,46.7,3.0,0.5061112268696957,47.00000000000001,23.0,26.999999999999996,Shintaro Fujinami,0.0,1.3918629550321198,,4.43254817987152,1.45610278372591,PIT,-4.066963338642871,0.0,0.0,0.1263118957099394,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31837,1.0001096096933253,0.49199307615769483,1.1280156528339338,0.17196551770570623,0.35806133613303553,0.0,0.0,0.0,0.0,0.0,3.150145192523695,374.0,338.5,92.0559190859267,7.589309878213802,39.43775372124493,43.68606224627876,3.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,Masataka Yoshida,0.5,1.6042780748663101,0.27195249360687357,,,HIT,-0.985432592473952,0.0,0.0,5.037776311547346,7.010271154797797,7.010271154797797,2024.0,2.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31827,0.0,0.0,0.0,0.0,0.0,1.888323035302065,0.0,1.8800556558390118,-0.7753902204803076,-0.4310613052476553,2.561927165413114,0.0,0.0,114.88379656007406,0.0,0.0,0.0,0.0,117.0,7.147511751299764,0.0,111.06549213019015,52.07990171640197,29.208127982337437,Zebby Matthews,0.5,1.2820512820512822,,4.006146285877075,1.2315549106189017,PIT,-1.5736506195845328,0.0,0.0,3.3207212474867682,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31815,0.0,0.0,0.0,0.0,0.0,0.9238885111318171,0.07699190745264106,0.804506931107991,-0.8123888196024202,-0.8881847215431045,0.10481380854692468,0.0,0.0,59.18567875816627,0.0,0.0,0.0,0.0,59.608695652173914,3.4970203014809798,0.5061112268696957,47.52676227863184,29.06133380815674,23.722654047812064,Cade Gibson,0.391304347826087,1.0904449307075128,,4.387816264251236,1.3908764803336993,PIT,-4.030763976450722,0.0,0.0,0.12186359415567716,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31811,0.0,0.0,0.0,0.0,0.0,1.8009305524729078,0.0,1.3875154565879877,-1.179061293560577,-0.9950710355825475,1.014313679917771,0.0,0.0,93.1482282790383,0.0,0.0,0.0,0.0,100.75268817204301,6.8167215282716676,0.0,81.96836436494637,48.1405216159022,40.117953311999244,Elmer Rodríguez,0.24731182795698925,1.488794023479189,,4.300279252135555,1.3227059645641932,PIT,-3.121264105079876,0.0,0.0,1.6228662078571874,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
3137,0.0,0.0,0.0,0.0,0.0,1.1201615997538832,0.0,1.1987721576611854,-1.4892939823809486,-0.8064541204990349,0.023185654535085365,0.0,0.0,80.96353096758943,0.0,0.0,0.0,0.0,81.34057971014494,4.239935671978332,0.0,70.81823308214358,42.24061368872507,26.513622512069443,Max Scherzer,0.4927536231884058,1.844097995545657,,4.67374986203978,1.3213226886586125,PIT,-4.1123921304625615,0.0,0.0,0.24834322744244441,0.0,0.0,2023.0,33.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31776,0.0,0.0,0.0,0.0,0.0,1.8516515662261086,0.17616015329574938,1.1858190596052864,0.0878514039123745,-0.04593193515621146,3.255550247883307,0.0,0.0,51.658093688661715,0.0,0.0,0.0,0.0,63.26578349735049,7.008706180823897,1.1580000322099702,70.05302051744054,24.809517492079003,23.451276540469664,Orion Kerkering,0.4700984102952309,1.0274116023983506,,3.52932730909848,1.1872036680345053,PIT,-0.8800275371143398,0.0,0.0,3.344755541957265,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31873,0.0,0.0,0.0,0.0,0.0,1.1552881954043257,0.07699190745264106,1.1601450296410278,-1.6611140881195914,-1.0852252272416283,-0.35391418286322507,0.0,0.0,98.15308819846969,0.0,0.0,0.0,0.0,98.22784810126583,4.3728937255004245,0.5061112268696957,68.53631075191336,50.26378374876635,33.450028079932665,Max Rajcic,0.11392405063291139,1.0,,4.605354413063514,1.3397739930404362,PIT,-4.489491967860872,0.0,0.0,-0.35391418286322507,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
6576,0.0,0.0,0.0,0.0,0.0,0.6743846718925748,0.0,0.9186122476931722,-1.7220624784558756,-1.5054362463452118,-1.6345018052153404,0.0,0.0,62.17887373101538,0.0,0.0,0.0,0.0,59.24299065420561,2.552620646539726,0.0,54.26760694556733,34.68990353888112,29.161775629802985,Robert Stock,0.34579439252336447,2.0,,5.269975880729219,1.5417967315992371,PIT,-5.770079590212987,0.0,0.0,-2.992469687241584,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
6562,0.0,0.0,0.0,0.0,0.0,1.0567722592180004,0.07699190745264106,1.2357039098640232,-1.262817805381502,-1.9108871770687959,-0.8042369059156331,0.0,0.0,101.0,0.0,0.0,0.0,0.0,91.7,4.0,0.5061112268696957,73.0,45.0,35.0,Alex Cobb,0.0,1.0,,4.416575790621592,1.4830970556161396,PIT,-4.9398146909132805,0.0,0.0,-0.8042369059156331,0.0,0.0,2022.0,8.0,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
6175,0.0,0.0,0.0,0.0,0.0,0.7122591398363233,0.17616015329574938,0.8603918188797655,-2.086936561755919,-1.8008857605485145,-2.139011210292595,0.0,0.0,79.43317996502043,0.0,0.0,0.0,0.0,69.26515151515152,2.695979700918292,1.1580000322099702,50.82819782057203,41.13063203632415,28.130992617496695,Albert Suárez,0.4696969696969697,1.0,,5.344327995094946,1.5529334770745118,PIT,-6.274588995290242,0.0,0.0,-2.139011210292595,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33098,1.141163686814031,0.9075796319742375,1.342689428419725,0.14739901517631965,-0.6895480772483553,0.0,0.0,0.0,0.0,0.0,2.8492836851359584,432.0,398.0,89.0,14.0,45.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Carson McCusker,0.0,1.3888888888888888,0.2236180904522613,,,HIT,-1.2862940998616885,0.0,0.0,3.976111449463449,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33043,0.0,0.0,0.0,0.0,0.0,1.7997807226745612,0.0,1.246903839808091,-1.3113105397101465,-0.36835457353139456,1.3670194492411114,0.0,0.0,92.08497558191954,0.0,0.0,0.0,0.0,95.5103448275862,6.812369295183348,0.0,73.66164303551238,46.869109161828476,25.712811026202434,Brendan Beck,0.13793103448275862,1.5705105061737312,,4.416505701219306,1.2333510764804454,PIT,-2.7685583357565355,0.0,0.0,2.248694401691347,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33027,0.0,0.0,0.0,0.0,0.0,0.9302502563694214,0.07699190745264106,0.8265475211911627,-0.3613404563264879,-0.1865509277655485,1.2858983009211888,0.0,0.0,45.62384510445788,0.0,0.0,0.0,0.0,49.59711934156378,3.5211002115358174,0.5061112268696957,48.828824255799645,22.15957740777068,15.411526128871559,Luis Gastelum,0.27983539094650206,1.310559985396736,,4.021124599928185,1.230623311265178,PIT,-2.849679484076458,0.0,0.0,1.6937860775335793,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
33026,0.0,0.0,0.0,0.0,0.0,0.8508568311969078,0.07699190745264106,1.0974275683688466,-2.2016772677987513,-1.6477276478731118,-1.8241286086534676,0.0,0.0,80.60462630530591,0.0,0.0,0.0,0.0,78.6105504587156,3.220587307341062,0.5061112268696957,64.83123655386132,45.7150858368089,35.89847236365117,Yunior Tur,0.19724770642201833,1.0,,5.23384927507099,1.4820287860742276,PIT,-5.959706393651114,0.0,0.0,-1.8241286086534676,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32227,0.0,0.0,0.0,0.0,0.0,1.377954756819611,0.07699190745264106,1.3458580608260127,-1.2976132317125384,-0.9671088016677136,0.5360826917180128,0.0,0.0,85.29287542998027,0.0,0.0,0.0,0.0,90.08737864077669,5.2157113126314725,0.5061112268696957,79.50742702684342,44.568943816623324,34.90669964538986,Luis Morales,0.32038834951456313,1.0,,4.452571496714067,1.3342554405391878,PIT,-3.599495093279634,0.0,0.0,0.5360826917180128,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32157,0.0,0.0,0.0,0.0,0.0,2.024013301046203,0.07699190745264106,1.7805296609452577,-0.6239324847188454,-0.5186058682608995,2.738996516464357,0.0,0.0,86.66188110341332,0.0,0.0,0.0,0.0,100.11494252873563,7.661114429873282,0.5061112268696957,105.18593023089703,44.24704342697073,38.79314795360351,Jonah Tong,0.19540229885057472,1.0,,3.977661883274177,1.2531099343238192,PIT,-1.3965812685332901,0.0,0.0,2.738996516464357,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.5884246847980558,-20.0,0.0,0.0,0.0,-20.0,-20.0
32155,0.0,0.0,0.0,0.0,0.0,1.7317344200723401,0.07699190745264106,1.2230464209397238,-1.1239826792263872,-0.8543964393735612,1.0533936298647566,0.0,0.0,84.87086414127492,0.0,0.0,0.0,0.0,88.08110661268556,6.554806506195777,0.5061112268696957,72.25225073409736,42.62445635099591,31.29453400588876,John Klein,0.0553306342780027,1.0,,4.355305262521687,1.318845807171471,PIT,-3.0821841551328903,0.0,0.0,1.0533936298647566,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32119,1.4223725195249393,0.2940252453484609,1.1910622105957231,1.2355682292101384,-0.5292255125949257,0.0,0.0,0.0,0.0,0.0,3.6138026920843362,486.5378787878788,442.4831944623445,103.02056858457654,4.535528663114929,56.08902922359909,46.127744540204006,25.147418272750546,0.0,0.0,0.0,0.0,0.0,0.0,Nick Morabito,0.05303030303030303,1.2332030580944522,0.2328236865803581,,,HIT,-0.5217750929133107,0.0,1.0236848147370332,4.465025458222813,3.1947163391774747,3.1947163391774747,,,1,free agent price,20.0,20.0,1,2.217590951129792,-20.0,0.0,0.0,0.0,-20.0,-20.0
31942,0.0,0.0,0.0,0.0,0.0,0.8997265087373503,0.07699190745264106,0.7456773196645105,-0.591396594087368,-0.8396310209370708,0.29136812083006314,0.0,0.0,50.79812722518483,0.0,0.0,0.0,0.0,49.51807228915663,3.4055644473602578,0.5061112268696957,44.05136529955564,23.57795574793937,19.455880019577293,Cameron Foster,0.1566265060240964,1.3126520681265206,,4.285336482654674,1.4187548908309626,PIT,-3.844209664167584,0.0,0.0,0.40452393024320066,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32056,0.0,0.0,0.0,0.0,0.0,1.1264221102743661,0.0,1.3559333990318514,-1.5619068600617165,-1.1356488949933654,-0.2152002457488642,0.0,0.0,83.8550194046488,0.0,0.0,0.0,0.0,89.55,4.263632397420825,0.0,80.10263408506756,46.066563713200566,38.18313943114097,Noah Schultz,0.5,1.6750418760469012,,4.629805398311615,1.36279351017074,PIT,-4.350778030746511,0.0,0.0,-0.16736898432404423,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32054,0.6968059101597112,0.553629264445962,0.7734367463512906,0.09304705734857831,-1.212182397988478,0.0,0.0,0.0,0.0,0.0,0.9047365803170639,290.0739299610895,257.6978827291229,44.703813404394445,8.540087755587141,27.477448081729012,29.95384484228972,1.8937790846962206,0.0,0.0,0.0,0.0,0.0,0.0,Shawn Ross,0.027237354085603113,2.0,0.17347373184041448,,,HIT,-3.230841204680583,0.0,0.0,1.8897072298896789,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32026,0.0,0.0,0.0,0.0,0.0,0.6653226941300204,0.07699190745264106,0.8573780142393687,-0.4176117817118918,-0.5377884143487685,0.6442924197613699,0.0,0.0,49.45532444621426,0.0,0.0,0.0,0.0,51.38679245283019,2.5183200574260027,0.5061112268696957,50.65015538096109,23.23639686298208,18.7031612374113,Drew Sommers,0.33962264150943394,1.2649164677804294,,4.06967552915089,1.3263813993876097,PIT,-3.491285365236277,0.0,0.0,0.8275237758173917,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
32015,0.0,0.0,0.0,0.0,0.0,0.68282827240837,0.07699190745264106,0.5727226899087715,-0.5806975023959973,-0.37833733020065197,0.3735080371731333,0.0,0.0,36.55375257260558,0.0,0.0,0.0,0.0,38.01971153846154,2.584580609311812,0.5061112268696957,33.83395976139701,18.862357762854455,13.555619515403325,Alex Cook,0.15865384615384615,1.7096394835674813,,4.465084373245601,1.31798401566822,PIT,-3.7620697478245138,0.0,0.0,0.6723016909081794,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31991,1.2475020003034587,0.8965380504041003,1.2912756230087785,0.09336576723558918,-0.06119261373817538,0.0,0.0,0.0,0.0,0.0,3.467488827213751,491.41379310344826,446.4256346397829,112.20145118807532,13.829676497206464,49.193284593890226,50.00883374458693,1.9002657607427929,0.0,0.0,0.0,0.0,0.0,0.0,Rafael Flores Jr.,0.21630094043887146,1.2209669496877413,0.25133290403139535,,,HIT,-0.6680889577838958,0.0,0.0,4.2343954140615505,1.6583038301111332,1.6583038301111332,,,1,free agent price,20.0,20.0,1,3.9964384694357147,-20.0,0.0,0.0,0.0,-20.0,-20.0
31989,0.0,0.0,0.0,0.0,0.0,1.6841600049960626,0.07699190745264106,1.2467812995903693,-1.0402899331969706,-0.7989240824389183,1.168719196403184,0.0,0.0,96.26315789473684,0.0,0.0,0.0,0.0,96.26315789473684,6.374732078006369,0.5061112268696957,73.65440389365787,45.40696711077766,28.779754911656923,Thomas Harrington,0.07894736842105263,1.0,,4.245265924517758,1.298969569885993,PIT,-2.966858588594463,0.0,0.0,1.168719196403184,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31988,0.9521650964709564,0.27858788438534954,0.7815360334522089,0.31358300319628646,-0.07526798899630102,0.0,0.0,0.0,0.0,0.0,2.2506040285085,262.21172638436485,226.35569700876022,56.145117156558555,4.2973974337775855,37.5471370464101,30.267515986437655,6.382329003104461,0.0,0.0,0.0,0.0,0.0,0.0,Nate Furman,0.18566775244299674,2.0,0.24803933763763708,,,HIT,-1.884973756489147,0.0,0.0,4.504537171897247,3.4579356927739195,3.4579356927739195,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31972,0.0,0.0,0.0,0.0,0.0,1.2120123045253368,0.17616015329574938,1.266868591833458,-1.2045379022727059,-0.6792604393053264,0.771242708076512,0.0,0.0,89.98678951183346,0.0,0.0,0.0,0.0,92.45,4.587600758642973,1.1580000322099702,74.8410735497463,44.92627061611298,28.777680200393362,Brad Lord,0.5,1.0,,4.373568799837932,1.284634610191745,PIT,-3.364335076921135,0.0,0.0,0.771242708076512,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
31967,0.0,0.0,0.0,0.0,0.0,1.187375391828191,0.07699190745264106,1.095309107198055,-1.3512931707729066,-0.9145125563955132,0.09387067931046755,0.0,0.0,85.19575583886412,0.0,0.0,0.0,0.0,85.81818181818183,4.494347316447672,0.5061112268696957,64.70608710322567,43.176215901572355,29.168621507853633,Drew Thorpe,0.09090909090909091,1.0,,4.52801416764371,1.332635752980821,PIT,-4.04170710568718,0.0,0.0,0.09387067931046755,0.0,0.0,,,1,free agent price,20.0,20.0,1,0.0,-20.0,0.0,0.0,0.0,-20.0,-20.0
