season,team,player,fg_id,match,salary,log_salary,pos,pos_group,role,rp_prior1,rp_prior2,rp_prior_best,rp_prior_mean,PA_prior1,IP_prior1,SV_prior1,PA_prior2,IP_prior2,SV_prior2,played_prior1,played_prior2,has_prior_window,no_prior_line,auction_tenure,ever_bought_before,last_salary,last_salary_season,years_since_last,birth_year,age,rp_realized,played,rp_R_prior1,rp_HR_prior1,rp_RBI_prior1,rp_SB_prior1,rp_AVG_prior1,rp_W_prior1,rp_SV_prior1,rp_K_prior1,rp_ERA_prior1,rp_WHIP_prior1
2023,Pookie 2.0,Bryce Harper,11579,exact,11,2.3978952727983707,U,UTIL,HIT,8.881385805719091,0.0,8.881385805719091,4.440692902859546,426.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1992.0,31.0,9.229007787033533,True,2.34631507155319,1.786078331077658,2.4258358373257427,1.2075625454768175,1.1155940202856829,0.0,0.0,0.0,0.0,0.0
2023,Micks,Elehuris Montero,20543,exact,10,2.302585092994046,CI,CI,HIT,1.9258945087366937,0.0,1.9258945087366937,0.9629472543683468,185.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,3.4335942579789513,True,0.7821050238510635,0.5953594436925527,0.7464110268694594,0.0,-0.19798098567638175,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Ezequiel Tovar,24064,exact,10,2.302585092994046,MI,MI,HIT,0.17591531225398221,0.0,0.17591531225398221,0.08795765612699111,35.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,2001.0,22.0,7.221146285383568,True,0.07448619274772032,0.09922657394875878,0.07464110268694593,0.0,-0.07243855712944285,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Jon Berti,12037,exact,10,2.302585092994046,U,UTIL,HIT,7.465615580739055,0.0,7.465615580739055,3.7328077903695274,404.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1990.0,33.0,5.693952081210348,True,1.7504255295714277,0.3969062957950351,1.044975437617243,4.500914942231775,-0.22760662447642555,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Graham Ashcraft,27552,exact,10,2.302585092994046,P,SP,PIT,-0.5772610986000468,0.0,0.0,-0.2886305493000234,0.0,105.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,1.95066086098928,True,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,0.0,1.5872093488243761,-2.1473287082094337,-1.663304957257921
2023,Phenoms,Ryan Pepiot,26221,exact,10,2.302585092994046,P,SP,PIT,1.4109374262878518,0.0,1.4109374262878518,0.7054687131439259,0.0,36.1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,4.668781814384778,True,0.0,0.0,0.0,0.0,0.0,0.9876979308257591,0.0,0.9389125725439972,0.2392007821460434,-0.7548738592279478
2023,Block Bombers,Luis Arraez,18568,exact,10,2.302585092994046,MI,MI,HIT,9.10467575788218,0.0,9.10467575788218,4.55233787894109,603.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,9.557951113778566,True,3.2773924808996946,0.7938125915900702,1.8287070158301755,0.43911365290066096,2.7656500166615796,0.0,0.0,0.0,0.0,0.0
2023,Moben,Ha-seong Kim,27506,exact,9,2.1972245773362196,MI,MI,HIT,6.906572911850799,0.0,6.906572911850799,3.4532864559253995,582.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,9.0,2022.0,1.0,1995.0,28.0,9.270037435842012,True,2.1600995896838895,1.0914923134363466,2.201912529264905,1.3173409587019829,0.13572752076367553,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Jared Shuster,27472,exact,9,2.1972245773362196,P,SP,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,1998.0,25.0,-0.6796112534511208,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Brice Turang,22186,exact,9,2.1972245773362196,SS,MI,HIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,1999.0,24.0,4.07779577069062,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Pookie 2.0,Alex Wood,13781,exact,9,2.1972245773362196,P,SP,PIT,2.1870502910472984,0.0,2.1870502910472984,1.0935251455236492,0.0,130.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1991.0,32.0,1.6265514250999795,True,0.0,0.0,0.0,0.0,0.0,2.6338611488686907,0.0,2.9285130238872292,-3.164647018611517,-0.21067686309710423
2023,Moben,Cody Bellinger,15998,exact,8,2.0794415416798357,OF,OF,HIT,7.200583638623188,0.0,7.200583638623188,3.600291819311594,550.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,22.0,2022.0,1.0,1995.0,28.0,11.9671600937387,True,2.6070167461702116,1.8853049050264168,2.537797491356162,1.5368977851523133,-1.366433289081915,0.0,0.0,0.0,0.0,0.0
2023,Spehr's Army,Brandon Marsh,20202,exact,8,2.0794415416798357,OF,OF,HIT,5.887060430495231,0.0,5.887060430495231,2.9435302152476157,461.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,6.4225294150776895,True,1.824911722319148,1.0914923134363466,1.9406686698605944,1.0977841322516524,-0.06779640737250966,0.0,0.0,0.0,0.0,0.0
2023,Moben,Brusdar Graterol,20367,exact,7,1.9459101490553132,P,SP,PIT,3.8381700149955176,0.0,3.8381700149955176,1.9190850074977588,0.0,49.2,4.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,8.74199018393992,True,0.0,0.0,0.0,0.0,0.0,0.6584652872171727,0.8191374833688745,0.9612676337950448,0.5174798199205304,0.8818197906938952
2023,Spehr's Army,MacKenzie Gore,22201,exact,7,1.9459101490553132,P,SP,PIT,0.5447645470605662,0.0,0.5447645470605662,0.2723822735302831,0.0,70.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,2.0,2022.0,1.0,1999.0,24.0,3.4788838970650287,True,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,0.0,1.6095644100754238,-0.944047767271793,-1.43768267017741
2023,Spehr's Army,Lourdes Gurriel,19238,exact,7,1.9459101490553132,OF,OF,HIT,6.168722193125646,0.0,6.168722193125646,3.084361096562823,493.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1993.0,30.0,7.69900854224198,True,1.9366410114407286,0.4961328697437939,1.9406686698605944,0.3293352396754957,1.4659444024050332,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Juan Yepez,18400,exact,7,1.9459101490553132,OF,OF,HIT,3.421854919602002,0.0,3.421854919602002,1.710927459801001,274.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,0.1236880950865823,True,1.0055636020942245,1.1907188873851053,1.1196165403041891,0.0,0.10595588981848288,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Ranger Suarez,17277,exact,7,1.9459101490553132,P,SP,PIT,5.2530498955634375,0.0,5.2530498955634375,2.6265249477817187,0.0,155.1,0.0,0.0,0.0,0.0,1,0,1,0,1,1,15.0,2022.0,1.0,1995.0,28.0,2.400309090558641,True,0.0,0.0,0.0,0.0,0.0,3.2923264360858635,0.0,2.8838029013851343,0.45578980531513136,-1.378869247222692
2023,Pookie 2.0,Trey Mancini,15149,exact,7,1.9459101490553132,OF,OF,HIT,5.923459486004755,0.0,5.923459486004755,2.9617297430023775,587.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1992.0,31.0,2.0185221781279306,True,2.085613396936169,1.786078331077658,2.351194734638797,0.0,-0.29942697664786944,0.0,0.0,0.0,0.0,0.0
2023,Producers,J.D. Martinez,6184,exact,7,1.9459101490553132,U,UTIL,HIT,7.740213190435635,0.0,7.740213190435635,3.8701065952178175,596.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1987.0,36.0,8.98489273566429,True,2.8304753244133725,1.5876251831801405,2.313874183295324,0.0,1.0082384995467981,0.0,0.0,0.0,0.0,0.0
2023,Producers,Giovanny Gallegos,14986,exact,7,1.9459101490553132,P,SP,PIT,7.333492380153509,0.0,7.333492380153509,3.6667461900767546,0.0,59.0,14.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1991.0,32.0,3.790050110124804,True,0.0,0.0,0.0,0.0,0.0,0.9876979308257591,2.866981191791061,1.6319194713264713,0.8992187649236878,0.9476750212865309
2023,Phenoms,Bryan De La Cruz,19600,exact,7,1.9459101490553132,OF,OF,HIT,4.830510283020271,0.0,4.830510283020271,2.4152551415101353,355.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1996.0,27.0,6.7655246709891586,True,1.4152376622066862,1.2899454613338641,1.6047837077693377,0.43911365290066096,0.081429798809722,0.0,0.0,0.0,0.0,0.0
2023,Block Bombers,Chris Taylor,13757,exact,7,1.9459101490553132,OF,OF,HIT,4.542390845197145,0.0,4.542390845197145,2.2711954225985727,454.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1990.0,33.0,5.671324062919818,True,1.6759393368237074,0.9922657394875878,1.6047837077693377,1.0977841322516524,-0.82838207113514,0.0,0.0,0.0,0.0,0.0
2023,Micks,Marcell Ozuna,10324,exact,6,1.791759469228055,U,UTIL,HIT,5.937959039428012,0.0,5.937959039428012,2.968979519714006,507.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,22.0,2022.0,1.0,1990.0,33.0,10.384863680930335,True,2.085613396936169,2.2822112008214517,2.089950875234486,0.21955682645033048,-0.7393732600144259,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Patrick Wisdom,13602,exact,6,1.791759469228055,1B,CI,HIT,6.908585784085538,0.0,6.908585784085538,3.454292892042769,534.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1991.0,32.0,4.324425479433776,True,2.495287457048631,2.4806643487189692,2.463156388669216,0.8782273058013219,-1.4087497161525988,0.0,0.0,0.0,0.0,0.0
2023,Producers,Andrew McCutchen,9847,exact,6,1.791759469228055,OF,OF,HIT,7.18834349019148,0.0,7.18834349019148,3.59417174509574,580.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,14.0,2022.0,1.0,1986.0,37.0,5.2028269894202825,True,2.458044360674771,1.6868517571288992,2.5751180426996347,0.8782273058013219,-0.4098979761131469,0.0,0.0,0.0,0.0,0.0
2023,Producers,Jorge Soler,14221,exact,6,1.791759469228055,OF,OF,HIT,2.934067751001872,0.0,2.934067751001872,1.467033875500936,306.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,18.0,2022.0,1.0,1992.0,31.0,8.206939402704537,True,1.1917790839635252,1.2899454613338641,1.268898745678081,0.0,-0.8165555399735985,0.0,0.0,0.0,0.0,0.0
2023,Phenoms,Will Benson,21853,exact,6,1.791759469228055,OF,OF,HIT,0.10674637820255894,0.0,0.10674637820255894,0.05337318910127947,61.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,5.505865134403415,True,0.2979447709908813,0.0,0.1119616540304189,0.0,-0.30316004681874126,0.0,0.0,0.0,0.0,0.0
2023,Phenoms,Craig Kimbrel,6655,exact,6,1.791759469228055,P,SP,PIT,7.676989931038569,0.0,7.676989931038569,3.8384949655192844,0.0,60.0,22.0,0.0,0.0,0.0,1,0,1,0,1,1,25.0,2022.0,1.0,1988.0,35.0,11.21781774728907,True,0.0,0.0,0.0,0.0,0.0,1.9753958616515181,4.50525615852881,1.6095644100754238,0.07891655605604185,-0.49214305527322366
2023,Phenoms,Nick Martinez,12730,exact,6,1.791759469228055,P,SP,PIT,5.138609719712745,0.0,5.138609719712745,2.5693048598563726,0.0,106.1,8.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1990.0,33.0,5.788148019446233,True,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,1.638274966737749,2.1237308188495176,0.6855176985309108,-0.6258443388397769
2023,Block Bombers,A.J. Minter,18655,exact,6,1.791759469228055,P,SP,PIT,8.889015100088647,0.0,8.889015100088647,4.444507550044324,0.0,70.0,5.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1993.0,30.0,5.419107771686523,True,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,1.023921854211093,2.1013757575984697,2.428044397486526,1.6895098727496258
2023,Milwaukee Beers,Spencer Steer,26323,exact,6,1.791759469228055,CI,CI,HIT,0.6904480341265503,0.0,0.6904480341265503,0.34522401706327516,108.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,9.175412670614875,True,0.44691715648632196,0.19845314789751756,0.2985644107477837,0.0,-0.2534866810050729,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Dylan Floro,13394,exact,5,1.6094379124341003,P,SP,PIT,4.4873481975474885,0.0,4.4873481975474885,2.2436740987737442,0.0,53.2,10.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1990.0,33.0,2.3403299154769615,True,0.0,0.0,0.0,0.0,0.0,0.32923264360858634,2.047843708422186,1.0730429400502826,0.8212109237436584,0.21601798172277503
2023,Pookie 2.0,Adam Wainwright,2233,exact,5,1.6094379124341003,P,SP,HIT,6.235922506360554,0.0,6.235922506360554,3.117961253180277,0.0,191.2,0.0,0.0,0.0,0.0,1,0,1,0,1,1,17.0,2022.0,1.0,1981.0,42.0,-7.870662129920523,True,0.0,0.0,0.0,0.0,0.0,3.6215590796944497,0.0,3.1967737588998,0.33151382319190825,-0.9139241554256041
2023,Milwaukee Beers,Scott McGough,12056,exact,5,1.6094379124341003,P,SP,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,1989.0,34.0,3.317214788706717,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Micks,Michael Fulmer,13218,exact,4,1.3862943611198906,P,SP,HIT,3.3820056479895397,0.0,3.3820056479895397,1.6910028239947699,0.0,63.2,3.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1993.0,30.0,2.129509195338233,True,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,0.6143531125266559,1.3636587363139008,0.49954274664117493,-0.7417121655351233
2023,Micks,Brad Boxberger,10133,exact,4,1.3862943611198906,P,SP,PIT,4.03841509486137,0.0,4.03841509486137,2.019207547430685,0.0,64.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1988.0,35.0,0.3740036650032533,True,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,0.20478437084221862,1.5201441650712335,1.0950262649950706,-0.09847028048149713
2023,Pookie 2.0,Trent Grisham,18564,exact,4,1.3862943611198906,OF,OF,HIT,4.392894468168064,0.0,4.392894468168064,2.196447234084032,524.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,20.0,2022.0,1.0,1996.0,27.0,4.250390375549216,True,2.1600995896838895,1.6868517571288992,1.9779892212040673,0.7684488925761567,-2.200494992424949,0.0,0.0,0.0,0.0,0.0
2023,Phenoms,Victor Robles,18363,exact,4,1.3862943611198906,OF,OF,HIT,4.400448242802172,0.0,4.400448242802172,2.200224121401086,407.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,9.0,2022.0,1.0,1997.0,26.0,1.693843073115596,True,1.564210047702127,0.5953594436925527,1.231578194334608,1.6466761983774785,-0.6373756413045937,0.0,0.0,0.0,0.0,0.0
2023,Micks,Rodolfo Castro,21987,exact,3,1.0986122886681098,MI,MI,HIT,3.3055667819418875,0.0,3.3055667819418875,1.6527833909709437,278.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1999.0,24.0,1.4034080468925298,True,0.9310774093465041,1.0914923134363466,1.0076548862737702,0.5488920661258262,-0.27354989324055945,0.0,0.0,0.0,0.0,0.0
2023,All-Stars,Joey Bart,21524,exact,3,1.0986122886681098,C,C,HIT,2.8602153148875704,0.0,2.8602153148875704,1.4301076574437852,291.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,5.0,2022.0,1.0,1996.0,27.0,0.1993351615975162,True,1.2662652767112457,1.0914923134363466,0.9330137835868242,0.21955682645033048,-0.6501128852971771,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Garrett Cooper,15279,exact,3,1.0986122886681098,1B,CI,HIT,4.5325340865831345,0.0,4.5325340865831345,2.2662670432915673,469.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1.0,2022.0,1.0,1990.0,33.0,4.857455221946327,True,1.377994565832826,0.893039165538829,1.8660275671736484,0.0,0.3954727880378312,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Joey Wendle,13853,exact,3,1.0986122886681098,3B,CI,HIT,4.142657045290138,0.0,4.142657045290138,2.071328522645069,371.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,7.0,2022.0,1.0,1990.0,33.0,1.6050322645817032,True,1.0055636020942245,0.29767972184627634,1.194257642991135,1.3173409587019829,0.3278151196565194,0.0,0.0,0.0,0.0,0.0
2023,Pookie 2.0,Dylan Dodd,29928,exact,3,1.0986122886681098,P,SP,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,1998.0,25.0,-3.0245143997901787,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Producers,Nick Fortes,21538,exact,3,1.0986122886681098,C,C,HIT,3.5634037836816015,0.0,3.5634037836816015,1.7817018918408007,240.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1996.0,27.0,1.7840621666493248,True,1.5269669513282667,0.893039165538829,0.8956932322433512,0.5488920661258262,-0.3011876315546714,0.0,0.0,0.0,0.0,0.0
2023,Phenoms,Alex Vesia,25007,exact,3,1.0986122886681098,P,SP,PIT,5.79262813730997,0.0,5.79262813730997,2.896314068654985,0.0,54.1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1996.0,27.0,1.5202862954891203,True,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,0.20478437084221862,1.7660498388327566,1.7894741677485337,0.3861565418435299
2023,Phenoms,Luis Guillorme,16451,exact,3,1.0986122886681098,MI,MI,HIT,2.739905856033086,0.0,2.739905856033086,1.369952928016543,335.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1994.0,29.0,0.637163380024746,True,1.2290221803373855,0.19845314789751756,0.6344493728390405,0.10977841322516524,0.5682027417339773,0.0,0.0,0.0,0.0,0.0
2023,Block Bombers,Randal Grichuk,10243,exact,3,1.0986122886681098,OF,OF,HIT,7.889144059912484,0.0,7.889144059912484,3.944572029956242,538.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,25.0,2022.0,1.0,1991.0,32.0,5.6432122393242,True,2.2345857824316098,1.8853049050264168,2.7244002480735268,0.43911365290066096,0.42164854942982916,0.0,0.0,0.0,0.08021629622772176,0.10387462582271895
2023,Milwaukee Beers,Gabriel Moreno,22664,exact,3,1.0986122886681098,C,C,HIT,1.0994932677528042,0.0,1.0994932677528042,0.5497466338764021,73.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,2000.0,23.0,4.552594170219153,True,0.37243096373860163,0.09922657394875878,0.2612438594043108,0.0,0.366591870661133,0.0,0.0,0.0,0.0,0.0
2023,Milwaukee Beers,Daniel Hudson,7146,exact,3,1.0986122886681098,P,SP,PIT,3.7434140248078926,0.0,3.7434140248078926,1.8717070124039463,0.0,24.1,5.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1987.0,36.0,0.4422106905598953,True,0.0,0.0,0.0,0.0,0.0,0.6584652872171727,1.023921854211093,0.6706518375314265,0.7808638604151508,0.6095111854330494
2023,Milwaukee Beers,Dylan Carlson,20126,exact,3,1.0986122886681098,OF,OF,HIT,4.63803535136093,0.0,4.63803535136093,2.319017675680465,488.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,1.920830982468858,True,2.085613396936169,0.7938125915900702,1.5674631564258645,0.5488920661258262,-0.357745859717,0.0,0.0,0.0,0.0,0.0
2023,Micks,Matt Carpenter,8090,exact,2,0.6931471805599453,U,UTIL,HIT,4.560110498988752,0.0,4.560110498988752,2.280055249494376,154.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1985.0,38.0,0.97536530546974,True,1.0428066984680846,1.4883986092313817,1.3808603997084998,0.0,0.6480447915807859,0.0,0.0,0.0,0.0,0.0
2023,Spehr's Army,James Outman,24770,exact,2,0.6931471805599453,OF,OF,HIT,0.6950810748091426,0.0,0.6950810748091426,0.3475405374045713,16.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,8.211214810483987,True,0.22345857824316098,0.09922657394875878,0.1119616540304189,0.0,0.26043426858680396,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Alek Thomas,23792,exact,2,0.6931471805599453,OF,OF,HIT,3.8772542278437183,0.0,3.8772542278437183,1.9386271139218592,411.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,2000.0,23.0,3.854327094360505,True,1.6759393368237074,0.7938125915900702,1.4555015023954456,0.43911365290066096,-0.48711285586616576,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,David Peralta,2136,exact,2,0.6931471805599453,U,UTIL,HIT,5.076496385156225,0.0,5.076496385156225,2.5382481925781124,490.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1.0,2022.0,1.0,1987.0,36.0,4.452925658652297,True,1.4524807585805464,1.1907188873851053,2.201912529264905,0.10977841322516524,0.12160579670050256,0.0,0.0,0.0,0.0,0.0
2023,Block Bombers,Michael Wacha,14078,exact,2,0.6931471805599453,P,SP,PIT,8.060742527566347,0.0,8.060742527566347,4.030371263783174,0.0,127.1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1991.0,32.0,10.2681921865749,True,0.0,0.0,0.0,0.0,0.0,3.6215590796944497,0.0,2.3249263701089453,1.1635690685548847,0.9506880092080663
2023,Milwaukee Beers,Tommy Pham,2967,exact,2,0.6931471805599453,OF,OF,HIT,7.794434151708742,0.0,7.794434151708742,3.897217075854371,622.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,15.0,2022.0,1.0,1988.0,35.0,7.169942890608756,True,3.3146355772735547,1.6868517571288992,2.351194734638797,0.8782273058013219,-0.4364752231338296,0.0,0.0,0.0,0.0,0.0
2023,Moben,Michael Toglia,25845,exact,1,0.0,1B,CI,HIT,0.897190056235734,0.0,0.897190056235734,0.448595028117867,120.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1998.0,25.0,0.4725262827525376,True,0.37243096373860163,0.19845314789751756,0.4478466161216756,0.10977841322516524,-0.23131908474722623,0.0,0.0,0.0,0.0,0.0
2023,Moben,Andrew Painter,-1,unmatched,1,0.0,P,SP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Moben,Alex Call,19296,exact,1,0.0,U,UTIL,HIT,1.86877003071928,0.0,1.86877003071928,0.93438501535964,131.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1994.0,29.0,2.6170060679287985,True,0.670375734729483,0.4961328697437939,0.4851671674651486,0.3293352396754957,-0.11224098089464098,0.0,0.0,0.0,0.0,0.0
2023,Moben,Jeimer Candelario,13621,exact,1,0.0,CI,CI,HIT,4.008562183232757,0.0,4.008562183232757,2.0042810916163787,467.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1993.0,30.0,7.387735285058223,True,1.824911722319148,1.2899454613338641,1.8660275671736484,0.0,-0.9723225675939038,0.0,0.0,0.0,0.0,0.0
2023,Moben,Kevin Newman,17696,exact,1,0.0,2B,MI,HIT,3.6926918468521537,0.0,3.6926918468521537,1.8463459234260768,309.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1993.0,30.0,2.6990451572447305,True,1.154535987589665,0.19845314789751756,0.8956932322433512,0.8782273058013219,0.5657821733202982,0.0,0.0,0.0,0.0,0.0
2023,Spehr's Army,Blake Sabol,25805,exact,1,0.0,C,C,HIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,1998.0,25.0,3.743223016027474,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Spehr's Army,Bailey Falter,20070,exact,1,0.0,P,SP,PIT,3.5692077173615773,0.0,3.5692077173615773,1.7846038586807886,0.0,84.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1997.0,26.0,-0.7626682127232659,True,0.0,0.0,0.0,0.0,0.0,1.9753958616515181,0.0,1.654274532577519,-0.06714316500825425,0.006680488140794651
2023,Spehr's Army,Robert Suarez,30115,exact,1,0.0,P,SP,PIT,5.246742836189552,0.0,5.246742836189552,2.623371418094776,0.0,47.2,1.0,0.0,0.0,0.0,1,0,1,0,1,1,16.0,2022.0,1.0,1991.0,32.0,2.4537695070726233,True,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,0.20478437084221862,1.341303675062853,1.4518779255121688,0.6026136467293796
2023,Spehr's Army,Anthony DeSclafani,13050,exact,1,0.0,P,SP,PIT,-1.97822047353934,0.0,0.0,-0.98911023676967,0.0,19.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,12.0,2022.0,1.0,1990.0,33.0,1.7347201668394738,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3800360412678084,-1.1054517675957427,-1.2528047472114057
2023,Spehr's Army,Brendan Rodgers,17907,exact,1,0.0,2B,MI,HIT,7.057932067222577,0.0,7.057932067222577,3.5289660336112885,581.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1996.0,27.0,1.7791240644997317,True,2.681502938917932,1.2899454613338641,2.351194734638797,0.0,0.7352889323319843,0.0,0.0,0.0,0.0,0.0
2023,New York Polar Bears,Dominic Smith,15653,exact,1,0.0,CI,CI,HIT,0.4902337743969668,0.0,0.4902337743969668,0.2451168871984834,152.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,6.0,2022.0,1.0,1995.0,28.0,4.656725091746307,True,0.4096740601124618,0.0,0.6344493728390405,0.0,-0.5538896585545355,0.0,0.0,0.0,0.0,0.0
2023,Pookie 2.0,Walker Buehler,-1,unmatched,1,0.0,P,SP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,,,,,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Producers,Jose Quintana,11423,exact,1,0.0,P,SP,PIT,7.7185504954581186,0.0,7.7185504954581186,3.8592752477290593,0.0,165.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,,,,1989.0,34.0,2.7778262112307828,True,0.0,0.0,0.0,0.0,0.0,1.9753958616515181,0.0,3.0626433913935145,2.623927887795943,0.05658335461714372
2023,Producers,J.D. Davis,16219,exact,1,0.0,3B,CI,HIT,4.309133280507395,0.0,4.309133280507395,2.1545666402536976,365.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,4.0,2022.0,1.0,1993.0,30.0,5.824574566391869,True,1.7131824331975676,1.1907188873851053,1.3062192970215538,0.10977841322516524,-0.010765750321996751,0.0,0.0,0.0,0.0,0.0
