team,fg_id,roster_name,roster_role,il,salary,contract,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,PA,AB,H,HR,R,RBI,SB,IP,W,SV,K,ER,BB,name,w_2026,pt_scale,AVG,ERA,WHIP,role,rp_above_repl,redraft_value,keep_value,roto_points_ft,redraft_value_ft,upside_ft,roto_points_2028,redraft_value_2028,keeper_cost,keeper_status,years_controlled,surplus_keep,surplus_redraft,extension_used,keepable,surplus_y2027,surplus_y2028,surplus_y2029,extension_option,extension_years,surplus_multiyear,keep_2027,cash_equiv,surplus_vs_cash,keep_naive,keep_infl
Orange and Black Attack,19956,Mickey Moniak,HIT,False,1,2,1.6853601514560281,1.5803733698754427,1.9159219791074376,0.29220454478475244,0.31398019201575805,0.0,0.0,0.0,0.0,0.0,5.787840237239418,435.5,401.4953627544026,107.21762552053362,21.874263882865957,56.97226888062779,64.79689868073872,4.997710376463145,0.0,0.0,0.0,0.0,0.0,0.0,Mickey Moniak,0.5,1.3777267508610793,0.26704573817486243,,,HIT,1.0102883995413103,7.354324956500427,16.58989138130019,7.965123926478067,21.04860085850216,13.694275902001731,5.2448502945540705,3.939127330257506,1.0,keepable x2yr,2,15.589891381300191,6.354324956500427,False,True,6.354324956500427,2.49825823071888,0.0,0.0,0,8.852583187219308,True,0.6996167938353947,6.654708162665033,True,True
Orange and Black Attack,25385,Drew Rasmussen,PIT,False,1,1,0.0,0.0,0.0,0.0,0.0,2.5572313866345997,0.0,2.5994244515307225,0.08162714192138536,0.664552907417817,5.902835887504525,0.0,0.0,131.02094975964775,0.0,0.0,0.0,0.0,149.2,9.38497751720253,0.0,136.62174778485524,59.31532933993749,34.28030539351547,Drew Rasmussen,0.5,1.0053619302949062,,3.578002440076659,1.1079172597397,PIT,1.1252840498064165,8.077603310186682,17.644678713557685,5.934067247549729,8.27403653722442,0.1964332270377387,3.2416379945647456,0.0,1.0,keepable x1yr,1,16.644678713557685,7.0776033101866815,False,True,7.0776033101866815,0.0,0.0,0.0,0,7.0776033101866815,True,0.6996167938353947,7.377986516351287,True,True
Orange and Black Attack,20391,Luis García Jr.,HIT,False,8,2,1.9544690450646354,1.5468044593434127,2.249574053723571,0.5223527483265302,0.47644219122159864,0.0,0.0,0.0,0.0,0.0,6.749642497679749,528.5,488.4066158348737,132.1340762350588,21.409629878500382,66.06928249614036,76.0810845240431,8.934042255942913,0.0,0.0,0.0,0.0,0.0,0.0,Luis García Jr.,0.5,1.1352885525070955,0.27054112690343296,,,HIT,1.9720906599816406,13.40369077076623,25.411936720496108,7.658004408993637,19.116937369674897,5.7132465989086665,5.988327488886197,8.615312558830325,8.0,keepable x2yr,2,17.411936720496108,5.4036907707662305,False,True,5.4036907707662305,0.5230156750057766,0.0,0.0,0,5.926706445772007,True,5.596934350683157,7.806756420083073,True,True
Orange and Black Attack,27691,Louis Varland,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,1.4803703692359318,3.3495440202752134,1.84508678323404,0.3157655775663564,0.11703898541235383,7.107805735723895,0.0,0.0,79.98130243805333,0.0,0.0,0.0,0.0,91.1,5.43292355358425,22.01844180309874,96.97492111829955,34.49024322764438,25.473766655853826,Louis Varland,0.5,1.1354118617277293,,3.407378584509324,1.1575748528420107,PIT,2.330253898025787,15.656399604242115,28.697157035337224,8.065970349679295,21.682886023027766,6.026486418785652,5.564786779813954,5.951404610393473,10.0,keepable x2yr,2,18.697157035337224,5.6563996042421145,False,True,5.6563996042421145,0.0,0.0,0.0,0,5.6563996042421145,True,6.996167938353946,8.660231665888169,True,True
Orange and Black Attack,20437,Royce Lewis,HIT,False,1,2,1.55319375131439,1.2239287983518348,1.826078594580056,0.6907960672839062,-0.17594148702234721,0.0,0.0,0.0,0.0,0.0,5.11805572450784,455.0,414.0719808910664,102.05918280525975,16.940643280452864,52.504488104305985,61.75837584534254,11.815006765304975,0.0,0.0,0.0,0.0,0.0,0.0,Royce Lewis,0.5,1.3186813186813187,0.24647691105694342,,,HIT,0.3405038868097323,3.141638315081937,10.446352754031794,6.7526880386953625,13.42284605087273,10.281207735790794,4.413713944756736,0.0,1.0,keepable x2yr,2,9.446352754031794,2.141638315081937,False,True,2.141638315081937,0.0,0.0,0.0,0,2.141638315081937,True,0.6996167938353947,2.4420215212465424,True,True
Orange and Black Attack,35108,Cam Smith,HIT,False,1,2,1.886992310402427,1.0582388250108066,1.7434106062919197,0.5750759172411305,-0.42030464049165916,0.0,0.0,0.0,0.0,0.0,4.843413018454624,538.5,485.83805979202776,116.03440808594745,14.647295221891026,63.788284771683124,58.96252647378184,9.835791161178511,0.0,0.0,0.0,0.0,0.0,0.0,Cam Smith,0.5,1.1142061281337048,0.23883350788865365,,,HIT,0.06586118075651548,1.4142414628691373,7.927217059994556,5.399801381491014,4.913709993195454,3.4994685303263164,4.550384481120966,0.0,1.0,keepable x2yr,2,6.927217059994556,0.4142414628691373,False,True,0.4142414628691373,0.0,0.0,0.0,0,0.4142414628691373,True,0.6996167938353947,0.7146246690337427,True,True
Orange and Black Attack,19804,Bryan Baker,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,0.8383174099345858,4.2420582328631875,1.2392205837118646,-0.20054298957033734,0.012029734960804086,6.131082971900105,0.0,0.0,48.68169265383217,0.0,0.0,0.0,0.0,59.871812080536905,3.076604677087728,27.885441051161205,65.13152630305726,25.280670524100273,21.6022670046376,Bryan Baker,0.4780014914243102,1.0,,3.800219616049779,1.1739073399670434,PIT,1.3535311342019973,9.513189569795113,19.738254711346695,6.131082971900105,9.513189569795113,0.0,3.712257723974385,0.0,10.0,keepable x2yr,2,9.738254711346695,-0.486810430204887,False,True,-0.486810430204887,0.0,0.0,0.0,0,-0.486810430204887,False,6.996167938353946,2.5170216314411666,False,True
Orange and Black Attack,33266,Jacob Wilson,HIT,False,10,1,1.8066052385466125,0.7616015642799739,2.0057537773721323,0.32238674940174367,0.7749476470644286,0.0,0.0,0.0,0.0,0.0,5.671294976664892,514.5,473.9462115141849,133.58217339515087,10.54147956946191,61.07086329453524,67.83502966620698,5.513930674508084,0.0,0.0,0.0,0.0,0.0,0.0,Jacob Wilson,0.5,1.1661807580174928,0.281850915040288,,,HIT,0.8937431389667836,6.621300150745168,15.520890386869002,6.6043376241197445,12.48977907507352,5.868478924328351,6.060102822357433,9.066751764649661,10.0,keepable x1yr,1,5.520890386869002,-3.378699849254832,False,True,-3.378699849254832,0.0,0.0,0.0,0,-3.378699849254832,False,6.996167938353946,-0.37486778760877826,False,False
Orange and Black Attack,22715,Maikel Garcia,HIT,True,4,F,1.9509858611028736,0.5758031437470148,1.6815643242088503,0.8892389031992642,0.39533479746954286,0.0,0.0,0.0,0.0,0.0,5.492927029727546,527.0,475.5476295818586,127.46192063040607,7.9698064716812445,65.95153621321161,56.87087174169094,15.209066980622712,0.0,0.0,0.0,0.0,0.0,0.0,Maikel Garcia,0.5,1.1385199240986716,0.26803187041954407,,,HIT,0.7153751920294376,5.499434456574761,13.884826322910419,6.249798226560502,10.259862802654515,4.760428346079754,6.869303109390456,14.156309935401472,9.0,extension +$5,1,4.884826322910419,-3.500565543425239,False,True,-3.500565543425239,0.0,0.0,0.0,1,-3.500565543425239,False,6.296551144518552,-0.7971166879437908,False,False
Orange and Black Attack,35177,Carson Benge,HIT,False,15,2,2.3165500248846875,1.1114552893739902,2.0489346522182323,0.9475573567390928,-0.030701718484763173,0.0,0.0,0.0,0.0,0.0,6.39379560473124,580.5,520.101686150141,131.43759862389507,15.383874948291478,78.30914405988244,69.29541625963805,16.206514643902498,0.0,0.0,0.0,0.0,0.0,0.0,Carson Benge,0.5,1.0335917312661498,0.2527151942090651,,,HIT,1.616243767033132,11.16555085588405,22.14796287418126,6.608607430647186,12.51663451376713,1.3510836578830805,5.880971380535934,7.940083981690806,15.0,keepable x2yr,2,7.14796287418126,-3.8344491441159505,False,True,-3.8344491441159505,0.0,0.0,0.0,0,-3.8344491441159505,False,10.49425190753092,0.6712989483531295,False,True
Orange and Black Attack,14212,Josh Hader,PIT,False,15,2,0.0,0.0,0.0,0.0,0.0,1.5335921745547447,2.5561980535303475,1.3352494548890774,0.41038688822013836,0.44168548091550647,6.277112052109814,0.0,0.0,32.99054367191307,0.0,0.0,0.0,0.0,50.24778761061948,5.628246295574887,16.803331360376546,70.17865595143452,17.554341550965297,19.848751784026263,Josh Hader,0.3805309734513274,1.4878002143641458,,3.1441996050249563,1.0515745661361646,PIT,1.499560214411706,10.431656246412052,21.077693408300195,9.31632987943218,29.54716593370887,19.11550968729682,4.68680610763429,0.42924430538629177,15.0,keepable x2yr,2,6.077693408300195,-4.568343753587948,False,True,-4.568343753587948,0.0,0.0,0.0,0,-4.568343753587948,False,10.49425190753092,-0.06259566111886805,False,False
Orange and Black Attack,32127,Chase DeLauter,HIT,False,5,2,1.4117326731747484,0.8173321887726502,1.4396689459038852,0.2343912239755864,0.17025167510385977,0.0,0.0,0.0,0.0,0.0,4.07337670693073,387.5,348.6846818373367,91.34714511128546,11.312858289039927,47.7225080788779,48.68991735508914,4.0089022334597555,0.0,0.0,0.0,0.0,0.0,0.0,Chase DeLauter,0.5,1.5483870967741935,0.26197636394563323,,,HIT,-0.7041751307673785,0.0,0.8641277613887363,6.299985781222663,10.575523193529328,10.575523193529328,2.1344431045483674,0.0,5.0,keepable x2yr,2,-4.135872238611264,-5.0,False,True,-5.0,0.0,0.0,0.0,0,-5.0,False,3.498083969176973,-3.498083969176973,False,False
Orange and Black Attack,14344,Matt Olson,HIT,False,25,2,2.6351202127322875,2.4089419846873765,2.620163576355253,0.0553904362927573,-0.12328847446484424,0.0,0.0,0.0,0.0,0.0,7.596327735602831,666.0,590.4334365325077,147.66470450176388,33.34264779197057,89.0781576643192,88.614502905357,0.9473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,Matt Olson,0.5,1.0,0.2500954305179054,,,HIT,2.8187758979047226,18.72901484662201,33.17808145129103,7.596327735602831,18.72901484662201,0.0,5.288021480360996,4.2106574631375935,25.0,keepable x2yr,2,8.178081451291028,-6.270985153377989,False,True,-6.270985153377989,0.0,0.0,0.0,0,-6.270985153377989,False,17.490419845884865,1.2385950007371456,False,True
Orange and Black Attack,27490,Nick Gonzales,HIT,False,10,2,1.9478186407308826,0.6784780614548859,1.7646845001976814,0.25591660864910426,0.5238977383053451,0.0,0.0,0.0,0.0,0.0,5.1707955493379,556.5,506.9701965841207,137.68457261614296,9.39095054238305,65.84447082989792,59.68201419978967,4.377060909497619,0.0,0.0,0.0,0.0,0.0,0.0,Nick Gonzales,0.5,1.0781671159029649,0.27158316907746904,,,HIT,0.39324371163979155,3.4733515023968264,10.930104087303794,5.5719878729108325,5.996696712728168,2.5233452103313416,3.896525106858332,0.0,10.0,keepable x2yr,2,0.9301040873037945,-6.526648497603174,False,True,-6.526648497603174,0.0,0.0,0.0,0,-6.526648497603174,False,6.996167938353946,-3.52281643595712,False,False
Orange and Black Attack,17969,Peter Lambert,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.179850836677855,0.0,2.625647674161906,0.4533017013510522,-0.1138564054521167,5.144943806738698,0.0,0.0,113.0,0.0,0.0,0.0,0.0,142.2,8.0,0.0,138.0,54.0,56.0,Peter Lambert,1.0,1.0548523206751055,,3.417721518987342,1.188466947960619,PIT,0.36739196904058957,3.310753997326278,10.692981287027811,5.4252269297952855,5.073626900284451,1.7628729029581733,0.0,0.0,10.0,keepable x2yr,2,0.6929812870278109,-6.6892460026737215,False,True,-6.6892460026737215,0.0,0.0,0.0,0,-6.6892460026737215,False,6.996167938353946,-3.6854139410276683,False,False
Orange and Black Attack,19709,Fernando Tatis Jr.,HIT,False,34,F,2.963271294120822,1.7561739960729716,2.5019612531041475,1.5973592741566969,0.6546870836439957,0.0,0.0,0.0,0.0,0.0,9.473452901098634,670.5,595.0860423248829,162.43494854210883,24.30755550971798,100.17104580824785,84.61687458486664,27.320379377648646,0.0,0.0,0.0,0.0,0.0,0.0,Fernando Tatis Jr.,0.5,1.0,0.2729604409935541,,,HIT,4.695901063400526,30.535409229652092,50.39584439329962,9.473452901098634,30.535409229652092,0.0,8.85829532372635,26.666304974023934,39.0,extension +$5,1,11.395844393299619,-8.464590770347908,False,True,-8.464590770347908,0.0,0.0,0.0,1,-8.464590770347908,False,27.285054959580393,3.2503542700717,False,True
Orange and Black Attack,26221,Ryan Pepiot,PIT,True,4,F,0.0,0.0,0.0,0.0,0.0,2.4523321912625873,0.07699190745264124,2.4734362147902016,-0.95726255337041,-0.19927893546081035,3.8462188246742097,0.0,0.0,116.0,0.0,0.0,0.0,0.0,136.0,9.0,0.5061112268696969,130.0,61.0,47.0,Ryan Pepiot,0.0,1.0,,4.036764705882353,1.1985294117647058,PIT,-0.9313330130238984,0.0,0.0,3.8462188246742097,0.0,0.0,3.6012581907301393,0.0,9.0,extension +$5,1,-9.0,-9.0,False,True,-9.0,0.0,0.0,0.0,1,-9.0,False,6.296551144518552,-6.296551144518552,False,False
Orange and Black Attack,24618,Ryan Jeffers,HIT,False,10,2,1.3267028753965546,0.8835593788626738,1.36614099599417,0.0896279100806056,-0.08150312641574743,0.0,0.0,0.0,0.0,0.0,3.584528033918257,382.5,338.69886659718605,84.55649695444161,12.22952207233569,44.84814291858887,46.203186072470935,1.532947875812512,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Jeffers,0.5,1.5686274509803921,0.24965095928414932,,,HIT,-1.1930238037798513,0.0,0.0,5.625331417154588,6.332207062654166,6.332207062654166,2.777225083788318,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
Orange and Black Attack,29878,Sean Burke,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.094239944114899,0.0,2.945208905274732,-1.747110826753127,-1.1062871228214113,2.1860508998150925,0.0,0.0,136.21061068052646,0.0,0.0,0.0,0.0,150.6,7.685810088938271,0.0,154.79564639518753,72.28935212482483,57.912637557192,Sean Burke,0.5,1.0,,4.320080804272401,1.288998992282327,PIT,-2.5915009378830156,0.0,0.0,2.1860508998150925,0.0,0.0,1.0499235870828185,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
Orange and Black Attack,18383,Michael Soroka,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.002832460095532,0.0,1.9597168647397751,-0.5173104748695267,-0.3424863763224285,3.102752473643352,0.0,0.0,93.30553578763465,0.0,0.0,0.0,0.0,106.55,7.350346827025638,0.0,102.99970174803151,46.148487556643566,37.132433871405276,Michael Soroka,0.5,1.4077897700610043,,3.8980421211618217,1.2241949287568272,PIT,-1.6747993640547563,0.0,0.0,4.405408162203726,0.0,0.0,1.999999395009067,0.0,10.0,keepable x2yr,2,-10.0,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
Orange and Black Attack,31986,Parker Messick,PIT,False,10,2,0.0,0.0,0.0,0.0,0.0,2.3680231381224615,0.0,2.7339017611039966,-0.20485056867621243,-0.2788397713025164,4.618234559247729,0.0,0.0,133.3123590400821,0.0,0.0,0.0,0.0,148.25,8.690587808224109,0.0,143.68966817026467,60.87554701163088,45.33761026413266,Parker Messick,0.5,1.0118043844856661,,3.6956487224598846,1.2050588148682277,PIT,-0.1593172784503789,0.0,5.861787752702193,4.6733625789461835,0.3446896872346358,0.3446896872346358,3.398362462314245,0.0,10.0,keepable x2yr,2,-4.138212247297807,-10.0,False,True,-10.0,0.0,0.0,0.0,0,-10.0,False,6.996167938353946,-6.996167938353946,False,False
Orange and Black Attack,25764,Bobby Witt Jr.,HIT,False,39,F,2.7489696012456157,1.6553030860966527,2.4750398746005975,2.089620072997974,1.0409225943250742,0.0,0.0,0.0,0.0,0.0,10.009855229265915,636.0,576.5512749445676,164.43517090703077,22.911381070825275,92.92674632869029,83.70638769956403,35.73974501108647,0.0,0.0,0.0,0.0,0.0,0.0,Bobby Witt Jr.,0.5,1.0,0.2852047650451217,,,HIT,5.2323033915678065,33.90917329756161,55.315946844478646,10.009855229265915,33.90917329756161,0.0,10.051084050435714,34.16848670490677,44.0,extension +$5,1,11.315946844478646,-10.090826702438392,False,True,-10.090826702438392,0.0,0.0,0.0,1,-10.090826702438392,False,30.783138928757364,3.1260343688042447,False,True
Orange and Black Attack,17678,Alex Bregman,HIT,False,12,F,2.2488307720656904,1.2603256085472907,2.101778986243064,0.13659686898761345,-0.38292298250739765,0.0,0.0,0.0,0.0,0.0,5.364609253336261,624.0,551.5924852084953,133.30837798130128,17.44441880963224,76.01994820066744,71.08262314749541,2.3362798481955545,0.0,0.0,0.0,0.0,0.0,0.0,Alex Bregman,0.5,1.0,0.24167910469431492,,,HIT,0.587057415638153,4.692365060097503,12.707842978506077,5.364609253336261,4.692365060097503,0.0,3.7192096594411233,0.0,17.0,extension +$5,1,-4.292157021493923,-12.307634939902497,False,True,-12.307634939902497,0.0,0.0,0.0,1,-12.307634939902497,False,11.893485495201709,-7.201120435104206,False,False
Pookie 2.0,27867,Cade Smith,PIT,False,10,1,0.0,0.0,0.0,0.0,0.0,2.1337130511160227,3.9445534953338632,1.77540277030022,1.0528959656078185,0.5827820086961927,9.489347291054116,0.0,0.0,51.48926292557474,0.0,0.0,0.0,0.0,69.69999999999999,7.8306754396749545,25.929774635140383,93.31243666560668,21.2132206507893,22.087353856817888,Cade Smith,0.5,1.0,,2.7391533121535687,1.0556186051993206,PIT,4.711795453356008,30.635378821313566,50.541634265702214,9.489347291054116,30.635378821313566,0.0,7.701840038460744,19.3926465972907,10.0,keepable x1yr,1,40.541634265702214,20.635378821313566,False,True,20.635378821313566,0.0,0.0,3.7337496076970944,1,24.36912842901066,True,6.996167938353946,23.63921088295962,True,True
Pookie 2.0,21479,Nico Hoerner,HIT,False,1,1,2.316933648498837,0.6873542220402001,1.9548837271857602,1.4011899551909686,0.5606284304518052,0.0,0.0,0.0,0.0,0.0,6.920989983367571,655.5,598.597374345513,161.6873150075314,9.51380725625261,78.32211215318605,66.11459348782667,23.96520418124326,0.0,0.0,0.0,0.0,0.0,0.0,Nico Hoerner,0.5,1.0,0.2701102977344581,,,HIT,2.143438145669463,14.481400467357881,26.983606230612605,6.920989983367571,14.481400467357881,0.0,6.036856427371833,8.920540892711777,1.0,keepable x1yr,1,25.983606230612605,13.481400467357881,False,True,13.481400467357881,0.0,0.0,2.482459758805011,1,15.963860226162891,True,0.6996167938353947,13.781783673522487,True,True
Pookie 2.0,23772,Wilyer Abreu,HIT,False,1,2,2.2082268403302185,1.6883606613925786,2.3157856657739195,0.46146720705133243,-0.16446866576535812,0.0,0.0,0.0,0.0,0.0,6.509371708782691,564.5,501.6647290776007,124.45133829210148,23.36893758192226,74.64736435593524,78.32037566653186,7.89268849591916,0.0,0.0,0.0,0.0,0.0,0.0,Wilyer Abreu,0.5,1.0628875110717448,0.24807671554053096,,,HIT,1.731819871084583,11.892480040345298,23.20807436695601,6.919373778194341,14.471235159242156,2.578755118896858,5.157137493386033,3.387447590373657,1.0,keepable x2yr,2,22.20807436695601,10.892480040345298,False,True,10.892480040345298,2.0293304518176085,0.0,0.0,0,12.921810492162907,True,0.6996167938353947,11.192863246509903,True,True
Pookie 2.0,34985,JJ Wetherholt,HIT,False,5,2,2.3816097269116034,1.0612646509485728,2.1152775083040893,0.848777729144819,-0.03447510945474493,0.0,0.0,0.0,0.0,0.0,6.37245450585434,611.5,542.6101186121994,137.08264665854358,14.689176283852694,80.50843590499267,71.53914610399673,14.517040682521362,0.0,0.0,0.0,0.0,0.0,0.0,JJ Wetherholt,0.5,1.0,0.2526356253900157,,,HIT,1.594902668156232,11.031323562712913,21.952213550620634,6.37245450585434,11.031323562712913,0.0,5.866434346083289,7.848651633405023,5.0,keepable x2yr,2,16.952213550620634,6.031323562712913,False,True,6.031323562712913,2.4213538883942696,0.0,0.0,0,8.452677451107183,True,3.498083969176973,7.53323959353594,True,True
Pookie 2.0,18314,Dansby Swanson,HIT,False,3,2,2.376900053955742,1.4117901195249754,2.1325363627576013,0.9232331431446765,-0.6414939969067943,0.0,0.0,0.0,0.0,0.0,6.202965682476201,593.5,537.9871126612252,125.38355553545139,19.54086939856886,80.3492291302571,72.12284432112915,15.790486293728584,0.0,0.0,0.0,0.0,0.0,0.0,Dansby Swanson,0.5,1.0109519797809603,0.23306051870875655,,,HIT,1.4254138447780926,9.965304136251543,20.397592454550047,6.271383618356213,10.395626604204248,0.43032246795270446,4.489952534445508,0.0,3.0,keepable x2yr,2,17.397592454550047,6.965304136251543,False,True,6.965304136251543,0.0,0.0,0.0,0,6.965304136251543,True,2.098850381506184,7.8664537547453595,True,True
Pookie 2.0,16556,Ozzie Albies,HIT,False,5,2,2.3279496365066707,1.4284768972773092,2.19891217671341,0.39566045717798487,-0.0597270271273245,0.0,0.0,0.0,0.0,0.0,6.29127214054805,629.5,570.95073798627,143.8328219546209,19.771834426749543,78.69449892774334,74.36768880782884,6.767165013984236,0.0,0.0,0.0,0.0,0.0,0.0,Ozzie Albies,0.5,1.0,0.2519180944785463,,,HIT,1.5137203028499417,10.520717749434542,21.207575554919345,6.29127214054805,10.520717749434542,0.0,4.997008013477808,2.380294829920071,5.0,keepable x2yr,2,16.207575554919345,5.520717749434542,False,True,5.520717749434542,0.0,0.0,0.0,0,5.520717749434542,True,3.498083969176973,7.02263378025757,True,True
Pookie 2.0,21622,Jake McCarthy,HIT,False,10,2,1.980585968225492,0.7631474587281631,1.646580878748118,1.3986073488262634,0.7433316343041522,0.0,0.0,0.0,0.0,0.0,6.532253288832188,501.0,453.26353963824704,127.75511698400643,10.562876603694026,66.95214445734761,55.68772399572779,23.921032662156467,0.0,0.0,0.0,0.0,0.0,0.0,Jake McCarthy,0.5,1.1976047904191616,0.2818561516904023,,,HIT,1.7547014511340802,12.036396366830582,23.417953616498103,7.8124816335440075,20.08853962069253,8.052143253861948,4.899909228681756,1.769580867693497,10.0,keepable x2yr,2,13.417953616498103,2.036396366830582,False,True,2.036396366830582,0.0,0.0,0.0,0,2.036396366830582,True,6.996167938353946,5.040228428476635,True,True
Pookie 2.0,31539,Drake Baldwin,HIT,False,10,1,1.9844650832794262,1.7110964078451294,2.3342623683751316,0.054497042159003146,0.34028355934599425,0.0,0.0,0.0,0.0,0.0,6.424604461004685,549.0,492.77438367450407,130.89994411351964,23.683627595660106,67.08327487815453,78.94526177330467,0.9320882852292021,0.0,0.0,0.0,0.0,0.0,0.0,Drake Baldwin,0.5,1.092896174863388,0.26563869480679814,,,HIT,1.6470526233065765,11.359326696909706,22.43055435693434,7.019107627608463,15.09852266311505,3.739195966205344,5.902444526872979,8.075141802532876,10.0,keepable x1yr,1,12.43055435693434,1.3593266969097062,False,True,1.3593266969097062,0.0,0.0,0.0,0,1.3593266969097062,True,6.996167938353946,4.36315875855576,True,True
Pookie 2.0,11579,Bryce Harper,HIT,False,16,F,2.3236040865827667,1.8221396926399875,2.3860105818390926,0.49427796415746605,0.2107430819705792,0.0,0.0,0.0,0.0,0.0,7.236775407189892,598.5,527.8646142813236,137.58846257335205,25.220599908863793,78.54760104453128,80.69539762502427,8.453866151009118,0.0,0.0,0.0,0.0,0.0,0.0,Bryce Harper,0.5,1.0025062656641603,0.2606510435647894,,,HIT,2.459223569491784,16.467569169685135,29.88011982909624,7.254873449544129,16.581398886276496,0.11382971659136132,5.096321895967137,3.0049409035713257,21.0,extension +$5,1,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0,0.0,False,14.691952670543287,1.7756164991418473,False,True
Pookie 2.0,19755,Shohei Ohtani,HIT,False,16,F,3.6400714297467505,3.0461492064780264,3.4972380115256083,1.0770989533427606,0.9559416808459896,1.7435122924068682,0.0,2.0959081598889853,0.07448599820347465,0.53156741324546,16.661973145683923,684.5,598.1791653858961,239.5940966761379,42.16236038850409,123.04973987966856,118.27735135687671,18.422124883663344,97.25,6.398648065531026,0.0,110.15770657691247,38.526070654471816,35.44945772297652,Shohei Ohtani,0.5,1.0,0.2816703294357716,3.565394713524384,1.0956733349434875,TWO,11.884421307985814,75.74843316540706,116.33190435891616,16.661973145683923,75.74843316540706,0.0,14.95158420475397,64.99074542237452,21.0,extension +$5,1,0.0,0.0,True,False,0.0,0.0,0.0,0.0,0,0.0,False,14.691952670543287,61.05648049486378,False,True
Pookie 2.0,33572,Kevin McGonigle,HIT,False,13,2,2.3727186642553098,1.1861422899967242,2.1311411162585077,0.5987233723358952,0.24548810808791655,0.0,0.0,0.0,0.0,0.0,6.534213550934353,554.0,490.415247610025,128.66576447043673,16.417632661109824,80.20788055375142,72.07565678060176,10.240244595642064,0.0,0.0,0.0,0.0,0.0,0.0,Kevin McGonigle,0.5,1.0830324909747293,0.2623608566362335,,,HIT,1.7566617132362445,12.048725660528026,23.435933945567076,7.075262313261273,15.451714009892955,3.4029883493649287,5.545710754039349,5.831423754723497,13.0,keepable x2yr,2,10.435933945567076,-0.9512743394719738,False,True,-0.9512743394719738,0.0,0.0,0.0,0,-0.9512743394719738,False,9.09501831986013,2.9537073406678953,False,True
Pookie 2.0,19251,Pete Alonso,HIT,False,27,1,2.432840540142395,2.373968350809212,3.0346124534335845,0.2294486584052676,0.35655556197431737,0.0,0.0,0.0,0.0,0.0,8.427425564764777,668.5,596.7345764520236,157.64642925507272,32.85857073083026,82.24025308592951,102.63125420798644,3.924367233310022,0.0,0.0,0.0,0.0,0.0,0.0,Pete Alonso,0.5,1.0,0.2641818246772017,,,HIT,3.6498737270666686,23.95630012430587,40.80125206727323,8.427425564764777,23.95630012430587,0.0,6.766989270289384,13.512795289988851,27.0,keepable x1yr,1,13.801252067273232,-3.0436998756941307,False,True,-3.0436998756941307,0.0,0.0,0.0,0,-3.0436998756941307,False,18.889653433555655,5.066646690750215,False,True
Pookie 2.0,27498,Spencer Strider,PIT,True,4,2,0.0,0.0,0.0,0.0,0.0,2.2454680685711197,0.0,2.3270199610027595,-0.5916067179633843,-0.3049871525943508,3.6758941590161442,0.0,0.0,89.72428084037001,0.0,0.0,0.0,0.0,103.875,8.240813658583233,0.0,122.30458708474035,45.55562022119762,37.00164941302219,Spencer Strider,0.375,1.444043321299639,,3.9470573476849924,1.2199848881192992,PIT,-1.1016576786819638,0.0,0.0,5.350587227365672,4.604171916826665,4.604171916826665,5.317971929580816,4.399034254380874,4.0,keepable x2yr,2,-4.0,-4.0,False,True,-4.0,0.3391791162237429,0.0,0.0,0,-3.6608208837762573,False,2.7984671753415786,-2.7984671753415786,False,False
Pookie 2.0,13066,Teoscar Hernández,HIT,False,6,F,1.8451834227806834,1.418987719802908,2.181942583382636,0.23237709325398376,0.036876829796909906,0.0,0.0,0.0,0.0,0.0,5.715367649017121,502.5,459.9212631195104,117.3294644133707,19.640492823516404,62.37496834484812,73.79377346487746,3.9744536179725403,0.0,0.0,0.0,0.0,0.0,0.0,Teoscar Hernández,0.5,1.1940298507462686,0.2551077191290516,,,HIT,0.9378158113190125,6.898500286819762,15.925143038066645,6.823586050872268,13.868767243619791,6.970266956800029,4.785347421607069,1.0490312205957169,11.0,extension +$5,1,4.925143038066645,-4.101499713180238,False,True,-4.101499713180238,0.0,0.0,0.0,1,-4.101499713180238,False,7.695784732189341,-0.7972844453695789,False,False
