season,fg_id,roto_points,role,PA,IP,SV,rp_next,birth_year,age,survived,rp_next_all,vol,age_band
2023,26221,4.702361510277672,PIT,0.0,42.0,0.0,5.082909334588254,1997.0,26.0,1,5.082909334588254,42.0,24-26
2023,26231,8.453460371641928,PIT,0.0,85.33333333333331,1.0,9.27284387185983,1996.0,27.0,1,9.27284387185983,85.33333333333331,27-29
2023,26253,0.2184457300843572,PIT,0.0,144.0,0.0,3.038072923585451,1998.0,25.0,1,3.038072923585451,144.0,24-26
2023,26260,2.1881728788645947,PIT,0.0,40.66666666666668,1.0,,1997.0,26.0,0,0.0,40.66666666666668,24-26
2023,26285,2.41189934155172,PIT,0.0,89.0,0.0,-2.716263486680713,1997.0,26.0,1,-2.716263486680713,89.0,24-26
2023,26288,8.189485470222534,HIT,687.0,0.0,0.0,5.758707989950711,1998.0,25.0,1,5.758707989950711,687.0,24-26
2023,26289,9.264475465857197,HIT,622.0,0.0,0.0,11.197236460659614,2001.0,22.0,1,11.197236460659614,622.0,<=23
2023,26294,9.117654346564214,HIT,640.0,0.0,0.0,6.023930561152354,1997.0,26.0,1,6.023930561152354,640.0,24-26
2023,26299,7.277302058844649,HIT,515.0,0.0,0.0,1.8860581016856264,1998.0,25.0,1,1.8860581016856264,515.0,24-26
2023,26304,-0.3365308818193696,PIT,0.0,70.66666666666667,0.0,3.1089601204175987,1996.0,27.0,1,3.1089601204175987,70.66666666666667,27-29
2023,26323,9.03940522465777,HIT,665.0,0.0,0.0,6.895155733085215,1997.0,26.0,1,6.895155733085215,665.0,24-26
2023,26368,2.1969339712249356,HIT,303.0,0.0,0.0,5.237677599094327,1997.0,26.0,1,5.237677599094327,303.0,24-26
2023,26396,1.0644354655373536,HIT,232.0,0.0,0.0,5.565530287760825,1997.0,26.0,1,5.565530287760825,232.0,24-26
2023,26410,-3.0947539954880305,PIT,0.0,87.33333333333331,0.0,0.9835582663836349,1998.0,25.0,1,0.9835582663836349,87.33333333333331,24-26
2023,26466,4.000734701996166,HIT,254.0,0.0,0.0,3.158520341667747,1997.0,26.0,1,3.158520341667747,254.0,24-26
2023,26467,1.6307767578611847,HIT,253.0,0.0,0.0,1.1733195929723204,2002.0,21.0,1,1.1733195929723204,253.0,<=23
2023,26668,6.753820722102193,HIT,427.0,0.0,0.0,11.307328624160757,2002.0,21.0,1,11.307328624160757,427.0,<=23
2023,27451,-0.8860290765793672,PIT,0.0,74.33333333333331,0.0,2.1633060532701536,1998.0,25.0,1,2.1633060532701536,74.33333333333331,24-26
2023,27465,8.124481123038128,HIT,684.0,0.0,0.0,2.486632950133429,1999.0,24.0,1,2.486632950133429,684.0,24-26
2023,27468,3.2985131130533647,PIT,0.0,148.66666666666663,0.0,-3.630711800557828,1999.0,24.0,1,-3.630711800557828,148.66666666666663,24-26
2023,27472,-0.5351019377701365,PIT,0.0,52.66666666666668,0.0,-0.6610825076620654,1998.0,25.0,1,-0.6610825076620654,52.66666666666668,24-26
2023,27475,5.908451132238069,HIT,465.0,0.0,0.0,1.0206933279148716,2002.0,21.0,1,1.0206933279148716,465.0,<=23
2023,27478,2.8147002999488455,HIT,353.0,0.0,0.0,3.133620372459487,1999.0,24.0,1,3.133620372459487,353.0,24-26
2023,27483,8.543065362908754,PIT,0.0,124.33333333333331,0.0,-5.490942437976347,1999.0,24.0,1,-5.490942437976347,124.33333333333331,24-26
2023,27498,16.01063902556488,PIT,0.0,186.66666666666663,0.0,-0.633181208327886,1998.0,25.0,1,-0.633181208327886,186.66666666666663,24-26
2023,27506,9.139441440275657,HIT,626.0,0.0,0.0,4.784846947241194,1995.0,28.0,1,4.784846947241194,626.0,27-29
2023,27534,5.07893595076898,HIT,408.0,0.0,0.0,1.7915988428042184,1999.0,24.0,1,1.7915988428042184,408.0,24-26
2023,27552,2.155503420191135,PIT,0.0,145.66666666666663,0.0,-1.3908287216218953,1998.0,25.0,1,-1.3908287216218953,145.66666666666663,24-26
2023,27577,1.7001219668932457,HIT,277.0,0.0,0.0,1.2385400339869421,1999.0,24.0,1,1.2385400339869421,277.0,24-26
2023,27581,1.9431723569397765,PIT,0.0,89.33333333333331,0.0,2.0483088866826717,1997.0,26.0,1,2.0483088866826717,89.33333333333331,24-26
2023,27589,4.477396583493727,PIT,0.0,125.33333333333331,0.0,-2.4210178133649043,1998.0,25.0,1,-2.4210178133649043,125.33333333333331,24-26
2023,27597,1.4546255431832875,PIT,0.0,56.0,0.0,3.927062039185137,1998.0,25.0,1,3.927062039185137,56.0,24-26
2023,27615,2.341668621077981,HIT,347.0,1.6666666666666665,0.0,6.942138947944392,1998.0,25.0,1,6.942138947944392,347.0,24-26
2023,27646,-0.7667559123342815,PIT,0.0,86.66666666666667,0.0,5.357014496120703,1999.0,24.0,1,5.357014496120703,86.66666666666667,24-26
2023,27647,5.947916758058488,HIT,601.0,0.0,0.0,6.63972026246094,2001.0,22.0,1,6.63972026246094,601.0,<=23
2023,27676,2.299243072422495,HIT,260.0,0.0,0.0,6.486098818280388,1997.0,26.0,1,6.486098818280388,260.0,24-26
2023,27681,-1.515198897830608,PIT,0.0,141.0,1.0,,1998.0,25.0,0,0.0,141.0,24-26
2023,27684,4.250952073342898,HIT,461.0,0.0,0.0,3.874222563104756,1998.0,25.0,1,3.874222563104756,461.0,24-26
2023,27690,3.651039398566331,HIT,410.0,0.0,0.0,-0.02326848713175922,1999.0,24.0,1,-0.02326848713175922,410.0,24-26
2023,27691,2.502529812656387,PIT,0.0,68.0,0.0,-4.215396152988942,1997.0,26.0,1,-4.215396152988942,68.0,24-26
2023,27768,6.586777255637075,PIT,0.0,91.33333333333331,0.0,,2003.0,20.0,0,0.0,91.33333333333331,<=23
2023,27779,7.654403529562374,PIT,0.0,174.66666666666663,0.0,-2.5842951777876255,1999.0,24.0,1,-2.5842951777876255,174.66666666666663,24-26
2023,27782,-0.6543552054413866,PIT,0.0,96.0,0.0,2.7153544064168766,1998.0,25.0,1,2.7153544064168766,96.0,24-26
2023,27815,2.2772607640455114,HIT,228.0,0.0,0.0,5.519228986129881,1999.0,24.0,1,5.519228986129881,228.0,24-26
2023,29617,1.8448366292329776,HIT,255.0,0.0,0.0,-0.23202198619094183,1999.0,24.0,1,-0.23202198619094183,255.0,24-26
2023,29622,2.415750975477476,HIT,223.0,0.0,0.0,4.280567944158094,2000.0,23.0,1,4.280567944158094,223.0,<=23
2023,29695,7.113259531580365,HIT,403.0,0.0,0.0,,1999.0,24.0,0,0.0,403.0,24-26
2023,29766,4.833966146623626,HIT,300.0,0.0,0.0,4.745212122903397,1999.0,24.0,1,4.745212122903397,300.0,24-26
2023,29837,6.015299762004408,PIT,0.0,131.33333333333331,0.0,10.686652585415182,1998.0,25.0,1,10.686652585415182,131.33333333333331,24-26
2023,29839,2.381725581460242,PIT,0.0,60.333333333333336,1.0,,1999.0,24.0,0,0.0,60.333333333333336,24-26
2023,29911,5.406778258252652,PIT,0.0,109.33333333333331,0.0,3.56168107627319,1999.0,24.0,1,3.56168107627319,109.33333333333331,24-26
2023,30011,3.692109506879824,HIT,241.0,0.0,0.0,0.5703729632084791,1999.0,24.0,1,0.5703729632084791,241.0,24-26
2023,30074,2.6768699372433877,PIT,0.0,52.333333333333336,0.0,-0.4070056286923742,2000.0,23.0,1,-0.4070056286923742,52.333333333333336,<=23
2023,30116,8.23339502076462,HIT,583.0,0.0,0.0,7.754463076494645,1994.0,29.0,1,7.754463076494645,583.0,27-29
2023,30122,4.081184643425464,PIT,0.0,82.0,0.0,-0.285037351283997,1999.0,24.0,1,-0.285037351283997,82.0,24-26
2023,30134,10.14904274616568,PIT,0.0,142.0,0.0,7.889838982238475,1999.0,24.0,1,7.889838982238475,142.0,24-26
2023,30162,1.8275836745691212,HIT,263.0,0.0,0.0,0.21653062266299133,1998.0,25.0,1,0.21653062266299133,263.0,24-26
2023,30279,3.7005786588767955,PIT,0.0,87.66666666666667,0.0,8.018607409602016,2000.0,23.0,1,8.018607409602016,87.66666666666667,<=23
2023,31347,2.931869597849257,HIT,329.0,0.0,0.0,7.643257898144589,2001.0,22.0,1,7.643257898144589,329.0,<=23
2023,31837,7.795940222361749,HIT,580.0,0.0,0.0,4.425119434981431,1993.0,30.0,1,4.425119434981431,580.0,30-32
2023,31838,12.226538569101386,PIT,0.0,166.33333333333331,0.0,0.7002848023099966,1993.0,30.0,1,0.7002848023099966,166.33333333333331,30-32
2023,31839,-1.1773703214638918,PIT,0.0,79.0,2.0,,1994.0,29.0,0,0.0,79.0,27-29
2024,1247,0.8926086022497512,PIT,0.0,56.0,1.0,0.07518662412851612,1985.0,39.0,1,0.07518662412851612,56.0,33+
2024,1890,0.5358345560689053,PIT,0.0,48.333333333333336,1.0,,1989.0,35.0,0,0.0,48.333333333333336,33+
2024,2136,2.749984862072987,HIT,260.0,0.0,0.0,,1987.0,37.0,0,0.0,260.0,33+
2024,2396,5.4550942924006,HIT,594.0,0.0,0.0,3.310030045529357,1986.0,38.0,1,3.310030045529357,594.0,33+
2024,2520,2.285144041263453,PIT,0.0,117.33333333333331,0.0,,1987.0,37.0,0,0.0,117.33333333333331,33+
2024,2967,3.557112351465362,HIT,478.0,0.0,0.0,3.514882231912316,1988.0,36.0,1,3.514882231912316,478.0,33+
2024,3096,6.9838956725363515,PIT,0.0,54.66666666666668,27.0,9.131901570658682,1987.0,37.0,1,9.131901570658682,54.66666666666668,33+
2024,3137,1.1181013992794606,PIT,0.0,43.333333333333336,0.0,0.06553353511426241,1984.0,40.0,1,0.06553353511426241,43.333333333333336,33+
2024,3237,0.9269988915233228,PIT,0.0,56.66666666666668,0.0,-1.5010895673729165,1989.0,35.0,1,-1.5010895673729165,56.66666666666668,33+
2024,3473,2.274011290178986,HIT,375.0,0.0,0.0,,1989.0,35.0,0,0.0,375.0,33+
2024,4301,-0.9303492459047694,PIT,0.0,46.66666666666668,2.0,1.7384098404133672,1987.0,37.0,1,1.7384098404133672,46.66666666666668,33+
2024,4676,2.2476667810280193,PIT,0.0,165.33333333333331,0.0,-3.436109970141065,1983.0,41.0,1,-3.436109970141065,165.33333333333331,33+
2024,4940,2.4906666748090323,HIT,258.0,0.0,0.0,0.3420743169461037,1989.0,35.0,1,0.3420743169461037,258.0,33+
2024,4949,5.076910984479193,HIT,459.0,0.0,0.0,4.865370980592075,1989.0,35.0,1,4.865370980592075,459.0,33+
2024,5235,4.3587077280358075,HIT,539.0,0.0,0.0,0.8832149932414586,1984.0,40.0,1,0.8832149932414586,539.0,33+
2024,5254,0.9372622725632536,HIT,245.0,0.0,0.0,,1989.0,35.0,0,0.0,245.0,33+
2024,5361,8.13296706251444,HIT,638.0,0.0,0.0,8.1618932390242,1989.0,35.0,1,8.1618932390242,638.0,33+
2024,5417,8.899308549749707,HIT,682.0,0.0,0.0,7.2435163760959576,1990.0,34.0,1,7.2435163760959576,682.0,33+
2024,5448,1.8037934416076675,PIT,0.0,63.333333333333336,0.0,-1.338457510657467,1983.0,41.0,1,-1.338457510657467,63.333333333333336,33+
2024,5517,3.067709802050945,HIT,263.0,0.0,0.0,3.017734012436175,1990.0,34.0,1,3.017734012436175,263.0,33+
2024,5827,1.0021822526342024,HIT,242.0,0.0,0.0,4.131903462774762,1991.0,33.0,1,4.131903462774762,242.0,33+
2024,6107,0.9560646637670152,PIT,0.0,51.66666666666668,0.0,2.6790888110473343,1989.0,35.0,1,2.6790888110473343,51.66666666666668,33+
2024,6175,3.3341373481832033,PIT,0.0,133.66666666666663,0.0,1.2614428823457737,1989.0,35.0,1,1.2614428823457737,133.66666666666663,33+
2024,6184,4.140870199578493,HIT,495.0,0.0,0.0,,1987.0,37.0,0,0.0,495.0,33+
2024,6632,-2.4714933562388683,PIT,0.0,103.66666666666667,0.0,-3.2466296227372786,1987.0,37.0,1,-3.2466296227372786,103.66666666666667,33+
2024,6655,4.49036493328756,PIT,0.0,52.333333333333336,23.0,0.428051294048696,1988.0,36.0,1,0.428051294048696,52.333333333333336,33+
2024,6895,-1.0623248288828027,PIT,0.0,58.333333333333336,3.0,,1987.0,37.0,0,0.0,58.333333333333336,33+
2024,6902,-1.3226618987520053,PIT,0.0,135.0,0.0,1.5116987812514415,1991.0,33.0,1,1.5116987812514415,135.0,33+
2024,6984,1.2168888481708582,PIT,0.0,59.0,4.0,0.9224564663304351,1987.0,37.0,1,0.9224564663304351,59.0,33+
2024,7005,1.7745518302656484,PIT,0.0,56.66666666666668,4.0,0.34509217077319687,1988.0,36.0,1,0.34509217077319687,56.66666666666668,33+
2024,7048,0.7813715206942603,PIT,0.0,66.66666666666667,0.0,2.622995551205079,1990.0,34.0,1,2.622995551205079,66.66666666666667,33+
2024,7146,5.596152359251865,PIT,0.0,63.0,10.0,,1987.0,37.0,0,0.0,63.0,33+
2024,7304,7.403207299774851,HIT,652.0,0.0,0.0,5.938792420104065,1990.0,34.0,1,5.938792420104065,652.0,33+
2024,7739,3.5152486805114047,HIT,341.0,0.0,0.0,0.7682481411019227,1989.0,35.0,1,0.7682481411019227,341.0,33+
2024,7802,3.805350213135129,HIT,337.0,1.0,0.0,1.2986462762411004,1989.0,35.0,1,1.2986462762411004,337.0,33+
2024,7836,2.8439678416254535,PIT,0.0,73.33333333333331,1.0,0.7814436990389608,1988.0,36.0,1,0.7814436990389608,73.33333333333331,33+
2024,7859,4.585446580968624,HIT,499.0,0.0,0.0,,1986.0,38.0,0,0.0,499.0,33+
2024,8048,-2.199227291004018,PIT,0.0,41.333333333333336,1.0,,1989.0,35.0,0,0.0,41.333333333333336,33+
2024,8241,4.056720501312521,PIT,0.0,72.0,2.0,0.8587686466184261,1985.0,39.0,1,0.8587686466184261,72.0,33+
2024,8623,3.1779799671937994,HIT,309.0,0.0,0.0,1.0166443414188293,1987.0,37.0,1,1.0166443414188293,309.0,33+
2024,8700,-1.332339006138298,PIT,0.0,90.33333333333331,0.0,1.4392499314694696,1983.0,41.0,1,1.4392499314694696,90.33333333333331,33+
2024,9073,12.455643769270893,PIT,0.0,61.66666666666668,33.0,1.0161302902675868,1987.0,37.0,1,1.0161302902675868,61.66666666666668,33+
2024,9132,6.721865702688547,PIT,0.0,170.66666666666663,0.0,12.691124010023648,1990.0,34.0,1,12.691124010023648,170.66666666666663,33+
2024,9218,6.004771170678836,HIT,654.0,0.0,0.0,4.976085858607782,1987.0,37.0,1,4.976085858607782,654.0,33+
2024,9241,4.323047671230624,HIT,370.0,0.0,0.0,3.3446538629385802,1988.0,36.0,1,3.3446538629385802,370.0,33+
2024,9323,-4.7988129149850245,PIT,0.0,174.66666666666663,0.0,0.695263335666261,1989.0,35.0,1,0.695263335666261,174.66666666666663,33+
2024,9774,1.788942907955275,HIT,315.0,0.0,0.0,0.34800212885952897,1990.0,34.0,1,0.34800212885952897,315.0,33+
2024,9777,6.074060397213206,HIT,635.0,0.0,0.0,3.487298390299823,1991.0,33.0,1,3.487298390299823,635.0,33+
2024,9803,-0.7114782471865317,PIT,0.0,171.66666666666663,0.0,-0.2868157237774167,1988.0,36.0,1,-0.2868157237774167,171.66666666666663,33+
2024,9847,4.537077469613469,HIT,515.0,0.0,0.0,3.653784827063949,1986.0,38.0,1,3.653784827063949,515.0,33+
2024,9874,0.8711257174196388,HIT,228.0,0.0,0.0,0.9271933492607427,1988.0,36.0,1,0.9271933492607427,228.0,33+
2024,10078,-0.685990344360847,PIT,0.0,47.333333333333336,3.0,4.357987134724922,1987.0,37.0,1,4.357987134724922,47.333333333333336,33+
2024,10123,1.526124933785596,PIT,0.0,169.66666666666663,0.0,-4.285675701188671,1987.0,37.0,1,-4.285675701188671,169.66666666666663,33+
2024,10197,2.7746811366589985,PIT,0.0,55.66666666666668,2.0,4.957443793427,1990.0,34.0,1,4.957443793427,55.66666666666668,33+
2024,10231,3.846962019068087,HIT,291.0,0.0,0.0,1.8936295318308884,1990.0,34.0,1,1.8936295318308884,291.0,33+
2024,10233,4.428483449835935,PIT,0.0,61.66666666666668,14.0,12.841495605294783,1988.0,36.0,1,12.841495605294783,61.66666666666668,33+
2024,10243,4.0028005878098885,HIT,279.0,0.0,0.0,2.011508380923343,1991.0,33.0,1,2.011508380923343,279.0,33+
2024,10310,14.615252214228654,PIT,0.0,200.0,0.0,11.394614617593481,1990.0,34.0,1,11.394614617593481,200.0,33+
2024,10315,2.516682358938811,PIT,0.0,79.33333333333331,2.0,0.42541244494512304,1989.0,35.0,1,0.42541244494512304,79.33333333333331,33+
2024,10324,10.562580081716286,HIT,688.0,0.0,0.0,4.496362464562955,1990.0,34.0,1,4.496362464562955,688.0,33+
2024,10441,3.1421193266111165,HIT,405.0,0.0,0.0,-0.06081954681602679,1991.0,33.0,1,-0.06081954681602679,405.0,33+
2024,10472,2.9037737492767683,HIT,393.0,4.333333333333332,0.0,-0.12289055037435648,1991.0,33.0,1,-0.12289055037435648,393.0,33+
2024,10603,14.431812131242408,PIT,0.0,177.66666666666663,0.0,8.420509663034561,1989.0,35.0,1,8.420509663034561,177.66666666666663,33+
2024,10681,3.137384350188084,HIT,461.0,0.0,0.0,0.7206581620454477,1991.0,33.0,1,0.7206581620454477,461.0,33+
2024,10815,8.555597468176106,HIT,668.0,0.0,0.0,4.159534549179413,1993.0,31.0,1,4.159534549179413,668.0,30-32
2024,10950,1.287140201893456,HIT,330.0,0.0,0.0,,1988.0,36.0,0,0.0,330.0,33+
2024,11038,1.5432213063222013,HIT,281.0,0.0,0.0,,1990.0,34.0,0,0.0,281.0,33+
2024,11156,2.142186688105159,PIT,0.0,73.66666666666667,0.0,7.825707909484478,1988.0,36.0,1,7.825707909484478,73.66666666666667,33+
2024,11281,2.4956769397518093,HIT,335.0,0.0,0.0,,1989.0,35.0,0,0.0,335.0,33+
2024,11368,1.9445546433522383,HIT,243.0,0.0,0.0,,1988.0,36.0,0,0.0,243.0,33+
2024,11384,2.2677419305788935,PIT,0.0,42.66666666666668,1.0,1.2244234145781239,1989.0,35.0,1,1.2244234145781239,42.66666666666668,33+
2024,11423,4.099092023025152,PIT,0.0,170.33333333333331,0.0,3.264055484546854,1989.0,35.0,1,3.264055484546854,170.33333333333331,33+
2024,11442,2.2993038158610943,HIT,280.0,0.0,0.0,0.533589402644905,1992.0,32.0,1,0.533589402644905,280.0,30-32
2024,11445,3.2842955174909987,HIT,462.0,0.0,0.0,0.211656770708661,1989.0,35.0,1,0.211656770708661,462.0,33+
2024,11477,5.587776901925642,HIT,315.0,0.0,0.0,8.677797720931643,1991.0,33.0,1,8.677797720931643,315.0,33+
2024,11489,1.7871889953110962,HIT,300.0,0.0,0.0,2.112476799618199,1991.0,33.0,1,2.112476799618199,300.0,33+
2024,11493,8.897184906392189,HIT,643.0,0.0,0.0,8.72223141014899,1992.0,32.0,1,8.72223141014899,643.0,30-32
2024,11579,8.765627457380983,HIT,631.0,0.0,0.0,6.978844347347372,1992.0,32.0,1,6.978844347347372,631.0,30-32
2024,11589,1.4517095581598567,PIT,0.0,109.0,1.0,-1.1997553202643827,1991.0,33.0,1,-1.1997553202643827,109.0,33+
2024,11609,4.029445595748649,HIT,358.0,0.0,0.0,6.078411417773434,1992.0,32.0,1,6.078411417773434,358.0,30-32
2024,11615,0.06388223343261457,HIT,360.0,0.0,0.0,,1992.0,32.0,0,0.0,360.0,30-32
2024,11674,7.025049084830105,PIT,0.0,165.33333333333331,0.0,6.051089723720214,1991.0,33.0,1,6.051089723720214,165.33333333333331,33+
2024,11680,2.586445693135432,HIT,351.0,0.0,0.0,1.7145422450374799,1990.0,34.0,1,1.7145422450374799,351.0,33+
2024,11737,6.9746179489380715,HIT,659.0,0.0,0.0,5.4167782887941724,1992.0,32.0,1,5.4167782887941724,659.0,30-32
2024,11739,4.301326264701143,HIT,413.0,0.0,0.0,4.468567181914507,1991.0,33.0,1,4.468567181914507,413.0,33+
2024,11752,-0.23375122115075397,PIT,0.0,53.0,0.0,1.7001420132899518,1991.0,33.0,1,1.7001420132899518,53.0,33+
2024,11760,1.0981672001992075,PIT,0.0,58.66666666666668,0.0,,1989.0,35.0,0,0.0,58.66666666666668,33+
2024,11804,5.201907438001346,PIT,0.0,59.333333333333336,18.0,-0.880038645846033,1989.0,35.0,1,-0.880038645846033,59.333333333333336,33+
2024,11828,0.7206479435220123,PIT,0.0,100.33333333333331,0.0,,1988.0,36.0,0,0.0,100.33333333333331,33+
2024,11836,-6.025658545089768,PIT,0.0,83.66666666666667,0.0,0.5108152832628579,1992.0,32.0,1,0.5108152832628579,83.66666666666667,30-32
2024,11847,2.333645123974382,PIT,0.0,44.333333333333336,2.0,2.1485728253736776,1986.0,38.0,1,2.1485728253736776,44.333333333333336,33+
2024,11861,7.702163723023046,PIT,0.0,73.66666666666667,4.0,5.805318194457503,1991.0,33.0,1,5.805318194457503,73.66666666666667,33+
2024,11899,6.380494844159464,HIT,449.0,0.0,0.0,1.1132282179458848,1992.0,32.0,1,1.1132282179458848,449.0,30-32
2024,12049,-4.499947287826523,PIT,0.0,130.66666666666663,0.0,0.5104757503215618,1989.0,35.0,1,0.5104757503215618,130.66666666666663,33+
2024,12144,3.1745482698926506,HIT,399.0,0.0,0.0,3.6514628746976916,1993.0,31.0,1,3.6514628746976916,399.0,30-32
2024,12147,1.0425170722694883,HIT,228.0,0.0,0.0,-0.04885727175261337,1990.0,34.0,1,-0.04885727175261337,228.0,33+
2024,12155,1.9745464780931636,HIT,319.0,0.0,0.0,-0.017177480476916824,1991.0,33.0,1,-0.017177480476916824,319.0,33+
2024,12161,4.604181288991951,HIT,463.0,0.0,0.0,5.479170694884511,1992.0,32.0,1,5.479170694884511,463.0,30-32
2024,12304,1.3148878819481267,PIT,0.0,171.0,0.0,3.874270652899474,1989.0,35.0,1,3.874270652899474,171.0,33+
2024,12317,3.2764755585558594,PIT,0.0,167.66666666666663,1.0,4.2246191010613465,1990.0,34.0,1,4.2246191010613465,167.66666666666663,33+
2024,12323,1.7311067247878342,PIT,0.0,66.0,0.0,-0.9600644715049408,1990.0,34.0,1,-0.9600644715049408,66.0,33+
2024,12434,3.3187561555069722,HIT,314.0,0.0,0.0,0.2604495590907541,1989.0,35.0,1,0.2604495590907541,314.0,33+
2024,12447,10.914681047983079,PIT,0.0,206.66666666666663,0.0,2.395425938819441,1989.0,35.0,1,2.395425938819441,206.66666666666663,33+
2024,12533,6.780840967580868,HIT,718.0,0.0,0.0,4.589834754693307,1990.0,34.0,1,4.589834754693307,718.0,33+
2024,12552,8.089276472109356,HIT,640.0,0.0,0.0,8.736740474546767,1991.0,33.0,1,8.736740474546767,640.0,33+
2024,12572,5.216625984532056,PIT,0.0,46.66666666666668,1.0,-0.4729055254455431,1988.0,36.0,1,-0.4729055254455431,46.66666666666668,33+
2024,12718,-3.0346699871586518,PIT,0.0,69.33333333333331,1.0,3.9331860063939237,1993.0,31.0,1,3.9331860063939237,69.33333333333331,30-32
2024,12730,7.494345621498419,PIT,0.0,142.33333333333331,0.0,2.956618831979533,1990.0,34.0,1,2.956618831979533,142.33333333333331,33+
2024,12768,7.7095097649768345,PIT,0.0,166.33333333333331,0.0,5.481727737042091,1989.0,35.0,1,5.481727737042091,166.33333333333331,33+
2024,12777,-1.2602824525399716,PIT,0.0,55.333333333333336,2.0,-1.8455809189547239,1990.0,34.0,1,-1.8455809189547239,55.333333333333336,33+
2024,12784,-0.011895906032623249,PIT,0.0,56.333333333333336,0.0,,1990.0,34.0,0,0.0,56.333333333333336,33+
2024,12828,4.035968437784879,PIT,0.0,70.66666666666667,1.0,4.154263005302425,1990.0,34.0,1,4.154263005302425,70.66666666666667,33+
2024,12856,5.146817178063286,HIT,614.0,0.0,0.0,10.31310265536145,1989.0,35.0,1,10.31310265536145,614.0,33+
2024,12857,-0.7543566155797798,PIT,0.0,66.66666666666667,1.0,7.610780485794075,1990.0,34.0,1,7.610780485794075,66.66666666666667,33+
2024,12859,1.8354051118312809,HIT,233.0,1.0,0.0,1.4216801630214484,1990.0,34.0,1,1.4216801630214484,233.0,33+
2024,12861,0.9195040689321242,HIT,238.0,0.0,0.0,,1990.0,34.0,0,0.0,238.0,33+
2024,12880,3.572827208312848,PIT,0.0,179.33333333333331,0.0,-1.6098102747114083,1989.0,35.0,1,-1.6098102747114083,179.33333333333331,33+
2024,12916,10.671589686550451,HIT,689.0,0.0,0.0,10.210311223819165,1993.0,31.0,1,10.210311223819165,689.0,30-32
2024,12927,6.864756821751023,HIT,663.0,0.0,0.0,7.725787634627093,1993.0,31.0,1,7.725787634627093,663.0,30-32
2024,12970,3.178386172011593,PIT,0.0,99.66666666666667,0.0,,1992.0,32.0,0,0.0,99.66666666666667,30-32
2024,12972,0.9165946955809322,PIT,0.0,74.0,0.0,-1.0746475006734968,1993.0,31.0,1,-1.0746475006734968,74.0,30-32
2024,12979,1.6627128119708423,HIT,289.0,0.0,0.0,4.3795341780003785,1992.0,32.0,1,4.3795341780003785,289.0,30-32
2024,12988,1.5011097277362224,PIT,0.0,56.333333333333336,1.0,1.2122109577716402,1990.0,34.0,1,1.2122109577716402,56.333333333333336,33+
2024,13066,9.165605161642926,HIT,652.0,0.0,0.0,6.251485799446295,1992.0,32.0,1,6.251485799446295,652.0,30-32
2024,13074,4.420119098704009,PIT,0.0,81.66666666666667,0.0,0.5570436793873347,1986.0,38.0,1,0.5570436793873347,81.66666666666667,33+
2024,13125,4.6922444919577515,PIT,0.0,95.0,0.0,,1990.0,34.0,0,0.0,95.0,33+
2024,13133,5.015469479183112,PIT,0.0,90.0,1.0,,1990.0,34.0,0,0.0,90.0,33+
2024,13145,5.234097024894477,HIT,603.0,0.0,0.0,4.421207548721245,1992.0,32.0,1,4.421207548721245,603.0,30-32
2024,13152,3.045493385926914,HIT,469.0,0.0,0.0,6.533842664573676,1993.0,31.0,1,6.533842664573676,469.0,30-32
2024,13164,-0.6512243201078571,PIT,0.0,50.0,0.0,-1.8111776951723826,1993.0,31.0,1,-1.8111776951723826,50.0,30-32
2024,13185,3.1066434174233746,HIT,602.0,0.0,0.0,0.34824229193512113,1994.0,30.0,1,0.34824229193512113,602.0,30-32
2024,13190,-2.907023298603598,PIT,0.0,41.66666666666668,0.0,-1.3101977605014585,1992.0,32.0,1,-1.3101977605014585,41.66666666666668,30-32
2024,13273,-4.048035070415996,PIT,0.0,85.33333333333331,0.0,,1989.0,35.0,0,0.0,85.33333333333331,33+
2024,13301,3.6579408891437715,HIT,293.0,0.0,0.0,4.633869823195466,1990.0,34.0,1,4.633869823195466,293.0,33+
2024,13324,1.9200621349813873,HIT,303.0,2.0,0.0,1.2170535126171593,1991.0,33.0,1,1.2170535126171593,303.0,33+
2024,13346,1.4870198248566915,PIT,0.0,64.66666666666667,1.0,1.3097867163933314,1991.0,33.0,1,1.3097867163933314,64.66666666666667,33+
2024,13361,-1.0554259370030221,PIT,0.0,44.333333333333336,0.0,4.194753596882711,1991.0,33.0,1,4.194753596882711,44.333333333333336,33+
2024,13394,2.307113541220477,PIT,0.0,68.66666666666667,0.0,,1990.0,34.0,0,0.0,68.66666666666667,33+
2024,13419,6.600842368832133,HIT,552.0,0.0,0.0,6.031402927727084,1991.0,33.0,1,6.031402927727084,552.0,33+
2024,13431,0.45535437128993017,PIT,0.0,154.66666666666663,1.0,-1.455672091591082,1991.0,33.0,1,-1.455672091591082,154.66666666666663,33+
2024,13435,2.6732670040776485,PIT,0.0,56.333333333333336,2.0,2.6796163578827192,1991.0,33.0,1,2.6796163578827192,56.333333333333336,33+
2024,13449,2.427703055056511,PIT,0.0,60.0,0.0,1.4796321583891152,1990.0,34.0,1,1.4796321583891152,60.0,33+
2024,13470,-0.20672454169783705,PIT,0.0,49.333333333333336,1.0,-2.6877778279110522,1994.0,30.0,1,-2.6877778279110522,49.333333333333336,30-32
