season,team,player,salary,pos,fg_id,match,match_conf,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,name,role,played,value,surplus
2022,Who's On First,Christian Walker,1,U,13419,exact,1.0,3.128420095404254,3.572156662155316,3.508131826286459,0.21955682645033048,-0.22860810274841484,0.0,0.0,0.0,0.0,0.0,10.199657307547945,Christian Walker,HIT,True,34.691327239901206,33.691327239901206
2022,Who's On First,Steven Duggar,1,OF,17719,exact,1.0,0.26070167461702115,0.0,0.14928220537389186,0.5488920661258262,-0.5536344633103618,0.0,0.0,0.0,0.0,0.0,0.4052414828063774,Steven Duggar,HIT,True,0.0,-1.0
2022,Block Bombers,Keibert Ruiz,6,C,19610,exact,1.0,1.2290221803373855,0.6945860176413114,1.343539848365027,0.6586704793509914,0.11266984578274859,0.0,0.0,0.0,0.0,0.0,4.038488371477464,Keibert Ruiz,HIT,True,0.0,-6.0
2022,Block Bombers,Craig Kimbrel,25,P,6655,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.9753958616515181,4.935628391854361,1.6095644100754238,0.07891655605604185,-0.49214305527322366,8.10736216436412,Craig Kimbrel,PIT,True,21.6904365815691,-3.3095634184309013
2022,Block Bombers,Marcell Ozuna,22,OF,10324,exact,1.0,2.085613396936169,2.2822112008214517,2.089950875234486,0.21955682645033048,-0.7393732600144259,0.0,0.0,0.0,0.0,0.0,5.937959039428012,Marcell Ozuna,HIT,True,8.210420192380173,-13.789579807619827
2022,Block Bombers,Emilio Pagan,4,P,14771,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,2.0191207057586023,1.8778251450879944,-0.7657102602718995,-0.7614586098149582,3.686707555194084,Emilio Pagán,PIT,True,0.0,-4.0
2022,Block Bombers,Mike Minor,2,P,10021,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,0.0,1.698984655079614,-4.232527815212185,-3.19933776106373,-4.415950346761956,Mike Minor,PIT,True,0.0,-2.0
2022,Block Bombers,Tommy Pham,15,OF,2967,exact,1.0,3.3146355772735547,1.6868517571288992,2.351194734638797,0.8782273058013219,-0.4364752231338296,0.0,0.0,0.0,0.0,0.0,7.794434151708742,Tommy Pham,HIT,True,19.745996338654333,4.745996338654333
2022,Block Bombers,Jack Flaherty,15,P,17479,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6584652872171727,0.0,0.7377170212845693,-0.31771879730410246,-1.1785252789744052,-0.10006176777676568,Jack Flaherty,PIT,True,0.0,-15.0
2022,Block Bombers,Alec Bohm,8,CI,21618,exact,1.0,2.942204613534953,1.2899454613338641,2.687079696730054,0.21955682645033048,1.3699639561206256,0.0,0.0,0.0,0.0,0.0,8.508750554169826,Alec Bohm,HIT,True,24.184542914697207,16.184542914697207
2022,Block Bombers,Mark Canha,9,OF,11445,exact,1.0,2.6442598425440718,1.2899454613338641,2.276553631951851,0.3293352396754957,0.6596329016900586,0.0,0.0,0.0,0.0,0.0,7.199727077195342,Mark Canha,HIT,True,16.050666033714656,7.050666033714656
2022,Block Bombers,Diego Castillo,4,MI,19906,exact,1.0,1.0428066984680846,1.0914923134363466,1.082295988960716,0.10977841322516524,-0.8232004398313502,0.0,0.0,0.022355061251047553,-1.3517506402662078,-0.5609725823620695,0.6128048128817318,Diego Castillo,HIT,True,0.0,-4.0
2022,Block Bombers,Will Smith,1,P,8048,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1217337254214457,1.4530789813180909,-0.17626120969152553,-0.9149399677701823,1.483611529277829,Will Smith,PIT,True,0.0,-1.0
2022,Block Bombers,Eric Hosmer,4,U,3516,exact,1.0,1.4152376622066862,0.7938125915900702,1.6421042591128105,0.0,0.5757425785994345,0.0,0.0,0.0,0.0,0.0,4.426897091509002,Eric Hosmer,HIT,True,0.0,-4.0
2022,Block Bombers,Bryson Stott,7,SS,26294,exact,1.0,2.1600995896838895,0.9922657394875878,1.8287070158301755,1.3173409587019829,-0.4366554165913163,0.0,0.0,0.0,0.0,0.0,5.86175788711232,Bryson Stott,HIT,True,7.736929226001641,0.7369292260016413
2022,Block Bombers,David Peralta,1,U,2136,exact,1.0,1.4524807585805464,1.1907188873851053,2.201912529264905,0.10977841322516524,0.12160579670050256,0.0,0.0,0.0,0.0,0.0,5.076496385156225,David Peralta,HIT,True,2.8575512097654796,1.8575512097654796
2022,Milwaukee Beers,Jacob deGrom,21,P,10954,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.6461632180429318,0.0,2.2802162476068504,0.924070326307832,2.4102737092653133,7.260723501222928,Jacob deGrom,PIT,True,16.42967940662016,-4.57032059337984
2022,Milwaukee Beers,Adam Wainwright,17,P,2233,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.6215590796944497,0.0,3.1967737588998,0.33151382319190825,-0.9139241554256041,6.235922506360554,Adam Wainwright,PIT,True,10.061875263806103,-6.938124736193897
2022,Milwaukee Beers,Max Muncy,27,1B,13301,exact,1.0,2.5697736497963515,2.083758052923934,2.5751180426996347,0.21955682645033048,-1.9072557625771542,0.0,0.0,0.0,0.0,0.0,5.540950809293096,Max Muncy,HIT,True,5.743530849709401,-21.2564691502906
2022,Milwaukee Beers,Cody Bellinger,22,OF,15998,exact,1.0,2.6070167461702116,1.8853049050264168,2.537797491356162,1.5368977851523133,-1.366433289081915,0.0,0.0,0.0,0.0,0.0,7.200583638623188,Cody Bellinger,HIT,True,16.055988447955233,-5.944011552044767
2022,Milwaukee Beers,Andrew McCutchen,14,OF,9847,exact,1.0,2.458044360674771,1.6868517571288992,2.5751180426996347,0.8782273058013219,-0.4098979761131469,0.0,0.0,0.0,0.0,0.0,7.18834349019148,Andrew McCutchen,HIT,True,15.979931859131803,1.9799318591318027
2022,Milwaukee Beers,Carson Kelly,2,U,13620,exact,1.0,1.4897238549544065,0.6945860176413114,1.3062192970215538,0.21955682645033048,-0.8772690977484251,0.0,0.0,0.0,-0.4185489549593369,-0.4171816541538147,1.9970862892060255,Carson Kelly,HIT,True,0.0,-2.0
2022,Milwaukee Beers,Mike Yastrzemski,13,OF,14854,exact,1.0,2.718746035291792,1.6868517571288992,2.127271426577959,0.5488920661258262,-1.21729992301534,0.0,0.0,0.0,0.0,0.0,5.864461362109136,Mike Yastrzemski,HIT,True,7.753727803843604,-5.246272196156396
2022,Milwaukee Beers,Ketel Marte,32,OF,13613,exact,1.0,2.5325305534224913,1.1907188873851053,1.9406686698605944,0.5488920661258262,-0.26909705608698514,0.0,0.0,0.0,0.0,0.0,5.943713120707032,Ketel Marte,HIT,True,8.246174317122755,-23.753825682877245
2022,Milwaukee Beers,Kyle Hendricks,14,P,12049,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,0.0,1.4754340425691386,-1.6370683354934352,-0.5379795949695236,0.6173166865405251,Kyle Hendricks,PIT,True,0.0,-14.0
2022,Milwaukee Beers,Alex Cobb,8,P,6562,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.3046285052601045,0.0,3.3756142489081804,0.20920119800581907,-0.949220931771684,4.94022302040242,Alex Cobb,PIT,True,2.010789642412564,-5.989210357587436
2022,Milwaukee Beers,Yadier Molina,2,U,7007,exact,1.0,0.7076188311033431,0.4961328697437939,0.8956932322433512,0.21955682645033048,-0.5988098991815368,0.0,0.0,0.022355061251047553,-0.5957356288850019,-0.30479810317117756,0.84201318955415,Yadier Molina,HIT,True,0.0,-2.0
2022,Milwaukee Beers,Kevin Pillar,1,OF,12434,exact,1.0,0.03724309637386016,0.0,0.0,0.0,-0.15601091864322988,0.0,0.0,0.0,0.0,0.0,-0.11876782226936972,Kevin Pillar,HIT,True,0.0,-1.0
2022,Milwaukee Beers,Kyle Finnegan,1,P,15009,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.9753958616515181,2.4678141959271804,1.5648542875733287,0.36855403709330814,0.43867620666220397,6.815294588907539,Kyle Finnegan,PIT,True,13.661918556083508,12.661918556083508
2022,Milwaukee Beers,Jose Iglesias,1,MI,10231,exact,1.0,1.7876686259452879,0.29767972184627634,1.7540659131432295,0.21955682645033048,1.393155986631558,0.0,0.0,0.0,0.0,0.0,5.452127074016682,Jose Iglesias,HIT,True,5.191606961745835,4.191606961745835
2022,Milwaukee Beers,Keston Hiura,1,CI,20003,exact,1.0,1.2662652767112457,1.389172035282623,1.194257642991135,0.5488920661258262,-0.3714451353525736,0.0,0.0,0.0,0.0,0.0,4.027141885758256,Keston Hiura,HIT,True,0.0,-1.0
2022,Milwaukee Beers,Andrew Heaney,1,P,15423,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3169305744343454,0.0,2.436701676364183,0.9943322371935799,0.7797736868386437,5.527738174830752,Andrew Heaney,PIT,True,5.6614315261445345,4.6614315261445345
2023,Moben,Trea Turner,45,SS,16252,exact,1.0,3.4403960964775355,2.2559996662377597,2.561875266416467,2.1249464827469886,0.515337634855562,0.0,0.0,0.0,0.0,0.0,10.898555146734314,Trea Turner,HIT,True,39.03406751639013,-5.965932483609869
2023,Moben,Brandon Woodruff,34,P,16162,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.6062830862464677,0.0,1.6450809262832364,2.190548810797989,2.298995815356973,7.740908638684665,Brandon Woodruff,PIT,True,19.413404952336702,-14.586595047663298
2023,Moben,Starling Marte,28,OF,9241,exact,1.0,1.2817161928053564,0.43384608966110766,0.9438487823639614,1.6999571861975908,-0.10344070768625514,0.0,0.0,0.0,0.0,0.0,4.255927543341761,Starling Marte,HIT,True,0.0,-28.0
2023,Moben,Christian Yelich,24,OF,11477,exact,1.0,3.5753135904570468,1.6486151407122092,2.561875266416467,1.9832833838971893,0.9663812338258069,0.0,0.0,0.0,0.0,0.0,10.735468615308719,Christian Yelich,HIT,True,38.02069702235725,14.020697022357247
2023,Moben,Michael Conforto,18,OF,16376,exact,1.0,1.9563036627029124,1.301538268983323,1.9551153348967774,0.2833261976995985,-0.43542710129993306,0.0,0.0,0.0,0.0,0.0,5.060856362982679,Michael Conforto,HIT,True,2.7603688314406174,-15.239631168559383
2023,Moben,Nick Castellanos,23,OF,11737,exact,1.0,2.6646205060953463,2.5163073200344246,3.5731418189492827,0.7791470436738959,0.7537049310525074,0.0,0.0,0.0,0.0,0.0,10.286921619805458,Nick Castellanos,HIT,True,35.23356134378968,12.233561343789681
2023,Moben,David Robertson,12,P,8241,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.9275397034957613,3.7219935901333265,1.7340042195958438,1.2251244276480002,0.3709140199978502,8.97957596087078,David Robertson,PIT,True,27.110109917815787,15.110109917815787
2023,Moben,Brusdar Graterol,7,P,20367,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,1.447441951718516,1.0670795197512886,3.5189053607791667,1.5497495502435183,8.868202851489663,Brusdar Graterol,PIT,True,26.418071023561584,19.418071023561584
2023,Moben,Hayden Wesneski,12,P,27581,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.9637698517478807,0.0,1.845158336236603,-0.9318944438675963,-0.04204501909376471,1.834988725023123,Hayden Wesneski,PIT,True,0.0,-12.0
2023,Moben,Cody Bellinger,8,OF,15998,exact,1.0,3.204290482013391,2.2559996662377597,3.2697618531894377,1.4166309884979924,1.8204771038001193,0.0,0.0,0.0,0.0,0.0,11.9671600937387,Cody Bellinger,HIT,True,45.67405619973442,37.67405619973442
2023,Moben,Ha-seong Kim,9,MI,27506,exact,1.0,2.8332673735697353,1.475076704847766,2.022533105065632,2.6915988781461855,0.24756137421269322,0.0,0.0,0.0,0.0,0.0,9.270037435842013,Ha-Seong Kim,HIT,True,28.91494987496092,19.91494987496092
2023,Moben,Michael Toglia,1,1B,25845,exact,1.0,0.6071287229078004,0.3470768717288861,0.30337996575984477,0.07083154942489962,-0.8558908270688934,0.0,0.0,0.0,0.0,0.0,0.4725262827525376,Michael Toglia,HIT,True,0.0,-1.0
2023,Moben,Andrew Painter,1,P,-1,unmatched,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,0.0,-1.0
2023,Moben,Alex Call,1,U,19296,exact,1.0,1.4503630602797455,0.6941537434577723,1.2809376332082334,0.6374839448240965,-1.4459323138410494,0.0,0.0,0.0,0.0,0.0,2.6170060679287985,Alex Call,HIT,True,0.0,-1.0
2023,Moben,Jeimer Candelario,1,CI,13621,exact,1.0,2.5971617591055907,1.9089227945088736,2.3596219559099034,0.566652395399197,-0.044623619865340663,0.0,0.0,0.0,0.0,0.0,7.387735285058223,Jeimer Candelario,HIT,True,17.218892304877752,16.218892304877752
2023,Moben,Kevin Newman,1,2B,17696,exact,1.0,0.9444224578565784,0.2603076537966646,0.9438487823639614,0.566652395399197,-0.016186132171670548,0.0,0.0,0.0,0.0,0.0,2.6990451572447305,Kevin Newman,HIT,True,0.0,-1.0
2023,Micks,Tommy Edman,27,SS,19470,exact,1.0,2.327326771146568,1.1279998331188799,1.5843175989680782,1.9124518344722898,-0.17135407929450783,0.0,0.0,0.0,0.0,0.0,6.7807419584113084,Tommy Edman,HIT,True,13.447218936623663,-13.552781063376337
2023,Micks,Raisel Iglesias,17,P,17130,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.6062830862464677,6.823654915244433,1.4894651629861735,1.324173180498083,0.40458724880946834,11.648163593784624,Raisel Iglesias,PIT,True,43.691908207944515,26.691908207944515
2023,Micks,Josh Hader,23,P,14212,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6425132344985871,6.823654915244433,1.8896199828929068,2.891803025174458,0.7219091378670893,12.969500295677472,Josh Hader,PIT,True,51.90229575298736,28.902295752987357
2023,Micks,Jordan Montgomery,22,P,16511,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.2125661724929353,0.0,3.690316672473206,2.685070656364989,1.0686331146384005,10.65658661596953,Jordan Montgomery,PIT,True,37.53054808153484,15.530548081534839
2023,Micks,Michael Fulmer,4,P,13218,exact,1.0,0.0,0.0,0.0,0.0,-0.018561349738515063,0.9637698517478807,0.4135548433481474,1.4450035163298698,-0.37543961585042823,-0.2627572883416522,2.1655699574953027,Michael Fulmer,HIT,True,0.0,-4.0
2023,Micks,Taijuan Walker,13,P,11836,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.818849258739403,0.0,3.0678536192849544,-0.9389768188613121,-0.40028021283893184,6.547445846324114,Taijuan Walker,PIT,True,11.997587294481514,-1.002412705518486
2023,Micks,Elehuris Montero,10,CI,20543,exact,1.0,1.349174939795112,0.9544613972544368,1.3146465182926605,0.0,-0.18468859736325788,0.0,0.0,0.0,0.0,0.0,3.4335942579789513,Elehuris Montero,HIT,True,0.0,-10.0
2023,Micks,Brad Boxberger,4,P,10133,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135548433481474,0.37792399657858133,-0.338844409127543,-0.042570003638862784,0.410064427160323,Brad Boxberger,PIT,True,0.0,-4.0
2023,Micks,Rodolfo Castro,3,MI,21987,exact,1.0,0.7083168433924338,0.5206153075933292,0.8090132420262527,0.07083154942489962,-0.7053688955443851,0.0,0.0,0.0,0.0,0.0,1.4034080468925298,Rodolfo Castro,HIT,True,0.0,-3.0
2023,Micks,Marcell Ozuna,6,U,10324,exact,1.0,2.8332673735697353,3.4707687172888613,3.3708885084427194,0.0,0.7099390816290185,0.0,0.0,0.0,0.0,0.0,10.384863680930335,Marcell Ozuna,HIT,True,35.84214375707129,29.84214375707129
2023,Micks,Matt Carpenter,2,U,8090,exact,1.0,0.6071287229078004,0.43384608966110766,1.044975437617243,0.07083154942489962,-1.1814164941413108,0.0,0.0,0.0,0.0,0.0,0.97536530546974,Matt Carpenter,HIT,True,0.0,-2.0
2023,Spehr's Army,Sandy Alcantara,30,P,18684,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.248796320745055,0.0,3.3568543225509284,-0.2687534237811133,0.7908494219159196,6.1277466414307895,Sandy Alcantara,PIT,True,9.389703081786747,-20.61029691821325
2023,Spehr's Army,Matt Olson,30,U,14344,exact,1.0,4.28363043384948,4.685537768339962,4.68553502673538,0.07083154942489962,1.2690324299857965,0.0,0.0,0.0,0.0,0.0,14.994567208335521,Matt Olson,HIT,True,64.48545047331564,34.48545047331564
2023,Spehr's Army,Joe Musgrove,25,P,12970,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.2125661724929353,0.0,2.156389862830729,1.7468131398213038,0.9326080183586624,8.048377193503631,Joe Musgrove,PIT,True,21.323921771677025,-3.676078228322975
2023,Spehr's Army,Blake Sabol,1,C,25805,exact,1.0,1.2142574458156008,1.1279998331188799,1.4831909437147965,0.2833261976995985,-0.36555140432140204,0.0,0.0,0.0,0.0,0.0,3.743223016027474,Blake Sabol,HIT,True,0.0,-1.0
2023,Spehr's Army,Brandon Marsh,8,OF,20202,exact,1.0,1.9563036627029124,1.0412306151866584,2.022533105065632,0.7083154942489962,0.6941465378734902,0.0,0.0,0.0,0.0,0.0,6.4225294150776895,Brandon Marsh,HIT,True,11.221394284927154,3.221394284927154
2023,Spehr's Army,MacKenzie Gore,7,P,22201,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.248796320745055,0.0,3.3568543225509284,-0.8594414656589942,-1.2673252805719604,3.4788838970650287,MacKenzie Gore,PIT,True,0.0,-7.0
2023,Spehr's Army,Lourdes Gurriel,7,OF,19238,exact,1.0,2.192409277167057,2.0824612303733168,2.76412857692303,0.3541577471244981,0.30585171065407807,0.0,0.0,0.0,0.0,0.0,7.69900854224198,Lourdes Gurriel Jr.,HIT,True,19.153050396623307,12.153050396623307
2023,Spehr's Army,Bailey Falter,1,P,20070,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6425132344985871,0.0,1.3338493996891105,-1.9218822116003307,-0.8171486353106329,-0.7626682127232659,Bailey Falter,PIT,True,0.0,-1.0
2023,Spehr's Army,James Outman,2,OF,24770,exact,1.0,2.900726120559491,1.9956920124410953,2.3596219559099034,1.133304790798394,-0.1781300692248968,0.0,0.0,0.0,0.0,0.0,8.211214810483987,James Outman,HIT,True,22.335745586458483,20.335745586458483
2023,Spehr's Army,Robert Suarez,1,P,30115,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,0.0,0.5335397598756443,-0.12220184909923373,0.7574051272990384,2.4537695070726233,Robert Suarez,PIT,True,0.0,-1.0
2023,Spehr's Army,Anthony DeSclafani,1,P,13050,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,0.0,1.7562350429239957,-1.4757225243848764,0.16918117930318025,1.7347201668394738,Anthony DeSclafani,PIT,True,0.0,-1.0
2023,Spehr's Army,Brendan Rodgers,1,2B,17907,exact,1.0,0.7083168433924338,0.3470768717288861,0.6741777016885439,0.0,0.04955264768986767,0.0,0.0,0.0,0.0,0.0,1.7791240644997317,Brendan Rodgers,HIT,True,0.0,-1.0
2023,All-Stars,Patrick Wisdom,6,1B,13602,exact,1.0,1.4503630602797455,1.9956920124410953,1.550608713883651,0.2833261976995985,-0.9555645048703147,0.0,0.0,0.0,0.0,0.0,4.324425479433776,Patrick Wisdom,HIT,True,0.0,-6.0
2023,All-Stars,Jameson Taillon,15,P,11674,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.5700529379943484,0.2067774216740737,3.112315265941258,-2.0529216658126375,-0.05719899732139552,3.779024962475648,Jameson Taillon,PIT,True,0.0,-15.0
2023,All-Stars,Bryson Stott,15,SS,26294,exact,1.0,2.6308911326004685,1.301538268983323,2.089950875234486,2.195778032171888,1.0475202757290871,0.0,0.0,0.0,0.0,0.0,9.265678584719254,Bryson Stott,HIT,True,28.88786528939107,13.887865289391069
2023,All-Stars,Steven Matz,14,P,13361,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,0.0,2.178620686158881,0.3879641507486295,-0.46404818109564283,3.3875631248090414,Steven Matz,PIT,True,0.0,-14.0
2023,All-Stars,Wil Myers,18,OF,10047,exact,1.0,0.3710231084436558,0.2603076537966646,0.40450662101312634,0.14166309884979925,-0.6036476600771536,0.0,0.0,0.0,0.0,0.0,0.5738528220260923,Wil Myers,HIT,True,0.0,-18.0
2023,All-Stars,Juan Yepez,7,OF,18400,exact,1.0,0.168646867474389,0.17353843586444306,0.06741777016885439,0.0,-0.2859149784211041,0.0,0.0,0.0,0.0,0.0,0.12368809508658235,Juan Yepez,HIT,True,0.0,-7.0
2023,All-Stars,Kris Bryant,23,OF,15429,exact,1.0,1.2142574458156008,0.8676921793222153,1.044975437617243,0.0,-0.43405928782872266,0.0,0.0,0.0,0.0,0.0,2.6928657749263363,Kris Bryant,HIT,True,0.0,-23.0
2023,All-Stars,Joey Bart,3,C,21524,exact,1.0,0.3035643614539002,0.0,0.16854442542213596,0.0,-0.27277362527852,0.0,0.0,0.0,0.0,0.0,0.1993351615975162,Joey Bart,HIT,True,0.0,-3.0
2023,All-Stars,Mitch Haniger,19,OF,14274,exact,1.0,0.9106930843617006,0.5206153075933292,0.9438487823639614,0.07083154942489962,-0.6848342796042763,0.0,0.0,0.0,0.0,0.0,1.761154444139614,Mitch Haniger,HIT,True,0.0,-19.0
2023,All-Stars,Jared Shuster,9,P,27472,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,0.0,0.6669246998445553,-1.744028751540572,-0.8875336707522784,-0.6796112534511208,Jared Shuster,PIT,True,0.0,-9.0
2023,All-Stars,Jordan Walker,17,3B,27475,exact,1.0,1.7201980482387678,1.3883074869155445,1.7191531393057868,0.4958208459742973,0.6792782339684889,0.0,0.0,0.0,0.0,0.0,6.002757754402885,Jordan Walker,HIT,True,8.613059853870194,-8.386940146129806
2023,All-Stars,Ezequiel Tovar,10,MI,24064,exact,1.0,2.6646205060953463,1.301538268983323,2.460748611163185,0.7791470436738959,0.015091855467818206,0.0,0.0,0.0,0.0,0.0,7.221146285383568,Ezequiel Tovar,HIT,True,16.183758530034005,6.183758530034005
2023,All-Stars,Dylan Floro,5,P,13394,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.6062830862464677,1.447441951718516,1.2893877530328068,-0.7694709894144207,-1.1070992185566653,2.4665425830267047,Dylan Floro,PIT,True,0.0,-5.0
2023,All-Stars,Jon Berti,10,U,12037,exact,1.0,1.7876567952285234,0.6073845255255507,1.1123932077860974,1.133304790798394,1.053212761871783,0.0,0.0,0.0,0.0,0.0,5.693952081210348,Jon Berti,HIT,True,6.694234584439225,-3.305765415560775
2023,New York Polar Bears,Ranger Suarez,7,P,17277,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.2850264689971742,0.0,2.6454679760500692,-0.24146994112368236,-1.28871541336492,2.400309090558641,Ranger Suarez,PIT,True,0.0,-7.0
2023,New York Polar Bears,Aaron Nola,29,P,16149,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.8550794069915226,0.0,4.490626312286673,-1.2965706737027674,1.6350902543613952,8.684225299936823,Aaron Nola,PIT,True,25.274890034436677,-3.7251099655633233
2023,New York Polar Bears,Blake Snell,24,P,13543,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.49759264149011,0.0,5.202012658787531,5.448652913215741,1.045402156176641,16.193660369670024,Blake Snell,PIT,True,71.93625354498056,47.93625354498056
2023,New York Polar Bears,Brice Turang,9,SS,22186,exact,1.0,1.551551180764379,0.5206153075933292,1.1461020928705246,1.8416202850473902,-0.9820930955850032,0.0,0.0,0.0,0.0,0.0,4.07779577069062,Brice Turang,HIT,True,0.0,-9.0
2023,New York Polar Bears,Ketel Marte,20,2B,13613,exact,1.0,3.170561108518513,2.1692304483055382,2.76412857692303,0.566652395399197,0.876799702518051,0.0,0.0,0.0,0.0,0.0,9.54737223166433,Ketel Marte,HIT,True,30.638224608921345,10.638224608921345
2023,New York Polar Bears,Xander Bogaerts,22,MI,12161,exact,1.0,2.7995380000748575,1.6486151407122092,1.9551153348967774,1.3457994390730927,1.322447855853797,0.0,0.0,0.0,0.0,0.0,9.071515770610734,Xander Bogaerts,HIT,True,27.681396152203405,5.681396152203405
2023,New York Polar Bears,Willy Adames,26,U,15986,exact,1.0,2.4622442651260794,2.0824612303733168,2.6967108067541754,0.3541577471244981,-1.411516688497366,0.0,0.0,0.0,0.0,0.0,6.184057360880704,Willy Adames,HIT,True,9.739600900383383,-16.260399099616617
2023,New York Polar Bears,Graham Ashcraft,10,P,27552,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.248796320745055,0.0,2.4676213894248544,-1.7623829524097547,-1.0033738967708747,1.95066086098928,Graham Ashcraft,PIT,True,0.0,-10.0
2023,New York Polar Bears,Alek Thomas,2,OF,23792,exact,1.0,1.7201980482387678,0.7809229613899937,1.3146465182926605,0.6374839448240965,-0.5989243783850131,0.0,0.0,0.0,0.0,0.0,3.854327094360505,Alek Thomas,HIT,True,0.0,-2.0
2023,New York Polar Bears,Garrett Cooper,3,1B,15279,exact,1.0,1.4166336867848677,1.475076704847766,2.056241990150059,0.0,-0.09049715983636547,0.0,0.0,0.0,0.0,0.0,4.857455221946327,Garrett Cooper,HIT,True,1.4964955184386821,-1.5035044815613179
2023,New York Polar Bears,David Peralta,2,U,2136,exact,1.0,1.5852805542592565,0.6073845255255507,1.8539886796434957,0.2833261976995985,0.12294570152439582,0.0,0.0,0.0,0.0,0.0,4.452925658652297,David Peralta,HIT,True,0.0,-2.0
2023,New York Polar Bears,Dominic Smith,1,CI,15653,exact,1.0,1.9225742892080346,1.0412306151866584,1.550608713883651,0.07083154942489962,0.07147992404306364,0.0,0.0,0.0,0.0,0.0,4.656725091746307,Dominic Smith,HIT,True,0.24921906078170197,-0.750780939218298
2023,New York Polar Bears,Joey Wendle,3,3B,13853,exact,1.0,1.1130693253309674,0.17353843586444306,0.6741777016885439,0.4958208459742973,-0.8515740442765484,0.0,0.0,0.0,0.0,0.0,1.6050322645817032,Joey Wendle,HIT,True,0.0,-3.0
2023,Pookie 2.0,Freddie Freeman,33,U,5361,exact,1.0,4.418547927828992,2.5163073200344246,3.4383062786115737,1.6291256367726912,3.4301542914939667,0.0,0.0,0.0,0.0,0.0,15.432441454741648,Freddie Freeman,HIT,True,67.20626890955357,34.20626890955357
2023,Pookie 2.0,Justin Verlander,30,P,8700,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.1763360242408165,0.0,3.2012385592538655,2.317753728917512,1.5652488620939164,11.26057717450611,Justin Verlander,PIT,True,41.28356315485288,11.283563154852878
2023,Pookie 2.0,Sean Murphy,19,C,19352,exact,1.0,2.192409277167057,1.8221535765766521,2.292204185741049,0.0,-0.06982571308241105,0.0,0.0,0.0,0.0,0.0,6.236941326402348,Sean Murphy,HIT,True,10.068205904111332,-8.931794095888668
2023,Pookie 2.0,Kodai Senga,22,P,31838,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.8550794069915226,0.0,4.490626312286673,3.039756030468507,0.5903115610724514,11.975773310819154,Kodai Senga,PIT,True,45.72757613158737,23.72757613158737
2023,Pookie 2.0,Bryce Harper,11,U,11579,exact,1.0,2.8332673735697353,1.8221535765766521,2.427039726078758,0.7791470436738959,1.3674000671344884,0.0,0.0,0.0,0.0,0.0,9.229007787033531,Bryce Harper,HIT,True,28.660004018184164,17.660004018184164
2023,Pookie 2.0,Seiya Suzuki,17,OF,30116,exact,1.0,2.529703012115835,1.7353843586444306,2.4944574962476125,0.4249892965493977,1.1845160289577235,0.0,0.0,0.0,0.0,0.0,8.369050192515,Seiya Suzuki,HIT,True,23.316487022716252,6.316487022716252
2023,Pookie 2.0,Alex Wood,9,P,13781,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.6062830862464677,0.0,1.6450809262832364,-0.49774075415032426,-1.1270718332794,1.6265514250999797,Alex Wood,PIT,True,0.0,-9.0
